t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 jE1600 jE0900 jE1800 jE1000 jE1100 jE1300 jE2000 jE1500 jF0007 jF0008 jO2201 jO2302 jV1716 jV1918 jV0600 jV1200 jV1400 jV2120 
1.76 3.26128e-16 5 0 0 10 10 1.50993e-30 0 0 0 10 0.100888 -5 0.999112 0 -2.52755e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.26128e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
1.78 -8.27029e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.107971 -5 0.992029 0 -1.49417e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.27029e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
1.8 -4.44957e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.122025 -5 0.977975 0 4.96022e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.44957e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
1.82 9.80119e-17 5 0 0 10 10 4.03059e-30 0 0 0 10 0.142828 -5 0.957172 0 3.31359e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 9.80119e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
1.84 -3.27429e-16 5 0 0 10 10 3.02602e-30 0 0 0 10 0.170052 -5 0.929948 0 -1.43657e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.27429e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
1.86 -5.92408e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.203269 -5 0.896731 0 -1.38439e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.92408e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
1.88 -1.29671e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.241954 -5 0.858046 0 -4.71628e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.29671e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
1.9 3.33067e-16 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.285497 -5 0.814503 0 4.41135e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.33067e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
1.92 -1.21431e-17 5 0 0 10 10 1.00457e-30 0 0 0 10 0.333211 -5 0.766789 0 2.76472e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.21431e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
1.94 -4.38018e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.384344 -5 0.715656 0 -1.97867e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.38018e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
1.96 1.04951e-16 5 0 0 10 10 8.0735e-30 0 0 0 10 0.43809 -5 0.66191 0 -3.6253e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.04951e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
1.98 -3.2049e-16 5 0 0 10 10 7.06277e-30 0 0 0 10 0.4936 -5 0.6064 0 5.50233e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.2049e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2 -5.85469e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.55 -5 0.55 0 -6.90501e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.85469e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.02 -1.22732e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.6064 -5 0.4936 0 2.22261e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.22732e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.04 3.40006e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.66191 -5 0.43809 0 -2.52755e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.40006e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.06 -5.20417e-18 5 0 0 10 10 5.04131e-30 0 0 0 10 0.715656 -5 0.384344 0 -4.17418e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.20417e-18 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.08 -4.31079e-16 5 0 0 10 10 4.03059e-30 0 0 0 10 0.766789 -5 0.333211 0 4.95345e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.31079e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.1 -6.95624e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.814503 -5 0.285497 0 -7.45389e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.95624e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.12 -3.13551e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.858046 -5 0.241954 0 -1.43657e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.13551e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.14 2.29417e-16 5 0 0 10 10 6.55741e-30 0 0 0 10 0.896731 -5 0.203269 0 -3.07642e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.29417e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.16 -9.2374e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.929948 -5 0.170052 0 -1.54905e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.2374e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.18 3.46945e-16 5 0 0 10 10 1.00457e-30 0 0 0 10 0.957172 -5 0.142828 0 4.41135e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.46945e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.2 -8.06213e-16 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.977975 -5 0.122025 0 -8.00277e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.06213e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.22 -4.2414e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.992029 -5 0.107971 0 -1.98545e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.2414e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.24 1.18829e-16 5 0 0 10 10 3.52522e-30 0 0 0 10 0.999112 -5 0.100888 0 -3.6253e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.18829e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.26 -3.06612e-16 5 0 0 10 10 2.52066e-30 0 0 0 10 0.999112 -5 0.100888 0 5.50233e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.06612e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.28 -5.71591e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.992029 -5 0.107971 0 -6.91179e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.71591e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.3 -1.08854e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.977975 -5 0.122025 0 2.22261e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.08854e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.32 3.53884e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.957172 -5 0.142828 0 -2.52755e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.53884e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.34 8.67362e-18 5 0 0 10 10 4.99201e-31 0 0 0 10 0.929948 -5 0.170052 0 -4.17418e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 8.67362e-18 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.36 -4.17201e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.896731 -5 0.203269 0 4.95345e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.17201e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.38 1.25767e-16 5 0 0 10 10 7.56813e-30 0 0 0 10 0.858046 -5 0.241954 0 3.31359e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.25767e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.4 -2.99673e-16 5 0 0 10 10 6.55741e-30 0 0 0 10 0.814503 -5 0.285497 0 -1.43657e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.99673e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.42 -5.64652e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.766789 -5 0.333211 0 -1.38507e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.64652e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.44 -1.01915e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.715656 -5 0.384344 0 -4.72306e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.01915e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.46 3.60389e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.66191 -5 0.43809 0 4.41135e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.60389e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.48 1.51788e-17 5 0 0 10 10 4.53595e-30 0 0 0 10 0.6064 -5 0.4936 0 2.76472e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.51788e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.5 -4.10262e-16 5 0 0 10 10 3.52522e-30 0 0 0 10 0.55 -5 0.55 0 -1.98545e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.10262e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.52 -6.75241e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.4936 -5 0.6064 0 -1.43928e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.75241e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.54 -2.92735e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.43809 -5 0.66191 0 5.50233e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.92735e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.56 2.50234e-16 5 0 0 10 10 6.05204e-30 0 0 0 10 0.384344 -5 0.715656 0 3.86247e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.50234e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.58 -9.02924e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.333211 -5 0.766789 0 -8.55164e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.02924e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.6 3.67328e-16 5 0 0 10 10 4.99201e-31 0 0 0 10 0.285497 -5 0.814503 0 -2.52755e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.67328e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.62 -7.85396e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.241954 -5 0.858046 0 -1.49417e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.85396e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.64 -4.03323e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.203269 -5 0.896731 0 4.95345e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.03323e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.66 1.39645e-16 5 0 0 10 10 3.02602e-30 0 0 0 10 0.170052 -5 0.929948 0 3.31359e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.39645e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.68 -2.85796e-16 5 0 0 10 10 2.01529e-30 0 0 0 10 0.142828 -5 0.957172 0 -1.43657e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.85796e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.7 -5.50775e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.122025 -5 0.977975 0 -1.38507e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.50775e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.72 -8.80372e-17 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.107971 -5 0.992029 0 -4.72306e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.80372e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.74 1.18221e-15 5 0 0 10 10 8.0735e-30 0 0 0 10 0.100888 -5 0.999112 0 1.51788e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.18221e-15 0 0 0 0 0 0 0 0 6.84731e-28 0 6.84731e-28 0 0 0 -5e-12 0 0 0
2.76 -7.78457e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.100888 -5 0.999112 0 -8.00277e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.78457e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.78 -3.96384e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.107971 -5 0.992029 0 -1.98545e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.96384e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.8 1.46584e-16 5 0 0 10 10 7.06277e-30 0 0 0 10 0.122025 -5 0.977975 0 -3.6253e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.46584e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.82 -2.78857e-16 5 0 0 10 10 6.05204e-30 0 0 0 10 0.142828 -5 0.957172 0 5.50233e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.78857e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.84 -5.43836e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.170052 -5 0.929948 0 -6.91179e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.43836e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.86 -8.10983e-17 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.203269 -5 0.896731 0 2.21584e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.10983e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.88 3.81205e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.241954 -5 0.858046 0 -2.53432e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.81205e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.9 3.59955e-17 5 0 0 10 10 4.03059e-30 0 0 0 10 0.285497 -5 0.814503 0 -4.17418e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.59955e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.92 -3.89445e-16 5 0 0 10 10 3.02602e-30 0 0 0 10 0.333211 -5 0.766789 0 4.95345e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.89445e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.94 -6.54424e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.384344 -5 0.715656 0 -7.46067e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.54424e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
2.96 -1.91687e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.43809 -5 0.66191 0 1.66696e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.91687e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
2.98 2.71051e-16 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.4936 -5 0.6064 0 -3.07642e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.71051e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3 -7.41594e-17 5 0 0 10 10 1.00457e-30 0 0 0 10 0.55 -5 0.55 0 -4.72306e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.41594e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.02 3.88144e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.6064 -5 0.4936 0 4.40457e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.88144e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.04 4.29344e-17 5 0 0 10 10 8.0735e-30 0 0 0 10 0.66191 -5 0.43809 0 2.76472e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.29344e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.06 -3.82507e-16 5 0 0 10 10 7.06277e-30 0 0 0 10 0.715656 -5 0.384344 0 -1.98545e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.82507e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.08 -6.47486e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.766789 -5 0.333211 0 -1.43996e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.47486e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
3.1 -1.84748e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.814503 -5 0.285497 0 -5.27193e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.84748e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.12 2.77989e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.858046 -5 0.241954 0 3.86247e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.77989e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.14 -6.72205e-17 5 0 0 10 10 5.04131e-30 0 0 0 10 0.896731 -5 0.203269 0 2.21584e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.72205e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.16 3.95083e-16 5 0 0 10 10 4.03059e-30 0 0 0 10 0.929948 -5 0.170052 0 -2.53432e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.95083e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.18 -7.5764e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.957172 -5 0.142828 0 -1.49417e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.5764e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
3.2 -3.75568e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.977975 -5 0.122025 0 4.95345e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.75568e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.22 1.67401e-16 5 0 0 10 10 6.55741e-30 0 0 0 10 0.992029 -5 0.107971 0 3.31359e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.67401e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.24 -9.85757e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.999112 -5 0.100888 0 -9.10052e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.85757e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
3.26 2.84495e-16 5 0 0 10 10 1.00457e-30 0 0 0 10 0.999112 -5 0.100888 0 -3.07642e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.84495e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.28 -8.68229e-16 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.992029 -5 0.107971 0 -1.54905e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.68229e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
3.3 4.02022e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.977975 -5 0.122025 0 4.40457e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.02022e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.32 5.68122e-17 5 0 0 10 10 3.52522e-30 0 0 0 10 0.957172 -5 0.142828 0 2.76472e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 5.68122e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.34 -3.68629e-16 5 0 0 10 10 2.52066e-30 0 0 0 10 0.929948 -5 0.170052 0 -1.98545e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.68629e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.36 -6.33608e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.896731 -5 0.203269 0 -1.43996e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.33608e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
3.38 -1.7087e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.858046 -5 0.241954 0 -5.27193e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.7087e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.4 2.91434e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.814503 -5 0.285497 0 3.85569e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.91434e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.42 -5.37764e-17 5 0 0 10 10 4.99201e-31 0 0 0 10 0.766789 -5 0.333211 0 2.21584e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.37764e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.44 4.08961e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.715656 -5 0.384344 0 -2.53432e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.08961e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.46 6.37511e-17 5 0 0 10 10 7.56813e-30 0 0 0 10 0.66191 -5 0.43809 0 -4.17418e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 6.37511e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.48 -3.6169e-16 5 0 0 10 10 6.55741e-30 0 0 0 10 0.6064 -5 0.4936 0 4.95345e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.6169e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.5 -6.26669e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.55 -5 0.55 0 -7.46067e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.26669e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
3.52 -1.63931e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.4936 -5 0.6064 0 1.66696e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.63931e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
3.54 2.98372e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.43809 -5 0.66191 0 -3.0832e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.98372e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
