t 1 2 jL0102 3 4 5 6 7 8 9 10 jE1000 11 jE1100 12 jE1200 13 jH1300 jyH1300 14 jH1400 jyH1400 jV0300 jV0800 jV0510 jV0711 jV0912 
0.295 35.6826 34.0049 -0.356826 -24.1 0 -1.41 0 -1.41 0.782172 -2.32228 -2.41 0 -2.41 0 -3.32228 0 1.9767 0 1.9767 1.99879 0 1.99879 -3.97549 -0.356672 0 0 0 
0.2952 35.6758 33.974 -0.356758 -24.096 0 -1.4096 0 -1.4096 0.751128 -2.32229 -2.4096 0 -2.4096 0 -3.32229 0 1.97676 0 1.97676 1.99879 0 1.99879 -3.97556 -0.356604 0 0 0 
0.2954 35.6689 33.9431 -0.356689 -24.092 0 -1.4092 0 -1.4092 0.720054 -2.3223 -2.4092 0 -2.4092 0 -3.3223 0 1.97683 0 1.97683 1.9988 0 1.9988 -3.97562 -0.356535 0 0 0 
0.2956 35.6619 33.9121 -0.356619 -24.088 0 -1.4088 0 -1.4088 0.688951 -2.32231 -2.4088 0 -2.4088 0 -3.32231 0 1.97689 0 1.97689 1.9988 0 1.9988 -3.97569 -0.356464 0 0 0 
0.2958 35.6548 33.8811 -0.356548 -24.084 0 -1.4084 0 -1.4084 0.657822 -2.32233 -2.4084 0 -2.4084 0 -3.32233 0 1.97696 0 1.97696 1.9988 0 1.9988 -3.97576 -0.356393 0 0 0 
0.296 35.6476 33.8501 -0.356476 -24.08 0 -1.408 0 -1.408 0.626666 -2.32234 -2.408 0 -2.408 0 -3.32234 0 1.97702 0 1.97702 1.9988 0 1.9988 -3.97582 -0.356321 0 0 0 
0.2962 35.6404 33.819 -0.356404 -24.076 0 -1.4076 0 -1.4076 0.595486 -2.32235 -2.4076 0 -2.4076 0 -3.32235 0 1.97709 0 1.97709 1.99881 0 1.99881 -3.97589 -0.356248 0 0 0 
0.2964 35.633 33.7879 -0.35633 -24.072 0 -1.4072 0 -1.4072 0.564282 -2.32237 -2.4072 0 -2.4072 0 -3.32237 0 1.97715 0 1.97715 1.99881 0 1.99881 -3.97596 -0.356174 0 0 0 
0.2966 35.6255 33.7569 -0.356255 -24.068 0 -1.4068 0 -1.4068 0.533056 -2.32238 -2.4068 0 -2.4068 0 -3.32238 0 1.97721 0 1.97721 1.99881 0 1.99881 -3.97602 -0.3561 0 0 0 
0.2968 35.6179 33.7257 -0.356179 -24.064 0 -1.4064 0 -1.4064 0.501809 -2.32239 -2.4064 0 -2.4064 0 -3.32239 0 1.97728 0 1.97728 1.99881 0 1.99881 -3.97609 -0.356024 0 0 0 
0.297 35.6103 33.6946 -0.356103 -24.06 0 -1.406 0 -1.406 0.470542 -2.32241 -2.406 0 -2.406 0 -3.32241 0 1.97734 0 1.97734 1.99881 0 1.99881 -3.97616 -0.355947 0 0 0 
0.2972 35.6025 33.6635 -0.356025 -24.056 0 -1.4056 0 -1.4056 0.439256 -2.32242 -2.4056 0 -2.4056 0 -3.32242 0 1.97741 0 1.97741 1.99882 0 1.99882 -3.97622 -0.355869 0 0 0 
0.2974 35.5947 33.6323 -0.355947 -24.052 0 -1.4052 0 -1.4052 0.407953 -2.32244 -2.4052 0 -2.4052 0 -3.32244 0 1.97747 0 1.97747 1.99882 0 1.99882 -3.97629 -0.355791 0 0 0 
0.2976 35.5867 33.6011 -0.355867 -24.048 0 -1.4048 0 -1.4048 0.376634 -2.32245 -2.4048 0 -2.4048 0 -3.32245 0 1.97753 0 1.97753 1.99882 0 1.99882 -3.97635 -0.355711 0 0 0 
0.2978 35.5787 33.5699 -0.355787 -24.044 0 -1.4044 0 -1.4044 0.3453 -2.32246 -2.4044 0 -2.4044 0 -3.32246 0 1.9776 0 1.9776 1.99882 0 1.99882 -3.97642 -0.355631 0 0 0 
0.298 35.5706 33.5388 -0.355706 -24.04 0 -1.404 0 -1.404 0.313953 -2.32248 -2.404 0 -2.404 0 -3.32248 0 1.97766 0 1.97766 1.99882 0 1.99882 -3.97649 -0.35555 0 0 0 
0.2982 35.5623 33.5075 -0.355623 -24.036 0 -1.4036 0 -1.4036 0.282593 -2.32249 -2.4036 0 -2.4036 0 -3.32249 0 1.97772 0 1.97772 1.99883 0 1.99883 -3.97655 -0.355467 0 0 0 
0.2984 35.554 33.4763 -0.35554 -24.032 0 -1.4032 0 -1.4032 0.251222 -2.32251 -2.4032 0 -2.4032 0 -3.32251 0 1.97779 0 1.97779 1.99883 0 1.99883 -3.97662 -0.355384 0 0 0 
0.2986 35.5456 33.4451 -0.355456 -24.028 0 -1.4028 0 -1.4028 0.219841 -2.32253 -2.4028 0 -2.4028 0 -3.32253 0 1.97785 0 1.97785 1.99883 0 1.99883 -3.97668 -0.3553 0 0 0 
0.2988 35.5371 33.4139 -0.355371 -24.024 0 -1.4024 0 -1.4024 0.188451 -2.32254 -2.4024 0 -2.4024 0 -3.32254 0 1.97791 0 1.97791 1.99883 0 1.99883 -3.97675 -0.355215 0 0 0 
0.299 35.5286 33.3826 -0.355286 -24.02 0 -1.402 0 -1.402 0.157054 -2.32256 -2.402 0 -2.402 0 -3.32256 0 1.97797 0 1.97797 1.99884 0 1.99884 -3.97681 -0.355129 0 0 0 
0.2992 35.5199 33.3514 -0.355199 -24.016 0 -1.4016 0 -1.4016 0.12565 -2.32257 -2.4016 0 -2.4016 0 -3.32257 0 1.97804 0 1.97804 1.99884 0 1.99884 -3.97687 -0.355043 0 0 0 
