t 1 2 3 4 5 6 7 8 9 jL1 jL2 jE11 jO1 jV1 
16.7 0.707381 2.12214 -1.59828 -0.707302 1.17183 0.707381 0.462282 2.62986 1.12214 0.707696 -0.0285199 1.79028 -2.34366 1.63628
16.72 0.716383 2.14915 -1.59828 -0.707302 1.16651 0.716383 0.447949 2.6869 1.14915 0.716657 -0.0285202 1.79028 -2.33301 1.61663
16.74 0.725095 2.17529 -1.59828 -0.707302 1.16072 0.725095 0.433448 2.74385 1.17529 0.725057 -0.0284754 1.79028 -2.32143 1.59634
16.76 0.733514 2.20054 -1.59828 -0.707302 1.15447 0.733514 0.41879 2.80062 1.20054 0.732893 -0.0283855 1.79028 -2.30893 1.57542
16.78 0.741637 2.22491 -1.59828 -0.707302 1.14775 0.741637 0.403987 2.85712 1.22491 0.740161 -0.0282501 1.79028 -2.29551 1.55387
16.8 0.749459 2.24838 -1.59828 -0.707302 1.14059 0.749459 0.38905 2.91326 1.24838 0.746856 -0.0280692 1.79028 -2.28118 1.53172
16.82 0.756979 2.27094 -1.59828 -0.707302 1.13297 0.756979 0.37399 2.96894 1.27094 0.752977 -0.0278426 1.79028 -2.26594 1.50896
16.84 0.764193 2.29258 -1.59828 -0.707302 1.1249 0.764193 0.35882 3.02408 1.29258 0.75852 -0.0275704 1.79028 -2.2498 1.4856
16.86 0.771099 2.3133 -1.59828 -0.707302 1.11638 0.771099 0.34355 3.07859 1.3133 0.763483 -0.0272525 1.79028 -2.23276 1.46167
16.88 0.777694 2.33308 -1.59828 -0.707302 1.10742 0.777694 0.328193 3.13237 1.33308 0.767866 -0.026889 1.79028 -2.21485 1.43715
16.9 0.783975 2.35192 -1.59828 -0.707302 1.09802 0.783975 0.312759 3.18533 1.35192 0.771667 -0.02648 1.79028 -2.19605 1.41207
16.92 0.78994 2.36982 -1.59828 -0.707302 1.08819 0.78994 0.297262 3.23738 1.36982 0.774887 -0.0260257 1.79028 -2.17638 1.38644
16.94 0.795586 2.38676 -1.59828 -0.707302 1.07793 0.795586 0.281711 3.28843 1.38676 0.777524 -0.0255262 1.79028 -2.15585 1.36027
16.96 0.800913 2.40274 -1.59828 -0.707302 1.06723 0.800913 0.26612 3.33839 1.40274 0.779581 -0.024982 1.79028 -2.13447 1.33356
16.98 0.805917 2.41775 -1.59828 -0.707302 1.05612 0.805917 0.250498 3.38718 1.41775 0.781058 -0.0243931 1.79028 -2.11224 1.30632
17 0.810597 2.43179 -1.59828 -0.707302 1.04459 0.810597 0.234859 3.4347 1.43179 0.781957 -0.0237602 1.79028 -2.08918 1.27858
17.02 0.81495 2.44485 -1.59828 -0.707302 1.03264 0.81495 0.219214 3.48087 1.44485 0.782281 -0.0230834 1.79028 -2.06528 1.25033
17.04 0.818977 2.45693 -1.59828 -0.707302 1.02029 0.818977 0.203573 3.52559 1.45693 0.782032 -0.0223634 1.79028 -2.04058 1.2216
17.06 0.822674 2.46802 -1.59828 -0.707302 1.00753 0.822674 0.187949 3.5688 1.46802 0.781214 -0.0216005 1.79028 -2.01507 1.19239
17.08 0.826041 2.47812 -1.59828 -0.707302 0.994379 0.826041 0.172352 3.61039 1.47812 0.779831 -0.0207954 1.79028 -1.98876 1.16272
17.1 0.829076 2.48723 -1.59828 -0.707302 0.980832 0.829076 0.156794 3.65028 1.48723 0.777886 -0.0199487 1.79028 -1.96166 1.13259
17.12 0.831778 2.49533 -1.59828 -0.707302 0.966899 0.831778 0.141287 3.68841 1.49533 0.775386 -0.019061 1.79028 -1.9338 1.10202
17.14 0.834147 2.50244 -1.59828 -0.707302 0.952585 0.834147 0.12584 3.72467 1.50244 0.772334 -0.018133 1.79028 -1.90517 1.07102
17.16 0.836181 2.50854 -1.59828 -0.707302 0.937896 0.836181 0.110465 3.759 1.50854 0.768738 -0.0171654 1.79028 -1.87579 1.03961
17.18 0.83788 2.51364 -1.59828 -0.707302 0.922837 0.83788 0.0951731 3.79132 1.51364 0.764604 -0.0161591 1.79028 -1.84567 1.00779
17.2 0.839244 2.51773 -1.59828 -0.707302 0.907416 0.839244 0.0799743 3.82155 1.51773 0.759938 -0.0151148 1.79028 -1.81483 0.975588
17.22 0.840271 2.52081 -1.59828 -0.707302 0.891638 0.840271 0.0648794 3.84962 1.52081 0.754747 -0.0140334 1.79028 -1.78328 0.943004
17.24 0.840962 2.52289 -1.59828 -0.707302 0.87551 0.840962 0.0498986 3.87545 1.52289 0.74904 -0.0129159 1.79028 -1.75102 0.910057
17.26 0.841317 2.52395 -1.59828 -0.707302 0.859038 0.841317 0.0350421 3.89898 1.52395 0.742824 -0.0117632 1.79028 -1.71808 0.876759
17.28 0.841334 2.524 -1.59828 -0.707302 0.842229 0.841334 0.0203199 3.92013 1.524 0.736109 -0.0105763 1.79028 -1.68446 0.843123
17.3 0.841016 2.52305 -1.59828 -0.707302 0.82509 0.841016 0.00574187 3.93884 1.52305 0.728903 -0.00935614 1.79028 -1.65018 0.809164
17.32 0.840361 2.52108 -1.59828 -0.707302 0.807628 0.840361 -0.00868245 3.95505 1.52108 0.721216 -0.00810391 1.79028 -1.61526 0.774895
17.34 0.839371 2.51811 -1.59828 -0.707302 0.78985 0.839371 -0.0229436 3.96869 1.51811 0.713058 -0.00682067 1.79028 -1.5797 0.74033
17.36 0.838045 2.51414 -1.59828 -0.707302 0.771764 0.838045 -0.0370324 3.9797 1.51414 0.704439 -0.00550758 1.79028 -1.54353 0.705482
17.38 0.836385 2.50916 -1.59828 -0.707302 0.753376 0.836385 -0.0509398 3.98804 1.50916 0.695369 -0.00416581 1.79028 -1.50675 0.670367
17.4 0.834391 2.50317 -1.59828 -0.707302 0.734694 0.834391 -0.064657 3.99363 1.50317 0.685861 -0.00279657 1.79028 -1.46939 0.634997
17.42 0.832064 2.49619 -1.59828 -0.707302 0.715726 0.832064 -0.0781755 3.99643 1.49619 0.675924 -0.0014011 1.79028 -1.43145 0.599388
17.44 0.829406 2.48822 -1.59828 -0.707302 0.696479 0.829406 -0.0914869 3.99639 1.48822 0.665572 1.9308e-05 1.79028 -1.39296 0.563553
17.46 0.826417 2.47925 -1.59828 -0.707302 0.676962 0.826417 -0.104583 3.99347 1.47925 0.654816 0.00146336 1.79028 -1.35392 0.527507
17.48 0.823098 2.4693 -1.59828 -0.707302 0.657182 0.823098 -0.117457 3.98761 1.4693 0.643669 0.00292972 1.79028 -1.31436 0.491265
17.5 0.819452 2.45836 -1.59828 -0.707302 0.637147 0.819452 -0.130099 3.97877 1.45836 0.632143 0.00441702 1.79028 -1.27429 0.454841
17.52 0.81548 2.44644 -1.59828 -0.707302 0.616865 0.81548 -0.142505 3.96692 1.44644 0.620252 0.00592388 1.79028 -1.23373 0.418249
17.54 0.811183 2.43355 -1.59828 -0.707302 0.596344 0.811183 -0.154665 3.95203 1.43355 0.608009 0.00744889 1.79028 -1.19269 0.381505
17.56 0.806564 2.41969 -1.59828 -0.707302 0.575593 0.806564 -0.166573 3.93405 1.41969 0.595427 0.0089906 1.79028 -1.15119 0.344623
17.58 0.801624 2.40487 -1.59828 -0.707302 0.554621 0.801624 -0.178224 3.91295 1.40487 0.582521 0.0105476 1.79028 -1.10924 0.307618
17.6 0.796365 2.3891 -1.59828 -0.707302 0.533435 0.796365 -0.18961 3.88871 1.3891 0.569304 0.0121183 1.79028 -1.06687 0.270505
17.62 0.79079 2.37237 -1.59828 -0.707302 0.512044 0.79079 -0.200726 3.86131 1.37237 0.555791 0.0137013 1.79028 -1.02409 0.233298
17.64 0.784901 2.3547 -1.59828 -0.707302 0.490457 0.784901 -0.211565 3.83072 1.3547 0.541997 0.0152951 1.79028 -0.980915 0.196013
17.66 0.778701 2.3361 -1.59828 -0.707302 0.468683 0.778701 -0.222124 3.79692 1.3361 0.527937 0.0168981 1.79028 -0.937366 0.158665
17.68 0.772192 2.31658 -1.59828 -0.707302 0.44673 0.772192 -0.232397 3.75991 1.31658 0.513624 0.0185089 1.79028 -0.89346 0.121268
17.7 0.765376 2.29613 -1.59828 -0.707302 0.424607 0.765376 -0.242378 3.71966 1.29613 0.499076 0.0201257 1.79028 -0.849214 0.0838378
17.72 0.758258 2.27477 -1.59828 -0.707302 0.402323 0.758258 -0.252064 3.67616 1.27477 0.484306 0.0217471 1.79028 -0.804646 0.0463888
17.74 0.750839 2.25252 -1.59828 -0.707302 0.379887 0.750839 -0.261451 3.62942 1.25252 0.46933 0.0233715 1.79028 -0.759775 0.00893619
17.76 0.743122 2.22937 -1.59828 -0.707302 0.357309 0.743122 -0.270534 3.57942 1.22937 0.454165 0.0249974 1.79028 -0.714617 -0.028505
17.78 0.735112 2.20534 -1.59828 -0.707302 0.334596 0.735112 -0.279311 3.52618 1.20534 0.438825 0.026623 1.79028 -0.669192 -0.0659198
17.8 0.726811 2.18043 -1.59828 -0.707302 0.311759 0.726811 -0.287777 3.46968 1.18043 0.423326 0.0282469 1.79028 -0.623518 -0.103293
17.82 0.718223 2.15467 -1.59828 -0.707302 0.288806 0.718223 -0.295931 3.40995 1.15467 0.407685 0.0298673 1.79028 -0.577612 -0.14061
17.84 0.709351 2.12805 -1.59828 -0.707302 0.265747 0.709351 -0.303769 3.34698 1.12805 0.391916 0.0314828 1.79028 -0.531494 -0.177857
17.86 0.700198 2.1006 -1.59828 -0.707302 0.242591 0.700198 -0.31129 3.2808 1.1006 0.376037 0.0330918 1.79028 -0.485182 -0.215017
17.88 0.69077 2.07231 -1.59828 -0.707302 0.219347 0.69077 -0.318491 3.21142 1.07231 0.360063 0.0346925 1.79028 -0.438694 -0.252076
17.9 0.681069 2.04321 -1.59828 -0.707302 0.196025 0.681069 -0.325371 3.13885 1.04321 0.344009 0.0362835 1.79028 -0.39205 -0.28902
17.92 0.6711 2.0133 -1.59828 -0.707302 0.172633 0.6711 -0.331929 3.06312 1.0133 0.327893 0.037863 1.79028 -0.345267 -0.325833
17.94 0.660866 1.9826 -1.59828 -0.707302 0.149182 0.660866 -0.338164 2.98426 0.982598 0.31173 0.0394297 1.79028 -0.298365 -0.362501
17.96 0.650372 1.95112 -1.59828 -0.707302 0.125681 0.650372 -0.344075 2.9023 0.951117 0.295536 0.0409818 1.79028 -0.251362 -0.39901
17.98 0.639623 1.91887 -1.59828 -0.707302 0.102139 0.639623 -0.349661 2.81726 0.918868 0.279327 0.0425178 1.79028 -0.204278 -0.435345
18 0.628621 1.88586 -1.59828 -0.707302 0.0785655 0.628621 -0.354924 2.72919 0.885864 0.263118 0.0440362 1.79028 -0.157131 -0.47149
18.02 0.617373 1.85212 -1.59828 -0.707302 0.05497 0.617373 -0.359862 2.63812 0.85212 0.246926 0.0455353 1.79028 -0.10994 -0.507433
18.04 0.605883 1.81765 -1.59828 -0.707302 0.0313619 0.605883 -0.364477 2.54409 0.817649 0.230766 0.0470137 1.79028 -0.0627238 -0.543159
18.06 0.594155 1.78246 -1.59828 -0.707302 0.00775069 0.594155 -0.36877 2.44715 0.782465 0.214653 0.0484699 1.79028 -0.0155014 -0.578654
18.08 0.582194 1.74658 -1.59828 -0.707302 -0.0158541 0.582194 -0.372743 2.34735 0.746582 0.198604 0.0499024 1.79028 0.0317083 -0.613902
18.1 0.570005 1.71001 -1.59828 -0.707302 -0.0394432 0.570005 -0.376395 2.24473 0.710015 0.182633 0.0513096 1.79028 0.0788864 -0.648891
18.12 0.557593 1.67278 -1.59828 -0.707302 -0.0630071 0.557593 -0.37973 2.13935 0.672779 0.166755 0.0526901 1.79028 0.126014 -0.683607
18.14 0.544963 1.63489 -1.59828 -0.707302 -0.0865363 0.544963 -0.38275 2.03126 0.634889 0.150985 0.0540425 1.79028 0.173073 -0.718036
18.16 0.53212 1.59636 -1.59828 -0.707302 -0.110022 0.53212 -0.385457 1.92053 0.59636 0.135339 0.0553654 1.79028 0.220043 -0.752163
18.18 0.51907 1.55721 -1.59828 -0.707302 -0.133453 0.51907 -0.387853 1.80722 0.557209 0.11983 0.0566574 1.79028 0.266907 -0.785977
18.2 0.505817 1.51745 -1.59828 -0.707302 -0.156823 0.505817 -0.389943 1.69138 0.517451 0.104473 0.0579171 1.79028 0.313645 -0.819462
18.22 0.492367 1.4771 -1.59828 -0.707302 -0.18012 0.492367 -0.391728 1.5731 0.477102 0.0892817 0.0591432 1.79028 0.360239 -0.852606
18.24 0.478726 1.43618 -1.59828 -0.707302 -0.203335 0.478726 -0.393214 1.45243 0.436178 0.0742704 0.0603344 1.79028 0.406671 -0.885397
18.26 0.464899 1.3947 -1.59828 -0.707302 -0.226461 0.464899 -0.394403 1.32945 0.394696 0.0594526 0.0614893 1.79028 0.452921 -0.91782
18.28 0.450891 1.35267 -1.59828 -0.707302 -0.249486 0.450891 -0.3953 1.20424 0.352674 0.0448416 0.0626068 1.79028 0.498972 -0.949863
18.3 0.436709 1.31013 -1.59828 -0.707302 -0.272402 0.436709 -0.395909 1.07687 0.310127 0.0304503 0.0636857 1.79028 0.544805 -0.981514
18.32 0.422358 1.26707 -1.59828 -0.707302 -0.295201 0.422358 -0.396235 0.947416 0.267073 0.0162916 0.0647247 1.79028 0.590401 -1.01276
18.34 0.407844 1.22353 -1.59828 -0.707302 -0.317872 0.407844 -0.396282 0.815971 0.223531 0.00237779 0.0657227 1.79028 0.635744 -1.04359
18.36 0.393172 1.17952 -1.59828 -0.707302 -0.340407 0.393172 -0.396057 0.682613 0.179516 -0.0112789 0.0666786 1.79028 0.680814 -1.07399
18.38 0.378349 1.13505 -1.59828 -0.707302 -0.362797 0.378349 -0.395563 0.547431 0.135047 -0.0246667 0.0675914 1.79028 0.725593 -1.10394
18.4 0.363381 1.09014 -1.59828 -0.707302 -0.385033 0.363381 -0.394808 0.410511 0.0901423 -0.0377741 0.0684599 1.79028 0.770065 -1.13345
18.42 0.348273 1.04482 -1.59828 -0.707302 -0.407106 0.348273 -0.393796 0.271944 0.0448195 -0.0505901 0.0692833 1.79028 0.814211 -1.16248
18.44 0.333032 0.999097 -1.59828 -0.707302 -0.429007 0.333032 -0.392534 0.131823 -0.000902818 -0.063104 0.0700605 1.79028 0.858014 -1.19105
18.46 0.317665 0.952994 -1.59828 -0.707302 -0.450728 0.317665 -0.391028 -0.00975799 -0.0470064 -0.0753053 0.0707906 1.79028 0.901456 -1.21912
18.48 0.302176 0.906527 -1.59828 -0.707302 -0.47226 0.302176 -0.389284 -0.152704 -0.0934726 -0.0871841 0.0714728 1.79028 0.944521 -1.2467
18.5 0.286572 0.859717 -1.59828 -0.707302 -0.493595 0.286572 -0.387309 -0.296916 -0.140283 -0.0987308 0.0721062 1.79028 0.987191 -1.27376
18.52 0.270861 0.812582 -1.59828 -0.707302 -0.514724 0.270861 -0.385111 -0.442296 -0.187418 -0.109936 0.0726901 1.79028 1.02945 -1.30031
18.54 0.255047 0.765141 -1.59828 -0.707302 -0.535639 0.255047 -0.382695 -0.588743 -0.234859 -0.120792 0.0732237 1.79028 1.07128 -1.32632
18.56 0.239138 0.717413 -1.59828 -0.707302 -0.556331 0.239138 -0.380069 -0.736156 -0.282587 -0.131288 0.0737062 1.79028 1.11266 -1.3518
18.58 0.223139 0.669417 -1.59828 -0.707302 -0.576792 0.223139 -0.377241 -0.88443 -0.330583 -0.141419 0.0741372 1.79028 1.15358 -1.37672
18.6 0.207058 0.621173 -1.59828 -0.707302 -0.597015 0.207058 -0.374217 -1.03346 -0.378827 -0.151175 0.0745159 1.79028 1.19403 -1.40109
18.62 0.1909 0.572699 -1.59828 -0.707302 -0.616991 0.1909 -0.371006 -1.18315 -0.427301 -0.160551 0.0748418 1.79028 1.23398 -1.42488
18.64 0.174672 0.524016 -1.59828 -0.707302 -0.636712 0.174672 -0.367615 -1.33337 -0.475984 -0.169539 0.0751144 1.79028 1.27342 -1.4481
18.66 0.158381 0.475143 -1.59828 -0.707302 -0.656171 0.158381 -0.364053 -1.48404 -0.524857 -0.178133 0.0753332 1.79028 1.31234 -1.47072
18.68 0.142033 0.4261 -1.59828 -0.707302 -0.675359 0.142033 -0.360326 -1.63504 -0.5739 -0.186327 0.0754979 1.79028 1.35072 -1.49275
18.7 0.125635 0.376905 -1.59828 -0.707302 -0.69427 0.125635 -0.356444 -1.78625 -0.623095 -0.194117 0.075608 1.79028 1.38854 -1.51417
18.72 0.109193 0.32758 -1.59828 -0.707302 -0.712896 0.109193 -0.352414 -1.93758 -0.67242 -0.201497 0.0756633 1.79028 1.42579 -1.53498
18.74 0.0927145 0.278143 -1.59828 -0.707302 -0.731229 0.0927145 -0.348245 -2.08891 -0.721857 -0.208463 0.0756635 1.79028 1.46246 -1.55517
18.76 0.0762051 0.228615 -1.59828 -0.707302 -0.749262 0.0762051 -0.343944 -2.24012 -0.771385 -0.215011 0.0756083 1.79028 1.49852 -1.57473
18.78 0.0596719 0.179016 -1.59828 -0.707302 -0.766989 0.0596719 -0.339522 -2.39112 -0.820984 -0.221138 0.0754977 1.79028 1.53398 -1.59365
18.8 0.0431215 0.129364 -1.59828 -0.707302 -0.784402 0.0431215 -0.334985 -2.54178 -0.870636 -0.22684 0.0753315 1.79028 1.5688 -1.61192
18.82 0.0265604 0.0796811 -1.59828 -0.707302 -0.801494 0.0265604 -0.330343 -2.692 -0.920319 -0.232116 0.0751096 1.79028 1.60299 -1.62955
18.84 0.00999529 0.0299859 -1.59828 -0.707302 -0.818259 0.00999529 -0.325603 -2.84166 -0.970014 -0.236963 0.0748321 1.79028 1.63652 -1.64651
18.86 -0.00656716 -0.0197015 -1.59828 -0.707302 -0.83469 -0.00656716 -0.320776 -2.99066 -1.0197 -0.24138 0.074499 1.79028 1.66938 -1.66281
18.88 -0.0231204 -0.0693611 -1.59828 -0.707302 -0.850781 -0.0231204 -0.315868 -3.13888 -1.06936 -0.245365 0.0741103 1.79028 1.70156 -1.67844
18.9 -0.0396577 -0.118973 -1.59828 -0.707302 -0.866525 -0.0396577 -0.31089 -3.28622 -1.11897 -0.248919 0.0736663 1.79028 1.73305 -1.69339
18.92 -0.0561726 -0.168518 -1.59828 -0.707302 -0.881916 -0.0561726 -0.305849 -3.43255 -1.16852 -0.252041 0.0731671 1.79028 1.76383 -1.70766
18.94 -0.0726584 -0.217975 -1.59828 -0.707302 -0.896949 -0.0726584 -0.300755 -3.57778 -1.21798 -0.254731 0.072613 1.79028 1.7939 -1.72124
18.96 -0.0891086 -0.267326 -1.59828 -0.707302 -0.911617 -0.0891086 -0.295615 -3.72178 -1.26733 -0.25699 0.0720042 1.79028 1.82323 -1.73413
18.98 -0.105517 -0.31655 -1.59828 -0.707302 -0.925915 -0.105517 -0.290438 -3.86447 -1.31655 -0.258821 0.0713411 1.79028 1.85183 -1.74631
19 -0.121876 -0.365627 -1.59828 -0.707302 -0.939836 -0.121876 -0.285234 -4.00572 -1.36563 -0.260224 0.0706241 1.79028 1.87967 -1.7578
19.02 -0.13818 -0.414539 -1.59828 -0.707302 -0.953377 -0.13818 -0.28001 -4.14542 -1.41454 -0.261201 0.0698537 1.79028 1.90675 -1.76857
19.04 -0.154422 -0.463266 -1.59828 -0.707302 -0.966531 -0.154422 -0.274775 -4.28348 -1.46327 -0.261756 0.0690303 1.79028 1.93306 -1.77864
19.06 -0.170596 -0.511787 -1.59828 -0.707302 -0.979293 -0.170596 -0.269537 -4.41979 -1.51179 -0.261892 0.0681545 1.79028 1.95859 -1.78799
19.08 -0.186695 -0.560085 -1.59828 -0.707302 -0.991658 -0.186695 -0.264305 -4.55425 -1.56009 -0.261613 0.0672269 1.79028 1.98332 -1.79662
19.1 -0.202713 -0.60814 -1.59828 -0.707302 -1.00362 -0.202713 -0.259086 -4.68674 -1.60814 -0.260921 0.0662481 1.79028 2.00724 -1.80453
19.12 -0.218644 -0.655932 -1.59828 -0.707302 -1.01518 -0.218644 -0.25389 -4.81718 -1.65593 -0.259823 0.0652188 1.79028 2.03036 -1.81172
19.14 -0.234481 -0.703443 -1.59828 -0.707302 -1.02633 -0.234481 -0.248723 -4.94546 -1.70344 -0.258323 0.0641397 1.79028 2.05265 -1.81817
19.16 -0.250218 -0.750653 -1.59828 -0.707302 -1.03706 -0.250218 -0.243595 -5.07148 -1.75065 -0.256426 0.0630116 1.79028 2.07412 -1.8239
19.18 -0.265848 -0.797545 -1.59828 -0.707302 -1.04737 -0.265848 -0.238512 -5.19515 -1.79754 -0.254139 0.0618353 1.79028 2.09475 -1.8289
19.2 -0.281366 -0.844098 -1.59828 -0.707302 -1.05726 -0.281366 -0.233483 -5.31638 -1.8441 -0.251467 0.0606117 1.79028 2.11453 -1.83316
19.22 -0.296765 -0.890296 -1.59828 -0.707302 -1.06673 -0.296765 -0.228514 -5.43506 -1.8903 -0.248418 0.0593417 1.79028 2.13346 -1.83669
19.24 -0.31204 -0.936119 -1.59828 -0.707302 -1.07576 -0.31204 -0.223614 -5.55111 -1.93612 -0.244997 0.0580263 1.79028 2.15152 -1.83948
19.26 -0.327183 -0.98155 -1.59828 -0.707302 -1.08436 -0.327183 -0.21879 -5.66444 -1.98155 -0.241213 0.0566664 1.79028 2.16872 -1.84154
19.28 -0.34219 -1.02657 -1.59828 -0.707302 -1.09252 -0.34219 -0.214049 -5.77497 -2.02657 -0.237074 0.055263 1.79028 2.18505 -1.84286
19.3 -0.357054 -1.07116 -1.59828 -0.707302 -1.10025 -0.357054 -0.209397 -5.88261 -2.07116 -0.232588 0.0538173 1.79028 2.20049 -1.84344
19.32 -0.371769 -1.11531 -1.59828 -0.707302 -1.10753 -0.371769 -0.204842 -5.98727 -2.11531 -0.227763 0.0523304 1.79028 2.21505 -1.84328
19.34 -0.38633 -1.15899 -1.59828 -0.707302 -1.11436 -0.38633 -0.200389 -6.08887 -2.15899 -0.222609 0.0508033 1.79028 2.22872 -1.84239
19.36 -0.40073 -1.20219 -1.59828 -0.707302 -1.12075 -0.40073 -0.196047 -6.18735 -2.20219 -0.217134 0.0492374 1.79028 2.24149 -1.84076
19.38 -0.414964 -1.24489 -1.59828 -0.707302 -1.12668 -0.414964 -0.19182 -6.28262 -2.24489 -0.211349 0.0476337 1.79028 2.25336 -1.8384
19.4 -0.429027 -1.28708 -1.59828 -0.707302 -1.13216 -0.429027 -0.187715 -6.3746 -2.28708 -0.205262 0.0459936 1.79028 2.26433 -1.8353
19.42 -0.442913 -1.32874 -1.59828 -0.707302 -1.13719 -0.442913 -0.183737 -6.46324 -2.32874 -0.198885 0.0443184 1.79028 2.27438 -1.83147
19.44 -0.456616 -1.36985 -1.59828 -0.707302 -1.14176 -0.456616 -0.179892 -6.54846 -2.36985 -0.192229 0.0426093 1.79028 2.28352 -1.82691
19.46 -0.47013 -1.41039 -1.59828 -0.707302 -1.14587 -0.47013 -0.176186 -6.63019 -2.41039 -0.185303 0.0408677 1.79028 2.29175 -1.82162
19.48 -0.483452 -1.45036 -1.59828 -0.707302 -1.14953 -0.483452 -0.172624 -6.70838 -2.45036 -0.178119 0.039095 1.79028 2.29905 -1.8156
19.5 -0.496575 -1.48972 -1.59828 -0.707302 -1.15272 -0.496575 -0.16921 -6.78297 -2.48972 -0.170689 0.0372926 1.79028 2.30543 -1.80886
19.52 -0.509494 -1.52848 -1.59828 -0.707302 -1.15545 -0.509494 -0.16595 -6.85389 -2.52848 -0.163024 0.0354619 1.79028 2.31089 -1.8014
19.54 -0.522204 -1.56661 -1.59828 -0.707302 -1.15771 -0.522204 -0.162847 -6.9211 -2.56661 -0.155136 0.0336044 1.79028 2.31543 -1.79322
19.56 -0.5347 -1.6041 -1.59828 -0.707302 -1.15951 -0.5347 -0.159906 -6.98454 -2.6041 -0.147037 0.0317215 1.79028 2.31903 -1.78433
19.58 -0.546978 -1.64093 -1.59828 -0.707302 -1.16085 -0.546978 -0.157131 -7.04417 -2.64093 -0.138739 0.0298149 1.79028 2.32171 -1.77473
19.6 -0.559032 -1.67709 -1.59828 -0.707302 -1.16173 -0.559032 -0.154526 -7.09995 -2.67709 -0.130256 0.0278859 1.79028 2.32345 -1.76442
19.62 -0.570857 -1.71257 -1.59828 -0.707302 -1.16213 -0.570857 -0.152094 -7.15182 -2.71257 -0.121599 0.0259361 1.79028 2.32427 -1.75341
19.64 -0.58245 -1.74735 -1.59828 -0.707302 -1.16208 -0.58245 -0.149839 -7.19975 -2.74735 -0.112782 0.0239671 1.79028 2.32416 -1.74171
19.66 -0.593805 -1.78141 -1.59828 -0.707302 -1.16156 -0.593805 -0.147762 -7.24371 -2.78141 -0.103818 0.0219805 1.79028 2.32311 -1.72931
19.68 -0.604918 -1.81475 -1.59828 -0.707302 -1.16057 -0.604918 -0.145868 -7.28367 -2.81475 -0.0947192 0.0199779 1.79028 2.32114 -1.71623
19.7 -0.615785 -1.84735 -1.59828 -0.707302 -1.15912 -0.615785 -0.144158 -7.31959 -2.84735 -0.0854999 0.0179608 1.79028 2.31825 -1.70246
19.72 -0.626401 -1.8792 -1.59828 -0.707302 -1.15721 -0.626401 -0.142634 -7.35145 -2.8792 -0.0761732 0.0159309 1.79028 2.31442 -1.68802
19.74 -0.636762 -1.91029 -1.59828 -0.707302 -1.15484 -0.636762 -0.141299 -7.37923 -2.91029 -0.0667528 0.0138898 1.79028 2.30967 -1.67291
19.76 -0.646865 -1.9406 -1.59828 -0.707302 -1.152 -0.646865 -0.140154 -7.40291 -2.9406 -0.0572521 0.0118392 1.79028 2.30401 -1.65714
19.78 -0.656705 -1.97012 -1.59828 -0.707302 -1.14871 -0.656705 -0.139201 -7.42247 -2.97012 -0.047685 0.00978069 1.79028 2.29742 -1.64071
19.8 -0.666279 -1.99884 -1.59828 -0.707302 -1.14496 -0.666279 -0.138439 -7.4379 -2.99884 -0.0380652 0.00771592 1.79028 2.28991 -1.62363
19.82 -0.675582 -2.02675 -1.59828 -0.707302 -1.14075 -0.675582 -0.137871 -7.4492 -3.02675 -0.0284064 0.00564655 1.79028 2.2815 -1.60591
19.84 -0.684612 -2.05383 -1.59828 -0.707302 -1.13609 -0.684612 -0.137497 -7.45634 -3.05383 -0.0187225 0.00357425 1.79028 2.27217 -1.58756
19.86 -0.693364 -2.08009 -1.59828 -0.707302 -1.13097 -0.693364 -0.137316 -7.45935 -3.08009 -0.00902738 0.00150067 1.79028 2.26194 -1.56858
19.88 -0.701835 -2.10551 -1.59828 -0.707302 -1.12541 -0.701835 -0.137329 -7.4582 -3.10551 0.000665207 -0.000572522 1.79028 2.25081 -1.54898
19.9 -0.710022 -2.13007 -1.59828 -0.707302 -1.11939 -0.710022 -0.137536 -7.45291 -3.13007 0.0103414 -0.00264368 1.79028 2.23878 -1.52876
19.92 -0.717923 -2.15377 -1.59828 -0.707302 -1.11293 -0.717923 -0.137936 -7.44349 -3.15377 0.0199875 -0.00471114 1.79028 2.22587 -1.50795
19.94 -0.725533 -2.1766 -1.59828 -0.707302 -1.10603 -0.725533 -0.138528 -7.42994 -3.1766 0.0295896 -0.00677326 1.79028 2.21207 -1.48653
19.96 -0.73285 -2.19855 -1.59828 -0.707302 -1.09869 -0.73285 -0.13931 -7.41229 -3.19855 0.0391342 -0.00882839 1.79028 2.19739 -1.46454
19.98 -0.739871 -2.21961 -1.59828 -0.707302 -1.09092 -0.739871 -0.140283 -7.39054 -3.21961 0.0486076 -0.0108749 1.79028 2.18183 -1.44196
20 -0.746593 -2.23978 -1.59828 -0.707302 -1.08271 -0.746593 -0.141443 -7.36472 -3.23978 0.0579964 -0.0129112 1.79028 2.16541 -1.41882
