t 1 2 3 jL0300 4 5 6 7 jH0700 jyH0700 jV0400 
2.38 -2.46117 -2.46117 -0.489939 -0.85998 1 0 6.93889e-018 1.05123 0 1.05123 -0.191251 
2.39 -2.46126 -2.46126 -0.491767 -0.864897 1 0 6.93889e-018 1.05022 0 1.05022 -0.185327 
2.4 -2.46134 -2.46134 -0.493535 -0.869833 1 0 6.93889e-018 1.04925 0 1.04925 -0.179416 
2.41 -2.46142 -2.46142 -0.495246 -0.874785 1 0 6.93889e-018 1.0483 0 1.0483 -0.173517 
2.42 -2.4615 -2.4615 -0.496898 -0.879754 1 0 6.93889e-018 1.04739 0 1.04739 -0.167632 
2.43 -2.46157 -2.46157 -0.498493 -0.884739 1 0 6.93889e-018 1.0465 0 1.0465 -0.16176 
2.44 -2.46164 -2.46164 -0.500029 -0.889739 1 0 6.93889e-018 1.04564 0 1.04564 -0.155903 
2.45 -2.46171 -2.46171 -0.501508 -0.894755 1 0 6.93889e-018 1.04482 0 1.04482 -0.150061 
2.46 -2.46178 -2.46178 -0.50293 -0.899784 1 0 6.93889e-018 1.04402 0 1.04402 -0.144233 
2.47 -2.46184 -2.46184 -0.504294 -0.904827 1 0 6.93889e-018 1.04325 0 1.04325 -0.138422 
2.48 -2.4619 -2.4619 -0.505601 -0.909883 1 0 6.93889e-018 1.04251 0 1.04251 -0.132627 
2.49 -2.46196 -2.46196 -0.506851 -0.914951 1 0 6.93889e-018 1.0418 0 1.0418 -0.126848 
2.5 -2.46202 -2.46202 -0.508044 -0.920032 1 0 6.93889e-018 1.04112 0 1.04112 -0.121087 
2.51 -2.46208 -2.46208 -0.509181 -0.925124 1 0 6.93889e-018 1.04047 0 1.04047 -0.115344 
2.52 -2.46213 -2.46213 -0.510261 -0.930226 1 0 6.93889e-018 1.03985 0 1.03985 -0.109619 
2.53 -2.46218 -2.46218 -0.511285 -0.935339 1 0 6.93889e-018 1.03925 0 1.03925 -0.103912 
2.54 -2.46223 -2.46223 -0.512252 -0.940462 1 0 6.93889e-018 1.03869 0 1.03869 -0.0982252 
2.55 -2.46227 -2.46227 -0.513164 -0.945593 1 0 6.93889e-018 1.03815 0 1.03815 -0.0925575 
2.56 -2.46231 -2.46231 -0.51402 -0.950733 1 0 6.93889e-018 1.03764 0 1.03764 -0.08691 
2.57 -2.46235 -2.46235 -0.51482 -0.955882 1 0 6.93889e-018 1.03716 0 1.03716 -0.081283 
2.58 -2.46239 -2.46239 -0.515565 -0.961037 1 0 6.93889e-018 1.03671 0 1.03671 -0.0756771 
2.59 -2.46243 -2.46243 -0.516255 -0.9662 1 0 6.93889e-018 1.03629 0 1.03629 -0.0700925 
2.6 -2.46246 -2.46246 -0.51689 -0.971369 1 0 6.93889e-018 1.0359 0 1.0359 -0.0645299 
2.61 -2.46249 -2.46249 -0.517471 -0.976543 1 0 6.93889e-018 1.03553 0 1.03553 -0.0589896 
2.62 -2.46252 -2.46252 -0.517997 -0.981723 1 0 6.93889e-018 1.0352 0 1.0352 -0.0534721 
2.63 -2.46254 -2.46254 -0.518469 -0.986908 1 0 6.93889e-018 1.03489 0 1.03489 -0.0479777 
2.64 -2.46257 -2.46257 -0.518886 -0.992097 1 0 6.93889e-018 1.0346 0 1.0346 -0.042507 
2.65 -2.46259 -2.46259 -0.51925 -0.997289 1 0 6.93889e-018 1.03435 0 1.03435 -0.0370603 
2.66 -2.46261 -2.46261 -0.519561 -1.00249 1 0 6.93889e-018 1.03412 0 1.03412 -0.0316381 
2.67 -2.46262 -2.46262 -0.519818 -1.00768 1 0 6.93889e-018 1.03392 0 1.03392 -0.0262408 
2.68 -2.46264 -2.46264 -0.520022 -1.01288 1 0 6.93889e-018 1.03375 0 1.03375 -0.0208687 
2.69 -2.46265 -2.46265 -0.520174 -1.01809 1 0 6.93889e-018 1.03361 0 1.03361 -0.0155223 
2.7 -2.46266 -2.46266 -0.520273 -1.02329 1 0 6.93889e-018 1.03349 0 1.03349 -0.010202 
2.71 -2.46267 -2.46267 -0.520319 -1.02849 1 0 6.93889e-018 1.0334 0 1.0334 -0.00490813 
2.72 -2.46267 -2.46267 -0.520314 -1.03369 1 0 6.93889e-018 1.03334 0 1.03334 0.000358899 
2.73 -2.46268 -2.46268 -0.520257 -1.0389 1 0 6.93889e-018 1.0333 0 1.0333 0.0055987 
2.74 -2.46268 -2.46268 -0.520149 -1.0441 1 0 6.93889e-018 1.03329 0 1.03329 0.0108108 
2.75 -2.46268 -2.46268 -0.519989 -1.0493 1 0 6.93889e-018 1.0333 0 1.0333 0.015995 
2.76 -2.46267 -2.46267 -0.519779 -1.0545 1 0 6.93889e-018 1.03335 0 1.03335 0.0211508 
2.77 -2.46267 -2.46267 -0.519518 -1.05969 1 0 6.93889e-018 1.03341 0 1.03341 0.0262779 
2.78 -2.46266 -2.46266 -0.519207 -1.06488 1 0 6.93889e-018 1.03351 0 1.03351 0.0313759 
2.79 -2.46265 -2.46265 -0.518845 -1.07007 1 0 6.93889e-018 1.03363 0 1.03363 0.0364444 
2.8 -2.46264 -2.46264 -0.518434 -1.07526 1 0 6.93889e-018 1.03377 0 1.03377 0.0414832 
2.81 -2.46262 -2.46262 -0.517974 -1.08044 1 0 6.93889e-018 1.03394 0 1.03394 0.0464918 
2.82 -2.46261 -2.46261 -0.517464 -1.08561 1 0 6.93889e-018 1.03414 0 1.03414 0.05147 
2.83 -2.46259 -2.46259 -0.516906 -1.09078 1 0 6.93889e-018 1.03436 0 1.03436 0.0564173 
2.84 -2.46257 -2.46257 -0.516299 -1.09594 1 0 6.93889e-018 1.03461 0 1.03461 0.0613336 
2.85 -2.46254 -2.46254 -0.515644 -1.1011 1 0 6.93889e-018 1.03488 0 1.03488 0.0662183 
2.86 -2.46252 -2.46252 -0.514941 -1.10625 1 0 6.93889e-018 1.03518 0 1.03518 0.0710712 
2.87 -2.46249 -2.46249 -0.51419 -1.11139 1 0 6.93889e-018 1.0355 0 1.0355 0.0758921 
2.88 -2.46246 -2.46246 -0.513392 -1.11652 1 0 6.93889e-018 1.03584 0 1.03584 0.0806805 
2.89 -2.46243 -2.46243 -0.512547 -1.12165 1 0 6.93889e-018 1.03621 0 1.03621 0.0854362 
2.9 -2.4624 -2.4624 -0.511656 -1.12677 1 0 6.93889e-018 1.03661 0 1.03661 0.0901589 
2.91 -2.46236 -2.46236 -0.510718 -1.13187 1 0 6.93889e-018 1.03703 0 1.03703 0.0948483 
2.92 -2.46233 -2.46233 -0.509735 -1.13697 1 0 6.93889e-018 1.03747 0 1.03747 0.099504 
2.93 -2.46229 -2.46229 -0.508706 -1.14206 1 0 6.93889e-018 1.03793 0 1.03793 0.104126 
2.94 -2.46225 -2.46225 -0.507631 -1.14713 1 0 6.93889e-018 1.03842 0 1.03842 0.108713 
2.95 -2.4622 -2.4622 -0.506512 -1.1522 1 0 6.93889e-018 1.03893 0 1.03893 0.113267 
2.96 -2.46216 -2.46216 -0.505348 -1.15725 1 0 6.93889e-018 1.03947 0 1.03947 0.117785 
2.97 -2.46211 -2.46211 -0.50414 -1.16229 1 0 6.93889e-018 1.04003 0 1.04003 0.122269 
2.98 -2.46206 -2.46206 -0.502888 -1.16732 1 0 6.93889e-018 1.04061 0 1.04061 0.126717 
2.99 -2.46201 -2.46201 -0.501592 -1.17234 1 0 6.93889e-018 1.04121 0 1.04121 0.131129 
3 -2.46196 -2.46196 -0.500253 -1.17734 1 0 6.93889e-018 1.04184 0 1.04184 0.135506 
3.01 -2.46191 -2.46191 -0.498872 -1.18233 1 0 6.93889e-018 1.04248 0 1.04248 0.139847 
3.02 -2.46185 -2.46185 -0.497447 -1.1873 1 0 6.93889e-018 1.04315 0 1.04315 0.144152 
3.03 -2.46179 -2.46179 -0.495981 -1.19226 1 0 6.93889e-018 1.04384 0 1.04384 0.14842 
3.04 -2.46173 -2.46173 -0.494473 -1.19721 1 0 6.93889e-018 1.04456 0 1.04456 0.152651 
3.05 -2.46167 -2.46167 -0.492924 -1.20214 1 0 6.93889e-018 1.04529 0 1.04529 0.156845 
3.06 -2.46161 -2.46161 -0.491334 -1.20705 1 0 6.93889e-018 1.04605 0 1.04605 0.161002 
3.07 -2.46154 -2.46154 -0.489703 -1.21195 1 0 6.93889e-018 1.04683 0 1.04683 0.165122 
3.08 -2.46148 -2.46148 -0.488031 -1.21683 1 0 6.93889e-018 1.04762 0 1.04762 0.169204 
3.09 -2.46141 -2.46141 -0.48632 -1.22169 1 0 6.93889e-018 1.04844 0 1.04844 0.173249 
3.1 -2.46134 -2.46134 -0.48457 -1.22654 1 0 6.93889e-018 1.04928 0 1.04928 0.177255 
3.11 -2.46126 -2.46126 -0.48278 -1.23137 1 0 6.93889e-018 1.05014 0 1.05014 0.181223 
3.12 -2.46119 -2.46119 -0.480951 -1.23618 1 0 6.93889e-018 1.05102 0 1.05102 0.185152 
3.13 -2.46111 -2.46111 -0.479084 -1.24097 1 0 6.93889e-018 1.05192 0 1.05192 0.189043 
3.14 -2.46104 -2.46104 -0.477179 -1.24574 1 0 6.93889e-018 1.05284 0 1.05284 0.192895 
3.15 -2.46096 -2.46096 -0.475237 -1.25049 1 0 6.93889e-018 1.05378 0 1.05378 0.196708 
3.16 -2.46088 -2.46088 -0.473257 -1.25522 1 0 6.93889e-018 1.05474 0 1.05474 0.200482 
3.17 -2.46079 -2.46079 -0.47124 -1.25994 1 0 6.93889e-018 1.05572 0 1.05572 0.204216 
3.18 -2.46071 -2.46071 -0.469187 -1.26463 1 0 6.93889e-018 1.05672 0 1.05672 0.207911 
3.19 -2.46062 -2.46062 -0.467098 -1.2693 1 0 6.93889e-018 1.05773 0 1.05773 0.211567 
3.2 -2.46054 -2.46054 -0.464973 -1.27395 1 0 6.93889e-018 1.05877 0 1.05877 0.215182 
3.21 -2.46045 -2.46045 -0.462813 -1.27858 1 0 6.93889e-018 1.05982 0 1.05982 0.218758 
3.22 -2.46036 -2.46036 -0.460618 -1.28318 1 0 6.93889e-018 1.06089 0 1.06089 0.222293 
3.23 -2.46027 -2.46027 -0.458389 -1.28777 1 0 6.93889e-018 1.06198 0 1.06198 0.225788 
3.24 -2.46017 -2.46017 -0.456126 -1.29233 1 0 6.93889e-018 1.06308 0 1.06308 0.229243 
3.25 -2.46008 -2.46008 -0.453829 -1.29687 1 0 6.93889e-018 1.06421 0 1.06421 0.232657 
3.26 -2.45998 -2.45998 -0.451498 -1.30138 1 0 6.93889e-018 1.06535 0 1.06535 0.23603 
3.27 -2.45988 -2.45988 -0.449135 -1.30587 1 0 6.93889e-018 1.06651 0 1.06651 0.239363 
3.28 -2.45978 -2.45978 -0.446739 -1.31034 1 0 6.93889e-018 1.06768 0 1.06768 0.242655 
3.29 -2.45968 -2.45968 -0.444311 -1.31478 1 0 6.93889e-018 1.06888 0 1.06888 0.245906 
3.3 -2.45958 -2.45958 -0.441852 -1.3192 1 0 6.93889e-018 1.07009 0 1.07009 0.249115 
3.31 -2.45948 -2.45948 -0.439361 -1.32359 1 0 6.93889e-018 1.07131 0 1.07131 0.252283 
3.32 -2.45937 -2.45937 -0.43684 -1.32796 1 0 6.93889e-018 1.07255 0 1.07255 0.25541 
3.33 -2.45926 -2.45926 -0.434288 -1.33231 1 0 6.93889e-018 1.07381 0 1.07381 0.258496 
3.34 -2.45916 -2.45916 -0.431706 -1.33662 1 0 6.93889e-018 1.07508 0 1.07508 0.26154 
3.35 -2.45905 -2.45905 -0.429095 -1.34091 1 0 6.93889e-018 1.07637 0 1.07637 0.264542 
3.36 -2.45894 -2.45894 -0.426454 -1.34518 1 0 6.93889e-018 1.07768 0 1.07768 0.267503 
3.37 -2.45882 -2.45882 -0.423784 -1.34942 1 0 6.93889e-018 1.07899 0 1.07899 0.270421 
3.38 -2.45871 -2.45871 -0.421086 -1.35363 1 0 6.93889e-018 1.08033 0 1.08033 0.273298 
3.39 -2.4586 -2.4586 -0.418361 -1.35781 1 0 6.93889e-018 1.08168 0 1.08168 0.276133 
3.4 -2.45848 -2.45848 -0.415607 -1.36197 1 0 6.93889e-018 1.08304 0 1.08304 0.278926 
3.41 -2.45836 -2.45836 -0.412827 -1.36609 1 0 6.93889e-018 1.08442 0 1.08442 0.281677 
3.42 -2.45824 -2.45824 -0.41002 -1.3702 1 0 6.93889e-018 1.08581 0 1.08581 0.284386 
3.43 -2.45813 -2.45813 -0.407186 -1.37427 1 0 6.93889e-018 1.08721 0 1.08721 0.287053 
3.44 -2.458 -2.458 -0.404327 -1.37831 1 0 6.93889e-018 1.08863 0 1.08863 0.289678 
3.45 -2.45788 -2.45788 -0.401442 -1.38232 1 0 6.93889e-018 1.09006 0 1.09006 0.29226 
3.46 -2.45776 -2.45776 -0.398533 -1.38631 1 0 6.93889e-018 1.09151 0 1.09151 0.2948 
3.47 -2.45763 -2.45763 -0.395598 -1.39027 1 0 6.93889e-018 1.09297 0 1.09297 0.297297 
3.48 -2.45751 -2.45751 -0.39264 -1.39419 1 0 6.93889e-018 1.09444 0 1.09444 0.299753 
3.49 -2.45738 -2.45738 -0.389657 -1.39809 1 0 6.93889e-018 1.09592 0 1.09592 0.302166 
3.5 -2.45725 -2.45725 -0.386652 -1.40196 1 0 6.93889e-018 1.09742 0 1.09742 0.304536 
3.51 -2.45712 -2.45712 -0.383623 -1.40579 1 0 6.93889e-018 1.09893 0 1.09893 0.306864 
3.52 -2.45699 -2.45699 -0.380572 -1.4096 1 0 6.93889e-018 1.10045 0 1.10045 0.30915 
3.53 -2.45686 -2.45686 -0.377498 -1.41337 1 0 6.93889e-018 1.10198 0 1.10198 0.311393 
3.54 -2.45673 -2.45673 -0.374403 -1.41712 1 0 6.93889e-018 1.10352 0 1.10352 0.313594 
3.55 -2.4566 -2.4566 -0.371287 -1.42083 1 0 6.93889e-018 1.10508 0 1.10508 0.315752 
3.56 -2.45646 -2.45646 -0.36815 -1.42451 1 0 6.93889e-018 1.10664 0 1.10664 0.317868 
3.57 -2.45633 -2.45633 -0.364993 -1.42816 1 0 6.93889e-018 1.10822 0 1.10822 0.319942 
3.58 -2.45619 -2.45619 -0.361815 -1.43178 1 0 6.93889e-018 1.10981 0 1.10981 0.321973 
3.59 -2.45606 -2.45606 -0.358618 -1.43537 1 0 6.93889e-018 1.1114 0 1.1114 0.323962 
3.6 -2.45592 -2.45592 -0.355402 -1.43892 1 0 6.93889e-018 1.11301 0 1.11301 0.325908 
3.61 -2.45578 -2.45578 -0.352167 -1.44244 1 0 6.93889e-018 1.11463 0 1.11463 0.327812 
3.62 -2.45564 -2.45564 -0.348914 -1.44593 1 0 6.93889e-018 1.11626 0 1.11626 0.329674 
3.63 -2.4555 -2.4555 -0.345642 -1.44939 1 0 6.93889e-018 1.11789 0 1.11789 0.331493 
3.64 -2.45535 -2.45535 -0.342354 -1.45281 1 0 6.93889e-018 1.11954 0 1.11954 0.333271 
3.65 -2.45521 -2.45521 -0.339048 -1.4562 1 0 6.93889e-018 1.12119 0 1.12119 0.335006 
3.66 -2.45507 -2.45507 -0.335725 -1.45956 1 0 6.93889e-018 1.12286 0 1.12286 0.336698 
3.67 -2.45492 -2.45492 -0.332387 -1.46288 1 0 6.93889e-018 1.12453 0 1.12453 0.338349 
3.68 -2.45478 -2.45478 -0.329032 -1.46617 1 0 6.93889e-018 1.12621 0 1.12621 0.339958 
3.69 -2.45463 -2.45463 -0.325662 -1.46943 1 0 6.93889e-018 1.1279 0 1.1279 0.341525 
3.7 -2.45449 -2.45449 -0.322277 -1.47265 1 0 6.93889e-018 1.1296 0 1.1296 0.343049 
3.71 -2.45434 -2.45434 -0.318878 -1.47584 1 0 6.93889e-018 1.13131 0 1.13131 0.344532 
3.72 -2.45419 -2.45419 -0.315464 -1.47899 1 0 6.93889e-018 1.13302 0 1.13302 0.345973 
3.73 -2.45404 -2.45404 -0.312036 -1.48212 1 0 6.93889e-018 1.13474 0 1.13474 0.347373 
3.74 -2.45389 -2.45389 -0.308595 -1.4852 1 0 6.93889e-018 1.13647 0 1.13647 0.34873 
3.75 -2.45374 -2.45374 -0.305142 -1.48825 1 0 6.93889e-018 1.13821 0 1.13821 0.350047 
3.76 -2.45359 -2.45359 -0.301675 -1.49127 1 0 6.93889e-018 1.13995 0 1.13995 0.351321 
3.77 -2.45344 -2.45344 -0.298197 -1.49425 1 0 6.93889e-018 1.1417 0 1.1417 0.352554 
3.78 -2.45329 -2.45329 -0.294707 -1.4972 1 0 6.93889e-018 1.14345 0 1.14345 0.353746 
3.79 -2.45313 -2.45313 -0.291205 -1.50011 1 0 6.93889e-018 1.14521 0 1.14521 0.354897 
3.8 -2.45298 -2.45298 -0.287693 -1.50299 1 0 6.93889e-018 1.14698 0 1.14698 0.356007 
3.81 -2.45282 -2.45282 -0.28417 -1.50583 1 0 6.93889e-018 1.14875 0 1.14875 0.357075 
3.82 -2.45267 -2.45267 -0.280637 -1.50864 1 0 6.93889e-018 1.15053 0 1.15053 0.358103 
3.83 -2.45251 -2.45251 -0.277094 -1.51141 1 0 6.93889e-018 1.15232 0 1.15232 0.35909 
3.84 -2.45236 -2.45236 -0.273542 -1.51414 1 0 6.93889e-018 1.15411 0 1.15411 0.360036 
3.85 -2.4522 -2.4522 -0.269981 -1.51684 1 0 6.93889e-018 1.1559 0 1.1559 0.360942 
3.86 -2.45204 -2.45204 -0.266412 -1.51951 1 0 6.93889e-018 1.1577 0 1.1577 0.361807 
3.87 -2.45189 -2.45189 -0.262835 -1.52213 1 0 6.93889e-018 1.1595 0 1.1595 0.362632 
3.88 -2.45173 -2.45173 -0.259249 -1.52473 1 0 6.93889e-018 1.16131 0 1.16131 0.363416 
3.89 -2.45157 -2.45157 -0.255657 -1.52728 1 0 6.93889e-018 1.16312 0 1.16312 0.364161 
3.9 -2.45141 -2.45141 -0.252058 -1.5298 1 0 6.93889e-018 1.16494 0 1.16494 0.364865 
3.91 -2.45125 -2.45125 -0.248452 -1.53229 1 0 6.93889e-018 1.16676 0 1.16676 0.36553 
3.92 -2.45109 -2.45109 -0.24484 -1.53474 1 0 6.93889e-018 1.16858 0 1.16858 0.366155 
3.93 -2.45093 -2.45093 -0.241222 -1.53715 1 0 6.93889e-018 1.17041 0 1.17041 0.366741 
3.94 -2.45077 -2.45077 -0.237599 -1.53952 1 0 6.93889e-018 1.17224 0 1.17224 0.367287 
3.95 -2.45061 -2.45061 -0.233971 -1.54186 1 0 6.93889e-018 1.17407 0 1.17407 0.367794 
3.96 -2.45045 -2.45045 -0.230338 -1.54417 1 0 6.93889e-018 1.17591 0 1.17591 0.368262 
3.97 -2.45029 -2.45029 -0.226702 -1.54643 1 0 6.93889e-018 1.17774 0 1.17774 0.368691 
3.98 -2.45012 -2.45012 -0.223061 -1.54867 1 0 6.93889e-018 1.17958 0 1.17958 0.369081 
3.99 -2.44996 -2.44996 -0.219417 -1.55086 1 0 6.93889e-018 1.18143 0 1.18143 0.369433 
4 -2.4498 -2.4498 -0.21577 -1.55302 1 0 6.93889e-018 1.18327 0 1.18327 0.369746 
4.01 -2.44964 -2.44964 -0.21212 -1.55514 1 0 6.93889e-018 1.18512 0 1.18512 0.37002 
4.02 -2.44947 -2.44947 -0.208468 -1.55722 1 0 6.93889e-018 1.18697 0 1.18697 0.370257 
4.03 -2.44931 -2.44931 -0.204814 -1.55927 1 0 6.93889e-018 1.18882 0 1.18882 0.370456 
4.04 -2.44915 -2.44915 -0.201159 -1.56128 1 0 6.93889e-018 1.19067 0 1.19067 0.370617 
4.05 -2.44898 -2.44898 -0.197502 -1.56326 1 0 6.93889e-018 1.19252 0 1.19252 0.37074 
4.06 -2.44882 -2.44882 -0.193845 -1.5652 1 0 6.93889e-018 1.19437 0 1.19437 0.370826 
4.07 -2.44865 -2.44865 -0.190187 -1.5671 1 0 6.93889e-018 1.19622 0 1.19622 0.370875 
4.08 -2.44849 -2.44849 -0.186529 -1.56896 1 0 6.93889e-018 1.19808 0 1.19808 0.370887 
4.09 -2.44832 -2.44832 -0.182871 -1.57079 1 0 6.93889e-018 1.19993 0 1.19993 0.370862 
4.1 -2.44816 -2.44816 -0.179214 -1.57258 1 0 6.93889e-018 1.20178 0 1.20178 0.3708 
4.11 -2.448 -2.448 -0.175558 -1.57434 1 0 6.93889e-018 1.20364 0 1.20364 0.370702 
4.12 -2.44783 -2.44783 -0.171904 -1.57606 1 0 6.93889e-018 1.20549 0 1.20549 0.370567 
4.13 -2.44767 -2.44767 -0.168251 -1.57774 1 0 6.93889e-018 1.20734 0 1.20734 0.370397 
4.14 -2.4475 -2.4475 -0.1646 -1.57939 1 0 6.93889e-018 1.2092 0 1.2092 0.37019 
4.15 -2.44734 -2.44734 -0.160952 -1.581 1 0 6.93889e-018 1.21105 0 1.21105 0.369948 
4.16 -2.44717 -2.44717 -0.157306 -1.58257 1 0 6.93889e-018 1.2129 0 1.2129 0.36967 
4.17 -2.44701 -2.44701 -0.153664 -1.58411 1 0 6.93889e-018 1.21475 0 1.21475 0.369358 
4.18 -2.44684 -2.44684 -0.150025 -1.58561 1 0 6.93889e-018 1.2166 0 1.2166 0.36901 
4.19 -2.44668 -2.44668 -0.14639 -1.58707 1 0 6.93889e-018 1.21844 0 1.21844 0.368627 
4.2 -2.44651 -2.44651 -0.142759 -1.5885 1 0 6.93889e-018 1.22029 0 1.22029 0.36821 
4.21 -2.44635 -2.44635 -0.139132 -1.58989 1 0 6.93889e-018 1.22213 0 1.22213 0.367758 
4.22 -2.44618 -2.44618 -0.135511 -1.59124 1 0 6.93889e-018 1.22397 0 1.22397 0.367272 
4.23 -2.44602 -2.44602 -0.131894 -1.59256 1 0 6.93889e-018 1.22581 0 1.22581 0.366753 
4.24 -2.44585 -2.44585 -0.128283 -1.59385 1 0 6.93889e-018 1.22765 0 1.22765 0.366199 
4.25 -2.44569 -2.44569 -0.124678 -1.59509 1 0 6.93889e-018 1.22948 0 1.22948 0.365612 
4.26 -2.44552 -2.44552 -0.121079 -1.5963 1 0 6.93889e-018 1.23131 0 1.23131 0.364992 
4.27 -2.44536 -2.44536 -0.117487 -1.59748 1 0 6.93889e-018 1.23314 0 1.23314 0.364339 
4.28 -2.4452 -2.4452 -0.113901 -1.59862 1 0 6.93889e-018 1.23497 0 1.23497 0.363653 
4.29 -2.44503 -2.44503 -0.110322 -1.59972 1 0 6.93889e-018 1.23679 0 1.23679 0.362934 
4.3 -2.44487 -2.44487 -0.106751 -1.60079 1 0 6.93889e-018 1.23861 0 1.23861 0.362183 
4.31 -2.4447 -2.4447 -0.103188 -1.60182 1 0 6.93889e-018 1.24042 0 1.24042 0.3614 
4.32 -2.44454 -2.44454 -0.0996327 -1.60282 1 0 6.93889e-018 1.24223 0 1.24223 0.360585 
4.33 -2.44438 -2.44438 -0.0960859 -1.60378 1 0 6.93889e-018 1.24404 0 1.24404 0.359739 
4.34 -2.44422 -2.44422 -0.0925477 -1.6047 1 0 6.93889e-018 1.24584 0 1.24584 0.358861 
4.35 -2.44405 -2.44405 -0.0890186 -1.60559 1 0 6.93889e-018 1.24764 0 1.24764 0.357952 
4.36 -2.44389 -2.44389 -0.0854987 -1.60645 1 0 6.93889e-018 1.24944 0 1.24944 0.357012 
4.37 -2.44373 -2.44373 -0.0819885 -1.60727 1 0 6.93889e-018 1.25123 0 1.25123 0.356042 
4.38 -2.44357 -2.44357 -0.0784882 -1.60805 1 0 6.93889e-018 1.25301 0 1.25301 0.355041 
4.39 -2.44341 -2.44341 -0.074998 -1.6088 1 0 6.93889e-018 1.25479 0 1.25479 0.35401 
4.4 -2.44325 -2.44325 -0.0715184 -1.60952 1 0 6.93889e-018 1.25657 0 1.25657 0.35295 
4.41 -2.44308 -2.44308 -0.0680496 -1.6102 1 0 6.93889e-018 1.25834 0 1.25834 0.351859 
4.42 -2.44292 -2.44292 -0.0645919 -1.61084 1 0 6.93889e-018 1.2601 0 1.2601 0.35074 
4.43 -2.44276 -2.44276 -0.0611455 -1.61146 1 0 6.93889e-018 1.26186 0 1.26186 0.349591 
4.44 -2.44261 -2.44261 -0.0577108 -1.61203 1 0 6.93889e-018 1.26362 0 1.26362 0.348414 
4.45 -2.44245 -2.44245 -0.054288 -1.61258 1 0 6.93889e-018 1.26537 0 1.26537 0.347208 
4.46 -2.44229 -2.44229 -0.0508774 -1.61309 1 0 6.93889e-018 1.26711 0 1.26711 0.345974 
4.47 -2.44213 -2.44213 -0.0474793 -1.61356 1 0 6.93889e-018 1.26885 0 1.26885 0.344712 
4.48 -2.44197 -2.44197 -0.0440939 -1.614 1 0 6.93889e-018 1.27058 0 1.27058 0.343422 
4.49 -2.44181 -2.44181 -0.0407216 -1.61441 1 0 6.93889e-018 1.2723 0 1.2723 0.342104 
4.5 -2.44166 -2.44166 -0.0373626 -1.61478 1 0 6.93889e-018 1.27402 0 1.27402 0.34076 
4.51 -2.4415 -2.4415 -0.0340172 -1.61512 1 0 6.93889e-018 1.27573 0 1.27573 0.339388 
4.52 -2.44135 -2.44135 -0.0306856 -1.61543 1 0 6.93889e-018 1.27744 0 1.27744 0.33799 
4.53 -2.44119 -2.44119 -0.027368 -1.6157 1 0 6.93889e-018 1.27914 0 1.27914 0.336566 
4.54 -2.44104 -2.44104 -0.0240648 -1.61594 1 0 6.93889e-018 1.28083 0 1.28083 0.335115 
4.55 -2.44088 -2.44088 -0.0207762 -1.61615 1 0 6.93889e-018 1.28251 0 1.28251 0.333638 
4.56 -2.44073 -2.44073 -0.0175025 -1.61633 1 0 6.93889e-018 1.28419 0 1.28419 0.332136 
4.57 -2.44058 -2.44058 -0.0142438 -1.61647 1 0 6.93889e-018 1.28586 0 1.28586 0.330609 
4.58 -2.44042 -2.44042 -0.0110005 -1.61658 1 0 6.93889e-018 1.28752 0 1.28752 0.329057 
4.59 -2.44027 -2.44027 -0.00777273 -1.61666 1 0 6.93889e-018 1.28918 0 1.28918 0.32748 
4.6 -2.44012 -2.44012 -0.00456082 -1.6167 1 0 6.93889e-018 1.29082 0 1.29082 0.325879 
4.61 -2.43997 -2.43997 -0.00136497 -1.61672 1 0 6.93889e-018 1.29246 0 1.29246 0.324253 
4.62 -2.43982 -2.43982 0.00181459 -1.6167 1 0 6.93889e-018 1.29409 0 1.29409 0.322604 
4.63 -2.43967 -2.43967 0.00497761 -1.61665 1 0 6.93889e-018 1.29572 0 1.29572 0.320931 
4.64 -2.43952 -2.43952 0.00812388 -1.61657 1 0 6.93889e-018 1.29733 0 1.29733 0.319235 
4.65 -2.43937 -2.43937 0.0112532 -1.61645 1 0 6.93889e-018 1.29894 0 1.29894 0.317516 
4.66 -2.43923 -2.43923 0.0143652 -1.61631 1 0 6.93889e-018 1.30054 0 1.30054 0.315774 
4.67 -2.43908 -2.43908 0.0174599 -1.61614 1 0 6.93889e-018 1.30213 0 1.30213 0.31401 
4.68 -2.43893 -2.43893 0.0205369 -1.61593 1 0 6.93889e-018 1.30371 0 1.30371 0.312223 
4.69 -2.43879 -2.43879 0.0235961 -1.61569 1 0 6.93889e-018 1.30528 0 1.30528 0.310415 
4.7 -2.43864 -2.43864 0.0266371 -1.61543 1 0 6.93889e-018 1.30684 0 1.30684 0.308585 
4.71 -2.4385 -2.4385 0.0296599 -1.61513 1 0 6.93889e-018 1.3084 0 1.3084 0.306734 
4.72 -2.43836 -2.43836 0.0326642 -1.6148 1 0 6.93889e-018 1.30994 0 1.30994 0.304862 
4.73 -2.43822 -2.43822 0.0356499 -1.61445 1 0 6.93889e-018 1.31148 0 1.31148 0.302969 
4.74 -2.43807 -2.43807 0.0386166 -1.61406 1 0 6.93889e-018 1.31301 0 1.31301 0.301056 
4.75 -2.43793 -2.43793 0.0415642 -1.61365 1 0 6.93889e-018 1.31452 0 1.31452 0.299123 
4.76 -2.43779 -2.43779 0.0444926 -1.6132 1 0 6.93889e-018 1.31603 0 1.31603 0.29717 
