t 1 jL1 2 jL2 3 jV0300 
1.281e-005 7680.76 56.8227 4021.98 -41.6879 10000 -56.8227 
1.282e-005 7619.69 64.523 4689.69 -41.7607 10000 -64.523 
1.283e-005 7550.98 72.1247 5358.16 -41.7873 10000 -72.1247 
1.284e-005 7474.73 79.62 6026.64 -41.7674 10000 -79.62 
1.285e-005 7391.04 87.0011 6694.39 -41.7005 10000 -87.0011 
1.286e-005 7300.03 94.2604 7360.66 -41.5865 10000 -94.2604 
1.287e-005 7201.84 101.391 8024.69 -41.425 10000 -101.391 
1.288e-005 7096.59 108.384 8685.71 -41.216 10000 -108.384 
1.289e-005 6984.43 115.235 9342.97 -40.9594 10000 -115.235 
1.29e-005 6865.49 121.935 9995.71 -40.655 10000 -121.935 
1.291e-005 6739.95 128.478 10643.2 -40.303 10000 -128.478 
1.292e-005 6607.95 134.857 11284.5 -39.9033 10000 -134.857 
1.293e-005 6469.66 141.067 11919.1 -39.4561 10000 -141.067 
1.294e-005 6325.26 147.101 12546.1 -38.9616 10000 -147.101 
1.295e-005 6174.92 152.954 13164.8 -38.42 10000 -152.954 
1.296e-005 6018.84 158.619 13774.4 -37.8316 10000 -158.619 
1.297e-005 5857.19 164.091 14374.2 -37.1967 10000 -164.091 
1.298e-005 5690.19 169.366 14963.4 -36.5158 10000 -169.366 
1.299e-005 5518.01 174.438 15541.3 -35.7893 10000 -174.438 
1.3e-005 5340.88 179.302 16107.2 -35.0178 10000 -179.302 
1.301e-005 5159 183.955 16660.4 -34.2018 10000 -183.955 
1.302e-005 4972.59 188.391 17200.1 -33.3419 10000 -188.391 
1.303e-005 4781.86 192.608 17725.7 -32.4388 10000 -192.608 
1.304e-005 4587.04 196.601 18236.5 -31.4933 10000 -196.601 
1.305e-005 4388.35 200.367 18731.7 -30.5062 10000 -200.367 
1.306e-005 4186.02 203.903 19210.8 -29.4784 10000 -203.903 
1.307e-005 3980.28 207.206 19673.1 -28.4106 10000 -207.206 
1.308e-005 3771.37 210.273 20118 -27.3039 10000 -210.273 
1.309e-005 3559.52 213.103 20544.9 -26.1593 10000 -213.103 
1.31e-005 3344.97 215.692 20953.1 -24.9779 10000 -215.692 
1.311e-005 3127.97 218.04 21342 -23.7607 10000 -218.04 
1.312e-005 2908.75 220.145 21711.2 -22.5089 10000 -220.145 
1.313e-005 2687.56 222.005 22060.1 -21.2237 10000 -222.005 
1.314e-005 2464.65 223.62 22388.1 -19.9064 10000 -223.62 
1.315e-005 2240.25 224.989 22694.8 -18.5582 10000 -224.989 
1.316e-005 2014.63 226.111 22979.7 -17.1805 10000 -226.111 
1.317e-005 1788.01 226.987 23242.2 -15.7746 10000 -226.987 
1.318e-005 1560.66 227.617 23482 -14.342 10000 -227.617 
1.319e-005 1332.81 228.001 23698.7 -12.8841 10000 -228.001 
1.32e-005 1104.71 228.139 23891.8 -11.4024 10000 -228.139 
1.321e-005 876.612 228.034 24061.1 -9.89846 10000 -228.034 
1.322e-005 648.749 227.685 24206.1 -8.37382 10000 -227.685 
1.323e-005 421.369 227.095 24326.5 -6.83008 10000 -227.095 
1.324e-005 194.71 226.266 24422 -5.26887 10000 -226.266 
1.325e-005 -30.9889 225.199 24492.5 -3.69183 10000 -225.199 
1.326e-005 -255.491 223.897 24537.6 -2.10066 10000 -223.897 
1.327e-005 -478.562 222.362 24557.1 -0.497058 10000 -222.362 
1.328e-005 -699.972 220.597 24550.9 1.11724 10000 -220.597 
1.329e-005 -919.492 218.605 24518.7 2.74049 10000 -218.605 
1.33e-005 -1136.9 216.39 24460.5 4.37092 10000 -216.39 
1.331e-005 -1351.97 213.954 24376.2 6.00672 10000 -213.954 
1.332e-005 -1564.48 211.303 24265.7 7.64611 10000 -211.303 
1.333e-005 -1774.22 208.439 24128.9 9.28725 10000 -208.439 
1.334e-005 -1980.99 205.367 23965.8 10.9283 10000 -205.367 
1.335e-005 -2184.57 202.091 23776.6 12.5675 10000 -202.091 
1.336e-005 -2384.77 198.617 23561.1 14.2029 10000 -198.617 
1.337e-005 -2581.38 194.948 23319.5 15.8327 10000 -194.948 
1.338e-005 -2774.23 191.09 23051.9 17.455 10000 -191.09 
1.339e-005 -2963.11 187.048 22758.4 19.068 10000 -187.048 
1.34e-005 -3147.85 182.828 22439.2 20.6698 10000 -182.828 
1.341e-005 -3328.27 178.434 22094.5 22.2586 10000 -178.434 
1.342e-005 -3504.21 173.874 21724.5 23.8326 10000 -173.874 
1.343e-005 -3675.5 169.151 21329.4 25.3898 10000 -169.151 
1.344e-005 -3841.98 164.274 20909.6 26.9284 10000 -164.274 
1.345e-005 -4003.51 159.248 20465.4 28.4467 10000 -159.248 
1.346e-005 -4159.92 154.079 19997 29.9429 10000 -154.079 
1.347e-005 -4311.09 148.773 19504.9 31.4151 10000 -148.773 
1.348e-005 -4456.89 143.338 18989.5 32.8616 10000 -143.338 
1.349e-005 -4597.18 137.78 18451.2 34.2806 10000 -137.78 
1.35e-005 -4731.85 132.106 17890.5 35.6704 10000 -132.106 
1.351e-005 -4860.78 126.322 17307.7 37.0294 10000 -126.322 
1.352e-005 -4983.87 120.437 16703.6 38.3558 10000 -120.437 
1.353e-005 -5101.03 114.456 16078.4 39.648 10000 -114.456 
1.354e-005 -5212.15 108.387 15433 40.9045 10000 -108.387 
1.355e-005 -5317.16 102.237 14767.7 42.1235 10000 -102.237 
1.356e-005 -5415.98 96.0138 14083.3 43.3036 10000 -96.0138 
1.357e-005 -5508.54 89.7243 13380.4 44.4433 10000 -89.7243 
1.358e-005 -5594.78 83.376 12659.6 45.5411 10000 -83.376 
1.359e-005 -5674.64 76.9761 11921.6 46.5955 10000 -76.9761 
1.36e-005 -5748.08 70.5322 11167.1 47.6053 10000 -70.5322 
1.361e-005 -5815.05 64.0517 10396.9 48.569 10000 -64.0517 
1.362e-005 -5875.52 57.5418 9611.63 49.4853 10000 -57.5418 
1.363e-005 -5929.47 51.0102 8812.17 50.3531 10000 -51.0102 
1.364e-005 -5976.88 44.464 7999.25 51.1711 10000 -44.464 
1.365e-005 -6017.74 37.9109 7173.69 51.9382 10000 -37.9109 
1.366e-005 -6052.05 31.3579 6336.32 52.6532 10000 -31.3579 
1.367e-005 -6079.81 24.8126 5487.97 53.3152 10000 -24.8126 
1.368e-005 -6101.03 18.282 4629.51 53.9232 10000 -18.282 
1.369e-005 -6115.73 11.7735 3761.8 54.4761 10000 -11.7735 
1.37e-005 -6123.93 5.29415 2885.73 54.9733 10000 -5.29415 
1.371e-005 -6125.68 -1.14901 2002.21 55.4138 10000 1.14901 
1.372e-005 -6121.01 -7.54898 1112.14 55.7969 10000 7.54898 
1.373e-005 -6109.96 -13.8989 216.452 56.1219 10000 13.8989 
1.374e-005 -6092.6 -20.1919 -683.92 56.3882 10000 20.1919 
1.375e-005 -6068.97 -26.4213 -1588.03 56.5952 10000 26.4213 
1.376e-005 -6039.16 -32.5806 -2494.93 56.7425 10000 32.5806 
1.377e-005 -6003.23 -38.6633 -3403.66 56.8295 10000 38.6633 
1.378e-005 -5961.25 -44.6631 -4313.24 56.856 10000 44.6631 
1.379e-005 -5913.33 -50.5737 -5222.72 56.8216 10000 50.5737 
1.38e-005 -5859.55 -56.389 -6131.1 56.7262 10000 56.389 
1.381e-005 -5800.01 -62.1032 -7037.42 56.5694 10000 62.1032 
1.382e-005 -5734.82 -67.7105 -7940.69 56.3513 10000 67.7105 
1.383e-005 -5664.07 -73.2052 -8839.94 56.0718 10000 73.2052 
1.384e-005 -5587.9 -78.582 -9734.16 55.7309 10000 78.582 
1.385e-005 -5506.42 -83.8355 -10622.4 55.3288 10000 83.8355 
1.386e-005 -5419.75 -88.9605 -11503.7 54.8656 10000 88.9605 
1.387e-005 -5328.04 -93.9523 -12377 54.3416 10000 93.9523 
1.388e-005 -5231.4 -98.806 -13241.4 53.7571 10000 98.806 
1.389e-005 -5130 -103.517 -14095.9 53.1124 10000 103.517 
1.39e-005 -5023.96 -108.081 -14939.6 52.4081 10000 108.081 
1.391e-005 -4913.44 -112.494 -15771.5 51.6447 10000 112.494 
1.392e-005 -4798.59 -116.752 -16590.6 50.8227 10000 116.752 
1.393e-005 -4679.57 -120.85 -17396.1 49.9428 10000 120.85 
1.394e-005 -4556.54 -124.787 -18187 49.0057 10000 124.787 
1.395e-005 -4429.66 -128.557 -18962.5 48.0123 10000 128.557 
1.396e-005 -4299.11 -132.159 -19721.5 46.9633 10000 132.159 
1.397e-005 -4165.05 -135.588 -20463.3 45.8598 10000 135.588 
1.398e-005 -4027.66 -138.843 -21186.9 44.7026 10000 138.843 
1.399e-005 -3887.11 -141.921 -21891.6 43.4928 10000 141.921 
1.4e-005 -3743.58 -144.82 -22576.4 42.2316 10000 144.82 
1.401e-005 -3597.25 -147.537 -23240.7 40.9202 10000 147.537 
1.402e-005 -3448.3 -150.072 -23883.5 39.5597 10000 150.072 
1.403e-005 -3296.92 -152.421 -24504.1 38.1514 10000 152.421 
1.404e-005 -3143.3 -154.584 -25101.8 36.6968 10000 154.584 
1.405e-005 -2987.61 -156.561 -25675.8 35.1972 10000 156.561 
1.406e-005 -2830.05 -158.349 -26225.4 33.654 10000 158.349 
1.407e-005 -2670.81 -159.948 -26750 32.0688 10000 159.948 
1.408e-005 -2510.07 -161.358 -27248.9 30.4432 10000 161.358 
1.409e-005 -2348.02 -162.578 -27721.3 28.7788 10000 162.578 
1.41e-005 -2184.86 -163.609 -28166.9 27.0773 10000 163.609 
1.411e-005 -2020.77 -164.451 -28584.9 25.3403 10000 164.451 
1.412e-005 -1855.95 -165.104 -28974.8 23.5696 10000 165.104 
1.413e-005 -1690.57 -165.569 -29336.1 21.7671 10000 165.569 
1.414e-005 -1524.84 -165.846 -29668.3 19.9345 10000 165.846 
1.415e-005 -1358.92 -165.938 -29970.9 18.0738 10000 165.938 
1.416e-005 -1193.02 -165.844 -30243.5 16.1869 10000 165.844 
1.417e-005 -1027.32 -165.568 -30485.7 14.2757 10000 165.568 
1.418e-005 -861.985 -165.11 -30697.1 12.3423 10000 165.11 
1.419e-005 -697.211 -164.472 -30877.4 10.3886 10000 164.472 
1.42e-005 -533.174 -163.656 -31026.3 8.41672 10000 163.656 
1.421e-005 -370.048 -162.666 -31143.5 6.42872 10000 162.666 
1.422e-005 -208.008 -161.502 -31228.8 4.42672 10000 161.502 
1.423e-005 -47.2251 -160.169 -31281.9 2.41283 10000 160.169 
1.424e-005 112.133 -158.669 -31302.7 0.389193 10000 158.669 
1.425e-005 269.9 -157.005 -31291.1 -1.64202 10000 157.005 
1.426e-005 425.914 -155.18 -31246.9 -3.67863 10000 155.18 
1.427e-005 580.016 -153.198 -31170.1 -5.71844 10000 153.198 
1.428e-005 732.052 -151.062 -31060.6 -7.75927 10000 151.062 
1.429e-005 881.869 -148.776 -30918.5 -9.79889 10000 148.776 
1.43e-005 1029.32 -146.344 -30743.8 -11.8351 10000 146.344 
1.431e-005 1174.26 -143.77 -30536.6 -13.8657 10000 143.77 
1.432e-005 1316.55 -141.058 -30296.9 -15.8884 10000 141.058 
1.433e-005 1456.05 -138.213 -30025 -17.901 10000 138.213 
1.434e-005 1592.64 -135.239 -29720.9 -19.9014 10000 135.239 
1.435e-005 1726.19 -132.14 -29385 -21.8873 10000 132.14 
1.436e-005 1856.57 -128.922 -29017.5 -23.8564 10000 128.922 
1.437e-005 1983.66 -125.588 -28618.6 -25.8068 10000 125.588 
1.438e-005 2107.37 -122.144 -28188.6 -27.7361 10000 122.144 
1.439e-005 2227.57 -118.596 -27728.1 -29.6421 10000 118.596 
1.44e-005 2344.16 -114.947 -27237.2 -31.5229 10000 114.947 
1.441e-005 2457.06 -111.204 -26716.5 -33.3763 10000 111.204 
1.442e-005 2566.16 -107.371 -26166.4 -35.2001 10000 107.371 
1.443e-005 2671.39 -103.454 -25587.4 -36.9923 10000 103.454 
1.444e-005 2772.65 -99.4577 -24980 -38.7509 10000 99.4577 
1.445e-005 2869.87 -95.3885 -24344.7 -40.4739 10000 95.3885 
1.446e-005 2962.99 -91.2513 -23682.3 -42.1594 10000 91.2513 
1.447e-005 3051.94 -87.0518 -22993.2 -43.8053 10000 87.0518 
1.448e-005 3136.65 -82.7956 -22278.1 -45.4098 10000 82.7956 
1.449e-005 3217.08 -78.4882 -21537.8 -46.971 10000 78.4882 
1.45e-005 3293.18 -74.1353 -20772.8 -48.4872 10000 74.1353 
1.451e-005 3364.9 -69.7424 -19984 -49.9565 10000 69.7424 
1.452e-005 3432.21 -65.3153 -19172.2 -51.3773 10000 65.3153 
1.453e-005 3495.08 -60.8595 -18338 -52.7479 10000 60.8595 
1.454e-005 3553.48 -56.3808 -17482.4 -54.0666 10000 56.3808 
1.455e-005 3607.39 -51.8846 -16606.1 -55.332 10000 51.8846 
1.456e-005 3656.79 -47.3766 -15710.1 -56.5424 10000 47.3766 
1.457e-005 3701.69 -42.8623 -14795.1 -57.6964 10000 42.8623 
1.458e-005 3742.07 -38.3473 -13862.3 -58.7927 10000 38.3473 
1.459e-005 3777.93 -33.837 -12912.4 -59.8298 10000 33.837 
1.46e-005 3809.29 -29.3369 -11946.4 -60.8066 10000 29.3369 
1.461e-005 3836.16 -24.8523 -10965.4 -61.7218 10000 24.8523 
1.462e-005 3858.56 -20.3886 -9970.26 -62.5742 10000 20.3886 
1.463e-005 3876.5 -15.951 -8962.05 -63.3628 10000 15.951 
1.464e-005 3890.03 -11.5446 -7941.79 -64.0866 10000 11.5446 
1.465e-005 3899.17 -7.17458 -6910.52 -64.7446 10000 7.17458 
1.466e-005 3903.96 -2.8459 -5869.32 -65.3359 10000 2.8459 
1.467e-005 3904.44 1.43653 -4819.25 -65.8597 10000 -1.43653 
1.468e-005 3900.67 5.6679 -3761.39 -66.3154 10000 -5.6679 
1.469e-005 3892.7 9.84352 -2696.85 -66.7021 10000 -9.84352 
1.47e-005 3880.59 13.9588 -1626.73 -67.0194 10000 -13.9588 
1.471e-005 3864.4 18.0092 -552.151 -67.2668 10000 -18.0092 
1.472e-005 3844.2 21.9905 525.768 -67.4438 10000 -21.9905 
1.473e-005 3820.05 25.8983 1605.9 -67.5499 10000 -25.8983 
1.474e-005 3792.04 29.7286 2687.1 -67.5851 10000 -29.7286 
1.475e-005 3760.24 33.4774 3768.24 -67.549 10000 -33.4774 
1.476e-005 3724.74 37.1409 4848.17 -67.4415 10000 -37.1409 
1.477e-005 3685.63 40.7154 5925.75 -67.2626 10000 -40.7154 
1.478e-005 3642.99 44.1973 6999.84 -67.0122 10000 -44.1973 
1.479e-005 3596.92 47.5832 8069.3 -66.6906 10000 -47.5832 
1.48e-005 3547.52 50.8699 9132.99 -66.2978 10000 -50.8699 
1.481e-005 3494.89 54.0544 10189.8 -65.8342 10000 -54.0544 
1.482e-005 3439.14 57.1336 11238.5 -65.3001 10000 -57.1336 
1.483e-005 3380.36 60.1048 12278.1 -64.6958 10000 -60.1048 
1.484e-005 3318.67 62.9654 13307.4 -64.022 10000 -62.9654 
1.485e-005 3254.19 65.7129 14325.3 -63.2791 10000 -65.7129 
1.486e-005 3187.01 68.3452 15330.7 -62.4678 10000 -68.3452 
1.487e-005 3117.28 70.8601 16322.5 -61.5888 10000 -70.8601 
1.488e-005 3045.09 73.2556 17299.7 -60.643 10000 -73.2556 
1.489e-005 2970.57 75.53 18261.2 -59.6312 10000 -75.53 
1.49e-005 2893.85 77.6818 19205.9 -58.5543 10000 -77.6818 
1.491e-005 2815.04 79.7095 20132.8 -57.4134 10000 -79.7095 
1.492e-005 2734.28 81.612 21040.9 -56.2095 10000 -81.612 
1.493e-005 2651.68 83.388 21929.2 -54.9439 10000 -83.388 
1.494e-005 2567.37 85.0369 22796.7 -53.6177 10000 -85.0369 
1.495e-005 2481.49 86.5579 23642.5 -52.2323 10000 -86.5579 
1.496e-005 2394.15 87.9504 24465.6 -50.789 10000 -87.9504 
1.497e-005 2305.5 89.2141 25265.1 -49.2893 10000 -89.2141 
1.498e-005 2215.65 90.3488 26040.1 -47.7346 10000 -90.3488 
1.499e-005 2124.73 91.3546 26789.8 -46.1265 10000 -91.3546 
1.5e-005 2032.89 92.2317 27513.3 -44.4667 10000 -92.2317 
1.501e-005 1940.23 92.9803 28209.7 -42.7568 10000 -92.9803 
1.502e-005 1846.9 93.601 28878.4 -40.9985 10000 -93.601 
1.503e-005 1753.02 94.0945 29518.6 -39.1937 10000 -94.0945 
1.504e-005 1658.71 94.4616 30129.5 -37.3442 10000 -94.4616 
1.505e-005 1564.11 94.7033 30710.4 -35.4519 10000 -94.7033 
1.506e-005 1469.33 94.8209 31260.7 -33.5187 10000 -94.8209 
1.507e-005 1374.5 94.8156 31779.7 -31.5467 10000 -94.8156 
1.508e-005 1279.74 94.689 32266.8 -29.5378 10000 -94.689 
1.509e-005 1185.18 94.4426 32721.4 -27.4943 10000 -94.4426 
1.51e-005 1090.93 94.0784 33143.1 -25.4181 10000 -94.0784 
1.511e-005 997.105 93.5981 33531.3 -23.3115 10000 -93.5981 
1.512e-005 903.825 93.004 33885.5 -21.1766 10000 -93.004 
1.513e-005 811.2 92.2982 34205.4 -19.0158 10000 -92.2982 
1.514e-005 719.341 91.483 34490.4 -16.8312 10000 -91.483 
1.515e-005 628.356 90.5611 34740.4 -14.6252 10000 -90.5611 
1.516e-005 538.351 89.5348 34954.8 -12.4001 10000 -89.5348 
1.517e-005 449.428 88.4071 35133.5 -10.1583 10000 -88.4071 
1.518e-005 361.688 87.1808 35276.2 -7.90207 10000 -87.1808 
1.519e-005 275.226 85.8587 35382.7 -5.63386 10000 -85.8587 
1.52e-005 190.138 84.444 35452.8 -3.35607 10000 -84.444 
1.521e-005 106.514 82.9399 35486.4 -1.07112 10000 -82.9399 
1.522e-005 24.4421 81.3495 35483.4 1.21856 10000 -81.3495 
1.523e-005 -55.9939 79.6764 35443.7 3.51053 10000 -79.6764 
1.524e-005 -134.713 77.9238 35367.4 5.80234 10000 -77.9238 
1.525e-005 -211.637 76.0954 35254.4 8.09153 10000 -76.0954 
1.526e-005 -286.693 74.1948 35104.8 10.3757 10000 -74.1948 
1.527e-005 -359.81 72.2256 34918.8 12.6523 10000 -72.2256 
1.528e-005 -430.922 70.1915 34696.4 14.9189 10000 -70.1915 
1.529e-005 -499.966 68.0964 34437.8 17.1732 10000 -68.0964 
1.53e-005 -566.884 65.9441 34143.3 19.4127 10000 -65.9441 
1.531e-005 -631.619 63.7385 33813.1 21.6349 10000 -63.7385 
1.532e-005 -694.121 61.4836 33447.6 23.8375 10000 -61.4836 
1.533e-005 -754.343 59.1833 33046.9 26.0181 10000 -59.1833 
1.534e-005 -812.242 56.8416 32611.6 28.1743 10000 -56.8416 
1.535e-005 -867.778 54.4626 32142.1 30.3038 10000 -54.4626 
1.536e-005 -920.916 52.0503 31638.7 32.4043 10000 -52.0503 
1.537e-005 -971.626 49.6087 31102 34.4735 10000 -49.6087 
1.538e-005 -1019.88 47.142 30532.4 36.5092 10000 -47.142 
1.539e-005 -1065.65 44.6542 29930.6 38.5091 10000 -44.6542 
1.54e-005 -1108.93 42.1493 29297.2 40.4711 10000 -42.1493 
1.541e-005 -1149.7 39.6315 28632.7 42.393 10000 -39.6315 
1.542e-005 -1187.94 37.1047 27937.8 44.2727 10000 -37.1047 
1.543e-005 -1223.65 34.5729 27213.2 46.1082 10000 -34.5729 
1.544e-005 -1256.83 32.0402 26459.7 47.8974 10000 -32.0402 
1.545e-005 -1287.48 29.5104 25677.9 49.6385 10000 -29.5104 
1.546e-005 -1315.6 26.9876 24868.8 51.3294 10000 -26.9876 
1.547e-005 -1341.21 24.4755 24033 52.9684 10000 -24.4755 
1.548e-005 -1364.31 21.978 23171.5 54.5535 10000 -21.978 
1.549e-005 -1384.92 19.4988 22285.1 56.0832 10000 -19.4988 
1.55e-005 -1403.07 17.0416 21374.7 57.5556 10000 -17.0416 
1.551e-005 -1418.77 14.6101 20441.3 58.9692 10000 -14.6101 
1.552e-005 -1432.06 12.2078 19485.8 60.3223 10000 -12.2078 
1.553e-005 -1442.96 9.83815 18509.2 61.6135 10000 -9.83815 
1.554e-005 -1451.51 7.50463 17512.5 62.8414 10000 -7.50463 
1.555e-005 -1457.75 5.21051 16496.7 64.0045 10000 -5.21051 
1.556e-005 -1461.72 2.95905 15462.9 65.1016 10000 -2.95905 
1.557e-005 -1463.46 0.753362 14412.1 66.1315 10000 -0.753362 
1.558e-005 -1463.02 -1.40351 13345.5 67.0929 10000 1.40351 
1.559e-005 -1460.46 -3.50863 12264.1 67.9848 10000 3.50863 
1.56e-005 -1455.81 -5.55916 11169 68.8061 10000 5.55916 
1.561e-005 -1449.15 -7.55239 10061.4 69.556 10000 7.55239 
1.562e-005 -1440.53 -9.48572 8942.43 70.2336 10000 9.48572 
1.563e-005 -1430.01 -11.3566 7813.28 70.8381 10000 11.3566 
1.564e-005 -1417.66 -13.1628 6675.1 71.3688 10000 13.1628 
1.565e-005 -1403.53 -14.9019 5529.09 71.825 10000 14.9019 
1.566e-005 -1387.71 -16.5719 4376.43 72.2063 10000 16.5719 
1.567e-005 -1370.25 -18.1707 3218.34 72.5121 10000 18.1707 
1.568e-005 -1351.23 -19.6965 2056.02 72.7421 10000 19.6965 
1.569e-005 -1330.73 -21.1476 890.693 72.896 10000 21.1476 
1.57e-005 -1308.82 -22.5223 -276.425 72.9735 10000 22.5223 
1.571e-005 -1285.58 -23.8192 -1444.11 72.9746 10000 23.8192 
1.572e-005 -1261.09 -25.037 -2611.14 72.8991 10000 25.037 
1.573e-005 -1235.42 -26.1744 -3776.29 72.7471 10000 26.1744 
1.574e-005 -1208.65 -27.2305 -4938.33 72.5187 10000 27.2305 
1.575e-005 -1180.88 -28.2042 -6096.05 72.2142 10000 28.2042 
1.576e-005 -1152.18 -29.095 -7248.23 71.8337 10000 29.095 
1.577e-005 -1122.63 -29.902 -8393.66 71.3776 10000 29.902 
1.578e-005 -1092.33 -30.6249 -9531.12 70.8465 10000 30.6249 
1.579e-005 -1061.34 -31.2633 -10659.4 70.2407 10000 31.2633 
1.58e-005 -1029.77 -31.817 -11777.4 69.561 10000 31.817 
1.581e-005 -997.688 -32.286 -12883.8 68.8079 10000 32.286 
1.582e-005 -965.184 -32.6704 -13977.6 67.9824 10000 32.6704 
1.583e-005 -932.341 -32.9703 -15057.5 67.0851 10000 32.9703 
1.584e-005 -899.245 -33.1862 -16122.5 66.117 10000 33.1862 
1.585e-005 -865.98 -33.3185 -17171.3 65.0792 10000 33.3185 
1.586e-005 -832.627 -33.368 -18202.9 63.9727 10000 33.368 
1.587e-005 -799.27 -33.3354 -19216.2 62.7986 10000 33.3354 
1.588e-005 -765.991 -33.2217 -20210.2 61.5582 10000 33.2217 
1.589e-005 -732.869 -33.0278 -21183.7 60.2527 10000 33.0278 
1.59e-005 -699.985 -32.755 -22135.8 58.8836 10000 32.755 
1.591e-005 -667.416 -32.4046 -23065.4 57.4523 10000 32.4046 
1.592e-005 -635.24 -31.978 -23971.6 55.9602 10000 31.978 
1.593e-005 -603.532 -31.4768 -24853.4 54.4089 10000 31.4768 
1.594e-005 -572.365 -30.9027 -25709.8 52.8001 10000 30.9027 
1.595e-005 -541.811 -30.2575 -26540.1 51.1355 10000 30.2575 
1.596e-005 -511.941 -29.5431 -27343.2 49.4168 10000 29.5431 
1.597e-005 -482.822 -28.7615 -28118.3 47.6458 10000 28.7615 
1.598e-005 -454.521 -27.9149 -28864.7 45.8244 10000 27.9149 
1.599e-005 -427.101 -27.0056 -29581.5 43.9546 10000 27.0056 
1.6e-005 -400.624 -26.0358 -30268 42.0383 10000 26.0358 
1.601e-005 -375.149 -25.008 -30923.4 40.0775 10000 25.008 
1.602e-005 -350.732 -23.9247 -31547 38.0744 10000 23.9247 
1.603e-005 -327.428 -22.7886 -32138.3 36.0309 10000 22.7886 
1.604e-005 -305.288 -21.6024 -32696.5 33.9495 10000 21.6024 
1.605e-005 -284.36 -20.3688 -33221.1 31.8321 10000 20.3688 
1.606e-005 -264.691 -19.0907 -33711.6 29.6811 10000 19.0907 
1.607e-005 -246.323 -17.771 -34167.3 27.4988 10000 17.771 
1.608e-005 -229.296 -16.4128 -34587.9 25.2875 10000 16.4128 
1.609e-005 -213.647 -15.0191 -34972.8 23.0495 10000 15.0191 
1.61e-005 -199.409 -13.593 -35321.7 20.7872 10000 13.593 
1.611e-005 -186.614 -12.1377 -35634.2 18.5031 10000 12.1377 
1.612e-005 -175.289 -10.6563 -35910 16.1995 10000 10.6563 
1.613e-005 -165.459 -9.15221 -36148.8 13.8789 10000 9.15221 
1.614e-005 -157.143 -7.62863 -36350.4 11.5438 10000 7.62863 
1.615e-005 -150.36 -6.0889 -36514.4 9.19666 10000 6.0889 
1.616e-005 -145.124 -4.53635 -36640.8 6.83997 10000 4.53635 
1.617e-005 -141.446 -2.97434 -36729.5 4.47626 10000 2.97434 
1.618e-005 -139.334 -1.40627 -36780.3 2.10804 10000 1.40627 
1.619e-005 -138.791 0.164488 -36793.1 -0.262182 10000 -0.164488 
1.62e-005 -139.82 1.73454 -36768.1 -2.63187 10000 -1.73454 
1.621e-005 -142.416 3.30051 -36705.1 -4.9985 10000 -3.30051 
1.622e-005 -146.574 4.85899 -36604.4 -7.35957 10000 -4.85899 
1.623e-005 -152.286 6.40663 -36465.9 -9.71254 10000 -6.40663 
1.624e-005 -159.537 7.94008 -36289.9 -12.0549 10000 -7.94008 
1.625e-005 -168.312 9.45601 -36076.5 -14.3843 10000 -9.45601 
1.626e-005 -178.593 10.9511 -35826 -16.698 10000 -10.9511 
1.627e-005 -190.355 12.4221 -35538.6 -18.9938 10000 -12.4221 
1.628e-005 -203.573 13.8658 -35214.6 -21.2691 10000 -13.8658 
1.629e-005 -218.219 15.279 -34854.5 -23.5215 10000 -15.279 
1.63e-005 -234.26 16.6585 -34458.5 -25.7487 10000 -16.6585 
1.631e-005 -251.66 18.0014 -34027.1 -27.9482 10000 -18.0014 
1.632e-005 -270.381 19.3045 -33560.8 -30.1178 10000 -19.3045 
1.633e-005 -290.383 20.5649 -33060.1 -32.2551 10000 -20.5649 
1.634e-005 -311.62 21.7797 -32525.4 -34.3579 10000 -21.7797 
1.635e-005 -334.045 22.9461 -31957.5 -36.424 10000 -22.9461 
1.636e-005 -357.609 24.0614 -31356.8 -38.4512 10000 -24.0614 
1.637e-005 -382.259 25.1229 -30724 -40.4372 10000 -25.1229 
1.638e-005 -407.939 26.1281 -30059.9 -42.3801 10000 -26.1281 
1.639e-005 -434.593 27.0743 -29365 -44.2778 10000 -27.0743 
1.64e-005 -462.159 27.9594 -28640.3 -46.1282 10000 -27.9594 
1.641e-005 -490.576 28.781 -27886.3 -47.9295 10000 -28.781 
1.642e-005 -519.778 29.5369 -27103.9 -49.6797 10000 -29.5369 
1.643e-005 -549.699 30.225 -26294.1 -51.3771 10000 -30.225 
1.644e-005 -580.27 30.8434 -25457.5 -53.0197 10000 -30.8434 
1.645e-005 -611.42 31.3902 -24595.1 -54.6059 10000 -31.3902 
1.646e-005 -643.077 31.8637 -23707.9 -56.1341 10000 -31.8637 
1.647e-005 -675.166 32.2622 -22796.8 -57.6026 10000 -32.2622 
1.648e-005 -707.611 32.5844 -21862.7 -59.0099 10000 -32.5844 
1.649e-005 -740.337 32.8287 -20906.6 -60.3546 10000 -32.8287 
1.65e-005 -773.263 32.994 -19929.6 -61.6353 10000 -32.994 
1.651e-005 -806.31 33.0792 -18932.6 -62.8505 10000 -33.0792 
1.652e-005 -839.399 33.0832 -17916.8 -63.9992 10000 -33.0832 
1.653e-005 -872.446 33.0052 -16883.2 -65.08 10000 -33.0052 
