t 1 2 3 4 5 6 jO0300 jO0600 jV0200 
2.648e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.649e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.65e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.651e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.652e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.653e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.654e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.655e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.656e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.657e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.658e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.659e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.66e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.661e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.662e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.663e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.664e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.665e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.666e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.667e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.668e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.669e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.67e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.671e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.672e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.673e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.674e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.675e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.676e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.677e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.678e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.679e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.68e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.681e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.682e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.683e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.684e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.685e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.686e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.687e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.688e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.689e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.69e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.691e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.692e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.693e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.694e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.695e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.696e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.697e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.698e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.699e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.7e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.701e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.702e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.703e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.704e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.705e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.706e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.707e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.708e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.709e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.71e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.711e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.712e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.713e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.714e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.715e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.716e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.717e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.718e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.719e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.72e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.721e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.722e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.723e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.724e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.725e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.726e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.727e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.728e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.729e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.73e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.731e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.732e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.733e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.734e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.735e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.736e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.737e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.738e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.739e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.74e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.741e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.742e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.743e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.744e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.745e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.746e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.747e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.748e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.749e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.75e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.751e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.752e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.753e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.754e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.755e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.756e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.757e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.758e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.759e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.76e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.761e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.762e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.763e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.764e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.765e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.766e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.767e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.768e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.769e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.77e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.771e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.772e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.773e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.774e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.775e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.776e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.777e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.778e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.779e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.78e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.781e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.782e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.783e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.784e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.785e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.786e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.787e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.788e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.789e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.79e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.791e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.792e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.793e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.794e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.795e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.796e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.797e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.798e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.799e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.8e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.801e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.802e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.803e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.804e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.805e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.806e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.807e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.808e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.809e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.81e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.811e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.812e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.813e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.814e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.815e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.816e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.817e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.818e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.819e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.82e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.821e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.822e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.823e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.824e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.825e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.826e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.827e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.828e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.829e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.83e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.831e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.832e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.833e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.834e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.835e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.836e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.837e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.838e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.839e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.84e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.841e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.842e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.843e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.844e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.845e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.846e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.847e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.848e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.849e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.85e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.851e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.852e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.853e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.854e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.855e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.856e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.857e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.858e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.859e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.86e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.861e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.862e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.863e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.864e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.865e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.866e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.867e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.868e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.869e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.87e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.871e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.872e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.873e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.874e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.875e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.876e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.877e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.878e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.879e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.88e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.881e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.882e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.883e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.884e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.885e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.886e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.887e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.888e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.889e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.89e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.891e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.892e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.893e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.894e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.895e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.896e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.897e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.898e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.899e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.9e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.901e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.902e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.903e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.904e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.905e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.906e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.907e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.908e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.909e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.91e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.911e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.912e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.913e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.914e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.915e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.916e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.917e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.918e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.919e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.92e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.921e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.922e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.923e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.924e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.925e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.926e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.927e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.928e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.929e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.93e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.931e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.932e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.933e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.934e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.935e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.936e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.937e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.938e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.939e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.94e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.941e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.942e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.943e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.944e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.945e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.946e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.947e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.948e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.949e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.95e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.951e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.952e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.953e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.954e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.955e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.956e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.957e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.958e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.959e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.96e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.961e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.962e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.963e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.964e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.965e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.966e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.967e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.968e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.969e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.97e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.971e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.972e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.973e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.974e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.975e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.976e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.977e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.978e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.979e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.98e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.981e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.982e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.983e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.984e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.985e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.986e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
2.987e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
