t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 jL0102 jE1400 jE1500 jE1600 jE0900 jE1800 jE1100 jE2000 jxH2100 jyH2100 jxH2200 jyH2200 jxH2300 jyH2300 jxH2400 jyH2400 jV0300 jV1200 jV0514 jV0715 jV1716 jV1918 jV1320 
1.8804 -0.000129153 -6.50091e-05 3.206 0 1.3206 0 1.3206 0 0 0 0 2.88786 1.28879 0.3206 0.3206 0.3206 1.3206 0.3206 1.3206 0.288793 -1.3206e-06 -1.3206e-06 0 0 1.29153e-06 0 0 0 0 0 0 0 0 -1.3206e-06 0 -1.3206e-06 0 0 0 0 2.6412e-06 1.28879e-06 0 0 0 0 0
1.8806 -0.000128895 -6.44637e-05 3.209 0 1.3209 0 1.3209 0 0 0 0 2.86216 1.28622 0.3209 0.3209 0.3209 1.3209 0.3209 1.3209 0.286223 -1.3209e-06 -1.3209e-06 0 0 1.28895e-06 0 0 0 0 0 0 0 0 -1.3209e-06 0 -1.3209e-06 0 0 0 0 2.6418e-06 1.28622e-06 0 0 0 0 0
1.8808 -0.000128636 -6.39197e-05 3.212 0 1.3212 0 1.3212 0 0 0 0 2.83634 1.28364 0.3212 0.3212 0.3212 1.3212 0.3212 1.3212 0.283641 -1.3212e-06 -1.3212e-06 0 0 1.28636e-06 0 0 0 0 0 0 0 0 -1.3212e-06 0 -1.3212e-06 0 0 0 0 2.6424e-06 1.28364e-06 0 0 0 0 0
1.881 -0.000128376 -6.33771e-05 3.215 0 1.3215 0 1.3215 0 0 0 0 2.81042 1.28105 0.3215 0.3215 0.3215 1.3215 0.3215 1.3215 0.281048 -1.3215e-06 -1.3215e-06 0 0 1.28376e-06 0 0 0 0 0 0 0 0 -1.3215e-06 0 -1.3215e-06 0 0 0 0 2.643e-06 1.28105e-06 0 0 0 0 0
1.8812 -0.000128115 -6.28359e-05 3.218 0 1.3218 0 1.3218 0 0 0 0 2.78438 1.27844 0.3218 0.3218 0.3218 1.3218 0.3218 1.3218 0.278444 -1.3218e-06 -1.3218e-06 0 0 1.28115e-06 0 0 0 0 0 0 0 0 -1.3218e-06 0 -1.3218e-06 0 0 0 0 2.6436e-06 1.27844e-06 0 0 0 0 0
1.8814 -0.000127853 -6.22962e-05 3.221 0 1.3221 0 1.3221 0 0 0 0 2.75823 1.27583 0.3221 0.3221 0.3221 1.3221 0.3221 1.3221 0.275829 -1.3221e-06 -1.3221e-06 0 0 1.27853e-06 0 0 0 0 0 0 0 0 -1.3221e-06 0 -1.3221e-06 0 0 0 0 2.6442e-06 1.27583e-06 0 0 0 0 0
1.8816 -0.000127589 -6.1758e-05 3.224 0 1.3224 0 1.3224 0 0 0 0 2.73197 1.2732 0.3224 0.3224 0.3224 1.3224 0.3224 1.3224 0.273203 -1.3224e-06 -1.3224e-06 0 0 1.27589e-06 0 0 0 0 0 0 0 0 -1.3224e-06 0 -1.3224e-06 0 0 0 0 2.6448e-06 1.2732e-06 0 0 0 0 0
1.8818 -0.000127325 -6.12213e-05 3.227 0 1.3227 0 1.3227 0 0 0 0 2.70561 1.27057 0.3227 0.3227 0.3227 1.3227 0.3227 1.3227 0.270567 -1.3227e-06 -1.3227e-06 0 0 1.27325e-06 0 0 0 0 0 0 0 0 -1.3227e-06 0 -1.3227e-06 0 0 0 0 2.6454e-06 1.27057e-06 0 0 0 0 0
1.882 -0.00012706 -6.06861e-05 3.23 0 1.323 0 1.323 0 0 0 0 2.67913 1.26792 0.323 0.323 0.323 1.323 0.323 1.323 0.267919 -1.323e-06 -1.323e-06 0 0 1.2706e-06 0 0 0 0 0 0 0 0 -1.323e-06 0 -1.323e-06 0 0 0 0 2.646e-06 1.26792e-06 0 0 0 0 0
1.8822 -0.000126793 -6.01525e-05 3.233 0 1.3233 0 1.3233 0 0 0 0 2.65256 1.26526 0.3233 0.3233 0.3233 1.3233 0.3233 1.3233 0.265262 -1.3233e-06 -1.3233e-06 0 0 1.26793e-06 0 0 0 0 0 0 0 0 -1.3233e-06 0 -1.3233e-06 0 0 0 0 2.6466e-06 1.26526e-06 0 0 0 0 0
1.8824 -0.000126525 -5.96204e-05 3.236 0 1.3236 0 1.3236 0 0 0 0 2.62587 1.26259 0.3236 0.3236 0.3236 1.3236 0.3236 1.3236 0.262593 -1.3236e-06 -1.3236e-06 0 0 1.26525e-06 0 0 0 0 0 0 0 0 -1.3236e-06 0 -1.3236e-06 0 0 0 0 2.6472e-06 1.26259e-06 0 0 0 0 0
1.8826 -0.000126257 -5.909e-05 3.239 0 1.3239 0 1.3239 0 0 0 0 2.59909 1.25991 0.3239 0.3239 0.3239 1.3239 0.3239 1.3239 0.259915 -1.3239e-06 -1.3239e-06 0 0 1.26257e-06 0 0 0 0 0 0 0 0 -1.3239e-06 0 -1.3239e-06 0 0 0 0 2.6478e-06 1.25991e-06 0 0 0 0 0
1.8828 -0.000125987 -5.85612e-05 3.242 0 1.3242 0 1.3242 0 0 0 0 2.5722 1.25723 0.3242 0.3242 0.3242 1.3242 0.3242 1.3242 0.257226 -1.3242e-06 -1.3242e-06 0 0 1.25987e-06 0 0 0 0 0 0 0 0 -1.3242e-06 0 -1.3242e-06 0 0 0 0 2.6484e-06 1.25723e-06 0 0 0 0 0
1.883 -0.000125716 -5.8034e-05 3.245 0 1.3245 0 1.3245 0 0 0 0 2.54521 1.25453 0.3245 0.3245 0.3245 1.3245 0.3245 1.3245 0.254527 -1.3245e-06 -1.3245e-06 0 0 1.25716e-06 0 0 0 0 0 0 0 0 -1.3245e-06 0 -1.3245e-06 0 0 0 0 2.649e-06 1.25453e-06 0 0 0 0 0
1.8832 -0.000125445 -5.75084e-05 3.248 0 1.3248 0 1.3248 0 0 0 0 2.51812 1.25182 0.3248 0.3248 0.3248 1.3248 0.3248 1.3248 0.251817 -1.3248e-06 -1.3248e-06 0 0 1.25445e-06 0 0 0 0 0 0 0 0 -1.3248e-06 0 -1.3248e-06 0 0 0 0 2.6496e-06 1.25182e-06 0 0 0 0 0
1.8834 -0.000125172 -5.69846e-05 3.251 0 1.3251 0 1.3251 0 0 0 0 2.49093 1.2491 0.3251 0.3251 0.3251 1.3251 0.3251 1.3251 0.249098 -1.3251e-06 -1.3251e-06 0 0 1.25172e-06 0 0 0 0 0 0 0 0 -1.3251e-06 0 -1.3251e-06 0 0 0 0 2.6502e-06 1.2491e-06 0 0 0 0 0
1.8836 -0.000124898 -5.64624e-05 3.254 0 1.3254 0 1.3254 0 0 0 0 2.46364 1.24637 0.3254 0.3254 0.3254 1.3254 0.3254 1.3254 0.246369 -1.3254e-06 -1.3254e-06 0 0 1.24898e-06 0 0 0 0 0 0 0 0 -1.3254e-06 0 -1.3254e-06 0 0 0 0 2.6508e-06 1.24637e-06 0 0 0 0 0
1.8838 -0.000124623 -5.59419e-05 3.257 0 1.3257 0 1.3257 0 0 0 0 2.43625 1.24363 0.3257 0.3257 0.3257 1.3257 0.3257 1.3257 0.243631 -1.3257e-06 -1.3257e-06 0 0 1.24623e-06 0 0 0 0 0 0 0 0 -1.3257e-06 0 -1.3257e-06 0 0 0 0 2.6514e-06 1.24363e-06 0 0 0 0 0
1.884 -0.000124348 -5.54232e-05 3.26 0 1.326 0 1.326 0 0 0 0 2.40877 1.24088 0.326 0.326 0.326 1.326 0.326 1.326 0.240882 -1.326e-06 -1.326e-06 0 0 1.24348e-06 0 0 0 0 0 0 0 0 -1.326e-06 0 -1.326e-06 0 0 0 0 2.652e-06 1.24088e-06 0 0 0 0 0
1.8842 -0.000124071 -5.49063e-05 3.263 0 1.3263 0 1.3263 0 0 0 0 2.38119 1.23812 0.3263 0.3263 0.3263 1.3263 0.3263 1.3263 0.238125 -1.3263e-06 -1.3263e-06 0 0 1.24071e-06 0 0 0 0 0 0 0 0 -1.3263e-06 0 -1.3263e-06 0 0 0 0 2.6526e-06 1.23812e-06 0 0 0 0 0
1.8844 -0.000123793 -5.43911e-05 3.266 0 1.3266 0 1.3266 0 0 0 0 2.35352 1.23536 0.3266 0.3266 0.3266 1.3266 0.3266 1.3266 0.235357 -1.3266e-06 -1.3266e-06 0 0 1.23793e-06 0 0 0 0 0 0 0 0 -1.3266e-06 0 -1.3266e-06 0 0 0 0 2.6532e-06 1.23536e-06 0 0 0 0 0
1.8846 -0.000123515 -5.38777e-05 3.269 0 1.3269 0 1.3269 0 0 0 0 2.32576 1.23258 0.3269 0.3269 0.3269 1.3269 0.3269 1.3269 0.232581 -1.3269e-06 -1.3269e-06 0 0 1.23515e-06 0 0 0 0 0 0 0 0 -1.3269e-06 0 -1.3269e-06 0 0 0 0 2.6538e-06 1.23258e-06 0 0 0 0 0
1.8848 -0.000123235 -5.33662e-05 3.272 0 1.3272 0 1.3272 0 0 0 0 2.2979 1.2298 0.3272 0.3272 0.3272 1.3272 0.3272 1.3272 0.229795 -1.3272e-06 -1.3272e-06 0 0 1.23235e-06 0 0 0 0 0 0 0 0 -1.3272e-06 0 -1.3272e-06 0 0 0 0 2.6544e-06 1.2298e-06 0 0 0 0 0
1.885 -0.000122955 -5.28565e-05 3.275 0 1.3275 0 1.3275 0 0 0 0 2.26995 1.227 0.3275 0.3275 0.3275 1.3275 0.3275 1.3275 0.227001 -1.3275e-06 -1.3275e-06 0 0 1.22955e-06 0 0 0 0 0 0 0 0 -1.3275e-06 0 -1.3275e-06 0 0 0 0 2.655e-06 1.227e-06 0 0 0 0 0
1.8852 -0.000122674 -5.23486e-05 3.278 0 1.3278 0 1.3278 0 0 0 0 2.24192 1.2242 0.3278 0.3278 0.3278 1.3278 0.3278 1.3278 0.224197 -1.3278e-06 -1.3278e-06 0 0 1.22674e-06 0 0 0 0 0 0 0 0 -1.3278e-06 0 -1.3278e-06 0 0 0 0 2.6556e-06 1.2242e-06 0 0 0 0 0
1.8854 -0.000122391 -5.18427e-05 3.281 0 1.3281 0 1.3281 0 0 0 0 2.21379 1.22138 0.3281 0.3281 0.3281 1.3281 0.3281 1.3281 0.221384 -1.3281e-06 -1.3281e-06 0 0 1.22391e-06 0 0 0 0 0 0 0 0 -1.3281e-06 0 -1.3281e-06 0 0 0 0 2.6562e-06 1.22138e-06 0 0 0 0 0
1.8856 -0.000122108 -5.13386e-05 3.284 0 1.3284 0 1.3284 0 0 0 0 2.18558 1.21856 0.3284 0.3284 0.3284 1.3284 0.3284 1.3284 0.218563 -1.3284e-06 -1.3284e-06 0 0 1.22108e-06 0 0 0 0 0 0 0 0 -1.3284e-06 0 -1.3284e-06 0 0 0 0 2.6568e-06 1.21856e-06 0 0 0 0 0
1.8858 -0.000121824 -5.08365e-05 3.287 0 1.3287 0 1.3287 0 0 0 0 2.15728 1.21573 0.3287 0.3287 0.3287 1.3287 0.3287 1.3287 0.215733 -1.3287e-06 -1.3287e-06 0 0 1.21824e-06 0 0 0 0 0 0 0 0 -1.3287e-06 0 -1.3287e-06 0 0 0 0 2.6574e-06 1.21573e-06 0 0 0 0 0
1.886 -0.00012154 -5.03363e-05 3.29 0 1.329 0 1.329 0 0 0 0 2.1289 1.21289 0.329 0.329 0.329 1.329 0.329 1.329 0.212895 -1.329e-06 -1.329e-06 0 0 1.2154e-06 0 0 0 0 0 0 0 0 -1.329e-06 0 -1.329e-06 0 0 0 0 2.658e-06 1.21289e-06 0 0 0 0 0
1.8862 -0.000121254 -4.9838e-05 3.293 0 1.3293 0 1.3293 0 0 0 0 2.10043 1.21005 0.3293 0.3293 0.3293 1.3293 0.3293 1.3293 0.210048 -1.3293e-06 -1.3293e-06 0 0 1.21254e-06 0 0 0 0 0 0 0 0 -1.3293e-06 0 -1.3293e-06 0 0 0 0 2.6586e-06 1.21005e-06 0 0 0 0 0
1.8864 -0.000120967 -4.93418e-05 3.296 0 1.3296 0 1.3296 0 0 0 0 2.07188 1.20719 0.3296 0.3296 0.3296 1.3296 0.3296 1.3296 0.207193 -1.3296e-06 -1.3296e-06 0 0 1.20967e-06 0 0 0 0 0 0 0 0 -1.3296e-06 0 -1.3296e-06 0 0 0 0 2.6592e-06 1.20719e-06 0 0 0 0 0
1.8866 -0.00012068 -4.88475e-05 3.299 0 1.3299 0 1.3299 0 0 0 0 2.04325 1.20433 0.3299 0.3299 0.3299 1.3299 0.3299 1.3299 0.204329 -1.3299e-06 -1.3299e-06 0 0 1.2068e-06 0 0 0 0 0 0 0 0 -1.3299e-06 0 -1.3299e-06 0 0 0 0 2.6598e-06 1.20433e-06 0 0 0 0 0
1.8868 -0.000120392 -4.83553e-05 3.302 0 1.3302 0 1.3302 0 0 0 0 2.01453 1.20146 0.3302 0.3302 0.3302 1.3302 0.3302 1.3302 0.201458 -1.3302e-06 -1.3302e-06 0 0 1.20392e-06 0 0 0 0 0 0 0 0 -1.3302e-06 0 -1.3302e-06 0 0 0 0 2.6604e-06 1.20146e-06 0 0 0 0 0
1.887 -0.000120103 -4.78651e-05 3.305 0 1.3305 0 1.3305 0 0 0 0 1.98574 1.19858 0.3305 0.3305 0.3305 1.3305 0.3305 1.3305 0.198579 -1.3305e-06 -1.3305e-06 0 0 1.20103e-06 0 0 0 0 0 0 0 0 -1.3305e-06 0 -1.3305e-06 0 0 0 0 2.661e-06 1.19858e-06 0 0 0 0 0
1.8872 -0.000119813 -4.73769e-05 3.308 0 1.3308 0 1.3308 0 0 0 0 1.95687 1.19569 0.3308 0.3308 0.3308 1.3308 0.3308 1.3308 0.195692 -1.3308e-06 -1.3308e-06 0 0 1.19813e-06 0 0 0 0 0 0 0 0 -1.3308e-06 0 -1.3308e-06 0 0 0 0 2.6616e-06 1.19569e-06 0 0 0 0 0
1.8874 -0.000119523 -4.68909e-05 3.311 0 1.3311 0 1.3311 0 0 0 0 1.92792 1.1928 0.3311 0.3311 0.3311 1.3311 0.3311 1.3311 0.192797 -1.3311e-06 -1.3311e-06 0 0 1.19523e-06 0 0 0 0 0 0 0 0 -1.3311e-06 0 -1.3311e-06 0 0 0 0 2.6622e-06 1.1928e-06 0 0 0 0 0
1.8876 -0.000119231 -4.64069e-05 3.314 0 1.3314 0 1.3314 0 0 0 0 1.8989 1.18989 0.3314 0.3314 0.3314 1.3314 0.3314 1.3314 0.189894 -1.3314e-06 -1.3314e-06 0 0 1.19231e-06 0 0 0 0 0 0 0 0 -1.3314e-06 0 -1.3314e-06 0 0 0 0 2.6628e-06 1.18989e-06 0 0 0 0 0
1.8878 -0.000118939 -4.5925e-05 3.317 0 1.3317 0 1.3317 0 0 0 0 1.8698 1.18698 0.3317 0.3317 0.3317 1.3317 0.3317 1.3317 0.186984 -1.3317e-06 -1.3317e-06 0 0 1.18939e-06 0 0 0 0 0 0 0 0 -1.3317e-06 0 -1.3317e-06 0 0 0 0 2.6634e-06 1.18698e-06 0 0 0 0 0
1.888 -0.000118647 -4.54453e-05 3.32 0 1.332 0 1.332 0 0 0 0 1.84062 1.18407 0.332 0.332 0.332 1.332 0.332 1.332 0.184067 -1.332e-06 -1.332e-06 0 0 1.18647e-06 0 0 0 0 0 0 0 0 -1.332e-06 0 -1.332e-06 0 0 0 0 2.664e-06 1.18407e-06 0 0 0 0 0
1.8882 -0.000118353 -4.49678e-05 3.323 0 1.3323 0 1.3323 0 0 0 0 1.81138 1.18114 0.3323 0.3323 0.3323 1.3323 0.3323 1.3323 0.181142 -1.3323e-06 -1.3323e-06 0 0 1.18353e-06 0 0 0 0 0 0 0 0 -1.3323e-06 0 -1.3323e-06 0 0 0 0 2.6646e-06 1.18114e-06 0 0 0 0 0
1.8884 -0.000118059 -4.44924e-05 3.326 0 1.3326 0 1.3326 0 0 0 0 1.78206 1.17821 0.3326 0.3326 0.3326 1.3326 0.3326 1.3326 0.17821 -1.3326e-06 -1.3326e-06 0 0 1.18059e-06 0 0 0 0 0 0 0 0 -1.3326e-06 0 -1.3326e-06 0 0 0 0 2.6652e-06 1.17821e-06 0 0 0 0 0
1.8886 -0.000117764 -4.40192e-05 3.329 0 1.3329 0 1.3329 0 0 0 0 1.75267 1.17527 0.3329 0.3329 0.3329 1.3329 0.3329 1.3329 0.175272 -1.3329e-06 -1.3329e-06 0 0 1.17764e-06 0 0 0 0 0 0 0 0 -1.3329e-06 0 -1.3329e-06 0 0 0 0 2.6658e-06 1.17527e-06 0 0 0 0 0
1.8888 -0.000117468 -4.35482e-05 3.332 0 1.3332 0 1.3332 0 0 0 0 1.72321 1.17233 0.3332 0.3332 0.3332 1.3332 0.3332 1.3332 0.172326 -1.3332e-06 -1.3332e-06 0 0 1.17468e-06 0 0 0 0 0 0 0 0 -1.3332e-06 0 -1.3332e-06 0 0 0 0 2.6664e-06 1.17233e-06 0 0 0 0 0
1.889 -0.000117172 -4.30794e-05 3.335 0 1.3335 0 1.3335 0 0 0 0 1.69369 1.16937 0.3335 0.3335 0.3335 1.3335 0.3335 1.3335 0.169373 -1.3335e-06 -1.3335e-06 0 0 1.17172e-06 0 0 0 0 0 0 0 0 -1.3335e-06 0 -1.3335e-06 0 0 0 0 2.667e-06 1.16937e-06 0 0 0 0 0
1.8892 -0.000116875 -4.26129e-05 3.338 0 1.3338 0 1.3338 0 0 0 0 1.6641 1.16641 0.3338 0.3338 0.3338 1.3338 0.3338 1.3338 0.166414 -1.3338e-06 -1.3338e-06 0 0 1.16875e-06 0 0 0 0 0 0 0 0 -1.3338e-06 0 -1.3338e-06 0 0 0 0 2.6676e-06 1.16641e-06 0 0 0 0 0
1.8894 -0.000116577 -4.21487e-05 3.341 0 1.3341 0 1.3341 0 0 0 0 1.63444 1.16345 0.3341 0.3341 0.3341 1.3341 0.3341 1.3341 0.163448 -1.3341e-06 -1.3341e-06 0 0 1.16577e-06 0 0 0 0 0 0 0 0 -1.3341e-06 0 -1.3341e-06 0 0 0 0 2.6682e-06 1.16345e-06 0 0 0 0 0
1.8896 -0.000116279 -4.16867e-05 3.344 0 1.3344 0 1.3344 0 0 0 0 1.60472 1.16048 0.3344 0.3344 0.3344 1.3344 0.3344 1.3344 0.160476 -1.3344e-06 -1.3344e-06 0 0 1.16279e-06 0 0 0 0 0 0 0 0 -1.3344e-06 0 -1.3344e-06 0 0 0 0 2.6688e-06 1.16048e-06 0 0 0 0 0
1.8898 -0.00011598 -4.1227e-05 3.347 0 1.3347 0 1.3347 0 0 0 0 1.57493 1.1575 0.3347 0.3347 0.3347 1.3347 0.3347 1.3347 0.157497 -1.3347e-06 -1.3347e-06 0 0 1.1598e-06 0 0 0 0 0 0 0 0 -1.3347e-06 0 -1.3347e-06 0 0 0 0 2.6694e-06 1.1575e-06 0 0 0 0 0
1.89 -0.00011568 -4.07697e-05 3.35 0 1.335 0 1.335 0 0 0 0 1.54508 1.15451 0.335 0.335 0.335 1.335 0.335 1.335 0.154513 -1.335e-06 -1.335e-06 0 0 1.1568e-06 0 0 0 0 0 0 0 0 -1.335e-06 0 -1.335e-06 0 0 0 0 2.67e-06 1.15451e-06 0 0 0 0 0
1.8902 -0.00011538 -4.03147e-05 3.353 0 1.3353 0 1.3353 0 0 0 0 1.51518 1.15152 0.3353 0.3353 0.3353 1.3353 0.3353 1.3353 0.151522 -1.3353e-06 -1.3353e-06 0 0 1.1538e-06 0 0 0 0 0 0 0 0 -1.3353e-06 0 -1.3353e-06 0 0 0 0 2.6706e-06 1.15152e-06 0 0 0 0 0
1.8904 -0.000115079 -3.9862e-05 3.356 0 1.3356 0 1.3356 0 0 0 0 1.48521 1.14852 0.3356 0.3356 0.3356 1.3356 0.3356 1.3356 0.148525 -1.3356e-06 -1.3356e-06 0 0 1.15079e-06 0 0 0 0 0 0 0 0 -1.3356e-06 0 -1.3356e-06 0 0 0 0 2.6712e-06 1.14852e-06 0 0 0 0 0
1.8906 -0.000114777 -3.94118e-05 3.359 0 1.3359 0 1.3359 0 0 0 0 1.45518 1.14552 0.3359 0.3359 0.3359 1.3359 0.3359 1.3359 0.145522 -1.3359e-06 -1.3359e-06 0 0 1.14777e-06 0 0 0 0 0 0 0 0 -1.3359e-06 0 -1.3359e-06 0 0 0 0 2.6718e-06 1.14552e-06 0 0 0 0 0
1.8908 -0.000114475 -3.89639e-05 3.362 0 1.3362 0 1.3362 0 0 0 0 1.4251 1.14251 0.3362 0.3362 0.3362 1.3362 0.3362 1.3362 0.142514 -1.3362e-06 -1.3362e-06 0 0 1.14475e-06 0 0 0 0 0 0 0 0 -1.3362e-06 0 -1.3362e-06 0 0 0 0 2.6724e-06 1.14251e-06 0 0 0 0 0
1.891 -0.000114173 -3.85184e-05 3.365 0 1.3365 0 1.3365 0 0 0 0 1.39496 1.1395 0.3365 0.3365 0.3365 1.3365 0.3365 1.3365 0.139499 -1.3365e-06 -1.3365e-06 0 0 1.14173e-06 0 0 0 0 0 0 0 0 -1.3365e-06 0 -1.3365e-06 0 0 0 0 2.673e-06 1.1395e-06 0 0 0 0 0
1.8912 -0.00011387 -3.80754e-05 3.368 0 1.3368 0 1.3368 0 0 0 0 1.36476 1.13648 0.3368 0.3368 0.3368 1.3368 0.3368 1.3368 0.13648 -1.3368e-06 -1.3368e-06 0 0 1.1387e-06 0 0 0 0 0 0 0 0 -1.3368e-06 0 -1.3368e-06 0 0 0 0 2.6736e-06 1.13648e-06 0 0 0 0 0
1.8914 -0.000113566 -3.76348e-05 3.371 0 1.3371 0 1.3371 0 0 0 0 1.33451 1.13345 0.3371 0.3371 0.3371 1.3371 0.3371 1.3371 0.133455 -1.3371e-06 -1.3371e-06 0 0 1.13566e-06 0 0 0 0 0 0 0 0 -1.3371e-06 0 -1.3371e-06 0 0 0 0 2.6742e-06 1.13345e-06 0 0 0 0 0
1.8916 -0.000113262 -3.71966e-05 3.374 0 1.3374 0 1.3374 0 0 0 0 1.30421 1.13042 0.3374 0.3374 0.3374 1.3374 0.3374 1.3374 0.130424 -1.3374e-06 -1.3374e-06 0 0 1.13262e-06 0 0 0 0 0 0 0 0 -1.3374e-06 0 -1.3374e-06 0 0 0 0 2.6748e-06 1.13042e-06 0 0 0 0 0
1.8918 -0.000112957 -3.6761e-05 3.377 0 1.3377 0 1.3377 0 0 0 0 1.27385 1.12739 0.3377 0.3377 0.3377 1.3377 0.3377 1.3377 0.127389 -1.3377e-06 -1.3377e-06 0 0 1.12957e-06 0 0 0 0 0 0 0 0 -1.3377e-06 0 -1.3377e-06 0 0 0 0 2.6754e-06 1.12739e-06 0 0 0 0 0
1.892 -0.000112651 -3.63278e-05 3.38 0 1.338 0 1.338 0 0 0 0 1.24345 1.12435 0.338 0.338 0.338 1.338 0.338 1.338 0.124349 -1.338e-06 -1.338e-06 0 0 1.12651e-06 0 0 0 0 0 0 0 0 -1.338e-06 0 -1.338e-06 0 0 0 0 2.676e-06 1.12435e-06 0 0 0 0 0
1.8922 -0.000112346 -3.58971e-05 3.383 0 1.3383 0 1.3383 0 0 0 0 1.213 1.1213 0.3383 0.3383 0.3383 1.3383 0.3383 1.3383 0.121303 -1.3383e-06 -1.3383e-06 0 0 1.12346e-06 0 0 0 0 0 0 0 0 -1.3383e-06 0 -1.3383e-06 0 0 0 0 2.6766e-06 1.1213e-06 0 0 0 0 0
1.8924 -0.000112039 -3.5469e-05 3.386 0 1.3386 0 1.3386 0 0 0 0 1.18249 1.11825 0.3386 0.3386 0.3386 1.3386 0.3386 1.3386 0.118253 -1.3386e-06 -1.3386e-06 0 0 1.12039e-06 0 0 0 0 0 0 0 0 -1.3386e-06 0 -1.3386e-06 0 0 0 0 2.6772e-06 1.11825e-06 0 0 0 0 0
1.8926 -0.000111733 -3.50435e-05 3.389 0 1.3389 0 1.3389 0 0 0 0 1.15195 1.1152 0.3389 0.3389 0.3389 1.3389 0.3389 1.3389 0.115198 -1.3389e-06 -1.3389e-06 0 0 1.11733e-06 0 0 0 0 0 0 0 0 -1.3389e-06 0 -1.3389e-06 0 0 0 0 2.6778e-06 1.1152e-06 0 0 0 0 0
1.8928 -0.000111425 -3.46205e-05 3.392 0 1.3392 0 1.3392 0 0 0 0 1.12135 1.11214 0.3392 0.3392 0.3392 1.3392 0.3392 1.3392 0.112139 -1.3392e-06 -1.3392e-06 0 0 1.11425e-06 0 0 0 0 0 0 0 0 -1.3392e-06 0 -1.3392e-06 0 0 0 0 2.6784e-06 1.11214e-06 0 0 0 0 0
1.893 -0.000111118 -3.42e-05 3.395 0 1.3395 0 1.3395 0 0 0 0 1.09072 1.10908 0.3395 0.3395 0.3395 1.3395 0.3395 1.3395 0.109075 -1.3395e-06 -1.3395e-06 0 0 1.11118e-06 0 0 0 0 0 0 0 0 -1.3395e-06 0 -1.3395e-06 0 0 0 0 2.679e-06 1.10908e-06 0 0 0 0 0
1.8932 -0.00011081 -3.37822e-05 3.398 0 1.3398 0 1.3398 0 0 0 0 1.06004 1.10601 0.3398 0.3398 0.3398 1.3398 0.3398 1.3398 0.106007 -1.3398e-06 -1.3398e-06 0 0 1.1081e-06 0 0 0 0 0 0 0 0 -1.3398e-06 0 -1.3398e-06 0 0 0 0 2.6796e-06 1.10601e-06 0 0 0 0 0
1.8934 -0.000110501 -3.3367e-05 3.401 0 1.3401 0 1.3401 0 0 0 0 1.02931 1.10293 0.3401 0.3401 0.3401 1.3401 0.3401 1.3401 0.102935 -1.3401e-06 -1.3401e-06 0 0 1.10501e-06 0 0 0 0 0 0 0 0 -1.3401e-06 0 -1.3401e-06 0 0 0 0 2.6802e-06 1.10293e-06 0 0 0 0 0
1.8936 -0.000110192 -3.29544e-05 3.404 0 1.3404 0 1.3404 0 0 0 0 0.99855 1.09986 0.3404 0.3404 0.3404 1.3404 0.3404 1.3404 0.0998583 -1.3404e-06 -1.3404e-06 0 0 1.10192e-06 0 0 0 0 0 0 0 0 -1.3404e-06 0 -1.3404e-06 0 0 0 0 2.6808e-06 1.09986e-06 0 0 0 0 0
1.8938 -0.000109883 -3.25445e-05 3.407 0 1.3407 0 1.3407 0 0 0 0 0.967747 1.09678 0.3407 0.3407 0.3407 1.3407 0.3407 1.3407 0.096778 -1.3407e-06 -1.3407e-06 0 0 1.09883e-06 0 0 0 0 0 0 0 0 -1.3407e-06 0 -1.3407e-06 0 0 0 0 2.6814e-06 1.09678e-06 0 0 0 0 0
1.894 -0.000109573 -3.21372e-05 3.41 0 1.341 0 1.341 0 0 0 0 0.936907 1.09369 0.341 0.341 0.341 1.341 0.341 1.341 0.0936939 -1.341e-06 -1.341e-06 0 0 1.09573e-06 0 0 0 0 0 0 0 0 -1.341e-06 0 -1.341e-06 0 0 0 0 2.682e-06 1.09369e-06 0 0 0 0 0
1.8942 -0.000109263 -3.17326e-05 3.413 0 1.3413 0 1.3413 0 0 0 0 0.906029 1.09061 0.3413 0.3413 0.3413 1.3413 0.3413 1.3413 0.0906061 -1.3413e-06 -1.3413e-06 0 0 1.09263e-06 0 0 0 0 0 0 0 0 -1.3413e-06 0 -1.3413e-06 0 0 0 0 2.6826e-06 1.09061e-06 0 0 0 0 0
1.8944 -0.000108952 -3.13307e-05 3.416 0 1.3416 0 1.3416 0 0 0 0 0.875115 1.08751 0.3416 0.3416 0.3416 1.3416 0.3416 1.3416 0.0875147 -1.3416e-06 -1.3416e-06 0 0 1.08952e-06 0 0 0 0 0 0 0 0 -1.3416e-06 0 -1.3416e-06 0 0 0 0 2.6832e-06 1.08751e-06 0 0 0 0 0
1.8946 -0.000108642 -3.09315e-05 3.419 0 1.3419 0 1.3419 0 0 0 0 0.844167 1.08442 0.3419 0.3419 0.3419 1.3419 0.3419 1.3419 0.0844198 -1.3419e-06 -1.3419e-06 0 0 1.08642e-06 0 0 0 0 0 0 0 0 -1.3419e-06 0 -1.3419e-06 0 0 0 0 2.6838e-06 1.08442e-06 0 0 0 0 0
