t 1 2 3 4 5 jL0400 6 7 jE0201 jF0507 jVX jV0600 
2.42 0 1.77308 0 -0.538666 1.77308 1.53665 1 -5.55112e-017 -1.77308 1.77308 -1.02882 -0.507828 
2.43 0 1.76647 0 -0.541701 1.76647 1.53123 1 -5.55112e-017 -1.76647 1.76647 -1.02257 -0.508661 
2.44 0 1.7597 -1.95366e-016 -0.544701 1.7597 1.52578 1 5.55112e-017 -1.7597 1.7597 -1.01611 -0.509676 
2.45 0 1.75279 3.89198e-016 -0.547667 1.75279 1.52031 1 0 -1.75279 1.75279 -1.00943 -0.510877 
2.46 0 1.74573 -1.93815e-016 -0.550601 1.74573 1.5148 1 0 -1.74573 1.74573 -1.00253 -0.512265 
2.47 0 1.73851 -1.93014e-016 -0.553502 1.73851 1.50926 1 0 -1.73851 1.73851 -0.995421 -0.513843 
2.48 0 1.73114 0 -0.556371 1.73114 1.5037 1 0 -1.73114 1.73114 -0.988089 -0.515611 
2.49 0 1.7236 -1.91358e-016 -0.55921 1.7236 1.49811 1 0 -1.7236 1.7236 -0.980537 -0.517571 
2.5 0 1.71589 0 -0.562018 1.71589 1.49249 1 0 -1.71589 1.71589 -0.972765 -0.519723 
2.51 0 1.70801 0 -0.564797 1.70801 1.48684 1 0 -1.70801 1.70801 -0.964773 -0.522067 
2.52 0 1.69996 0 -0.567548 1.69996 1.48116 1 0 -1.69996 1.69996 -0.956563 -0.524601 
2.53 0 1.69174 -1.87821e-016 -0.57027 1.69174 1.47546 1 0 -1.69174 1.69174 -0.948137 -0.527325 
2.54 0 1.68333 0 -0.572966 1.68333 1.46973 1 0 -1.68333 1.68333 -0.939498 -0.530235 
2.55 0 1.67474 0 -0.575636 1.67474 1.46398 1 0 -1.67474 1.67474 -0.930648 -0.533328 
2.56 0 1.66596 0 -0.57828 1.66596 1.45819 1 0 -1.66596 1.66596 -0.921593 -0.5366 
2.57 0 1.65699 0 -0.5809 1.65699 1.45238 1 0 -1.65699 1.65699 -0.912338 -0.540046 
2.58 0 1.64783 3.65891e-016 -0.583497 1.64783 1.44655 1 0 -1.64783 1.64783 -0.90289 -0.543659 
2.59 0 1.63847 0 -0.586071 1.63847 1.44069 1 0 -1.63847 1.63847 -0.893255 -0.547433 
2.6 0 1.62892 0 -0.588624 1.62892 1.4348 1 0 -1.62892 1.62892 -0.883443 -0.55136 
2.61 0 1.61917 0 -0.591156 1.61917 1.42889 1 0 -1.61917 1.61917 -0.873462 -0.555429 
2.62 0 1.60922 0 -0.593668 1.60922 1.42295 1 5.55112e-017 -1.60922 1.60922 -0.863323 -0.559631 
2.63 0 1.59907 0 -0.596161 1.59907 1.41699 1 5.55112e-017 -1.59907 1.59907 -0.853039 -0.563954 
2.64 0 1.58872 -1.76384e-016 -0.598636 1.58872 1.41101 1 0 -1.58872 1.58872 -0.842621 -0.568385 
2.65 0 1.57817 0 -0.601094 1.57817 1.405 1 0 -1.57817 1.57817 -0.832083 -0.572912 
2.66 0 1.56742 0 -0.603536 1.56742 1.39896 1 0 -1.56742 1.56742 -0.82144 -0.577519 
2.67 0 1.55647 0 -0.605963 1.55647 1.3929 1 -5.55112e-017 -1.55647 1.55647 -0.810708 -0.582192 
2.68 0 1.54531 0 -0.608375 1.54531 1.38682 1 0 -1.54531 1.54531 -0.799903 -0.586913 
2.69 0 1.53397 0 -0.610774 1.53397 1.38071 1 0 -1.53397 1.53397 -0.789042 -0.591667 
2.7 0 1.52242 0 -0.61316 1.52242 1.37458 1 0 -1.52242 1.52242 -0.778145 -0.596432 
2.71 0 1.51069 -1.6772e-016 -0.615535 1.51069 1.36842 1 0 -1.51069 1.51069 -0.767228 -0.601194 
2.72 0 1.49877 0 -0.617899 1.49877 1.36224 1 0 -1.49877 1.49877 -0.756311 -0.605931 
2.73 0 1.48666 0 -0.620252 1.48666 1.35604 1 0 -1.48666 1.48666 -0.745414 -0.610626 
2.74 0 1.47438 -1.63689e-016 -0.622596 1.47438 1.34981 1 0 -1.47438 1.47438 -0.734556 -0.615259 
2.75 0 1.46192 0 -0.624931 1.46192 1.34356 1 0 -1.46192 1.46192 -0.723755 -0.61981 
2.76 0 1.44929 0 -0.627259 1.44929 1.33729 1 0 -1.44929 1.44929 -0.713033 -0.624259 
2.77 0 1.4365 0 -0.629579 1.4365 1.331 1 0 -1.4365 1.4365 -0.702409 -0.628588 
2.78 0 1.42355 -1.58045e-016 -0.631893 1.42355 1.32468 1 0 -1.42355 1.42355 -0.691899 -0.632779 
2.79 0 1.41045 0 -0.6342 1.41045 1.31834 1 0 -1.41045 1.41045 -0.681522 -0.636813 
2.8 0 1.39721 0 -0.636502 1.39721 1.31197 1 0 -1.39721 1.39721 -0.671297 -0.640674 
2.81 0 1.38383 0 -0.638799 1.38383 1.30558 1 0 -1.38383 1.38383 -0.661237 -0.644346 
2.82 0 1.37033 0 -0.641092 1.37033 1.29917 1 0 -1.37033 1.37033 -0.651359 -0.647813 
2.83 0 1.35671 -1.50625e-016 -0.643381 1.35671 1.29274 1 0 -1.35671 1.35671 -0.641676 -0.651062 
2.84 0 1.34298 0 -0.645666 1.34298 1.28628 1 0 -1.34298 1.34298 -0.632201 -0.65408 
2.85 0 1.32915 0 -0.647947 1.32915 1.2798 1 0 -1.32915 1.32915 -0.622944 -0.656858 
2.86 0 1.31523 0 -0.650226 1.31523 1.2733 1 0 -1.31523 1.31523 -0.613916 -0.659384 
2.87 0 1.30123 0 -0.652501 1.30123 1.26677 1 0 -1.30123 1.30123 -0.605123 -0.661651 
2.88 0 1.28715 0 -0.654774 1.28715 1.26023 1 0 -1.28715 1.28715 -0.596573 -0.663654 
2.89 0 1.27301 0 -0.657044 1.27301 1.25366 1 0 -1.27301 1.27301 -0.58827 -0.665386 
2.9 0 1.25882 2.79513e-016 -0.659312 1.25882 1.24706 1 0 -1.25882 1.25882 -0.580217 -0.666846 
2.91 0 1.24458 0 -0.661577 1.24458 1.24045 1 0 -1.24458 1.24458 -0.572416 -0.668031 
2.92 0 1.2303 0 -0.66384 1.2303 1.23381 1 0 -1.2303 1.2303 -0.564868 -0.668941 
2.93 0 1.21599 0 -0.666101 1.21599 1.22715 1 0 -1.21599 1.21599 -0.557569 -0.669579 
2.94 0 1.20166 0 -0.668358 1.20166 1.22046 1 0 -1.20166 1.20166 -0.550519 -0.669946 
2.95 0 1.18732 0 -0.670613 1.18732 1.21376 1 0 -1.18732 1.18732 -0.543712 -0.670046 
2.96 0 1.17297 0 -0.672865 1.17297 1.20703 1 0 -1.17297 1.17297 -0.537144 -0.669886 
2.97 0 1.15863 0 -0.675114 1.15863 1.20028 1 0 -1.15863 1.15863 -0.530808 -0.669471 
2.98 0 1.1443 0 -0.67736 1.1443 1.1935 1 0 -1.1443 1.1443 -0.524697 -0.668808 
2.99 0 1.12999 0 -0.679601 1.12999 1.18671 1 0 -1.12999 1.12999 -0.518803 -0.667906 
3 0 1.1157 0 -0.681839 1.1157 1.17989 1 0 -1.1157 1.1157 -0.513117 -0.666774 
3.01 0 1.10144 0 -0.684072 1.10144 1.17305 1 0 -1.10144 1.10144 -0.507629 -0.665421 
3.02 0 1.08721 -1.20704e-016 -0.6863 1.08721 1.16619 1 0 -1.08721 1.08721 -0.50233 -0.663857 
3.03 0 1.07302 0 -0.688523 1.07302 1.1593 1 0 -1.07302 1.07302 -0.497208 -0.662094 
3.04 0 1.05888 -1.17559e-016 -0.690741 1.05888 1.15239 1 0 -1.05888 1.05888 -0.492254 -0.660141 
3.05 0 1.04479 0 -0.692952 1.04479 1.14546 1 0 -1.04479 1.04479 -0.487455 -0.658009 
3.06 0 1.03075 -1.14436e-016 -0.695157 1.03075 1.13851 1 0 -1.03075 1.03075 -0.482802 -0.655711 
3.07 0 1.01676 -1.12884e-016 -0.697355 1.01676 1.13154 1 0 -1.01676 1.01676 -0.478282 -0.653257 
3.08 0 1.00284 0 -0.699545 1.00284 1.12454 1 -1.11022e-016 -1.00284 1.00284 -0.473885 -0.650659 
3.09 0 0.988979 -1.09799e-016 -0.701727 0.988979 1.11753 1 0 -0.988979 0.988979 -0.4696 -0.647927 
3.1 0 0.975182 -2.16534e-016 -0.703901 0.975182 1.11049 1 0 -0.975182 0.975182 -0.465415 -0.645073 
3.11 0 0.961451 0 -0.706065 0.961451 1.10343 1 0 -0.961451 0.961451 -0.46132 -0.642107 
3.12 0 0.947788 0 -0.70822 0.947788 1.09634 1 0 -0.947788 0.947788 -0.457305 -0.63904 
3.13 0 0.934194 0 -0.710365 0.934194 1.08924 1 0 -0.934194 0.934194 -0.453358 -0.635883 
3.14 0 0.92067 0 -0.712499 0.92067 1.08212 1 0 -0.92067 0.92067 -0.449471 -0.632645 
3.15 0 0.907217 0 -0.714622 0.907217 1.07497 1 0 -0.907217 0.907217 -0.445634 -0.629336 
3.16 0 0.893835 0 -0.716733 0.893835 1.0678 1 0 -0.893835 0.893835 -0.441837 -0.625966 
3.17 0 0.880524 0 -0.718832 0.880524 1.06061 1 0 -0.880524 0.880524 -0.438071 -0.622543 
3.18 0 0.867283 -9.62878e-017 -0.720918 0.867283 1.05341 1 0 -0.867283 0.867283 -0.434329 -0.619076 
3.19 0 0.854113 1.89651e-016 -0.722991 0.854113 1.04618 1 0 -0.854113 0.854113 -0.430602 -0.615574 
3.2 0 0.841012 0 -0.72505 0.841012 1.03892 1 0 -0.841012 0.841012 -0.426881 -0.612043 
3.21 0 0.827979 -9.19242e-017 -0.727095 0.827979 1.03165 1 0 -0.827979 0.827979 -0.423161 -0.608493 
3.22 0 0.815014 0 -0.729125 0.815014 1.02436 1 0 -0.815014 0.815014 -0.419433 -0.60493 
3.23 0 0.802115 -1.78105e-016 -0.73114 0.802115 1.01705 1 0 -0.802115 0.802115 -0.415691 -0.60136 
3.24 0 0.789281 0 -0.733139 0.789281 1.00972 1 0 -0.789281 0.789281 -0.411928 -0.597791 
3.25 0 0.776509 1.7242e-016 -0.735122 0.776509 1.00237 1 0 -0.776509 0.776509 -0.40814 -0.594229 
3.26 0 0.763799 0 -0.737089 0.763799 0.994998 1 0 -0.763799 0.763799 -0.404318 -0.590679 
3.27 0 0.751147 0 -0.739038 0.751147 0.987607 1 0 -0.751147 0.751147 -0.40046 -0.587148 
3.28 0 0.738553 0 -0.740971 0.738553 0.980198 1 0 -0.738553 0.738553 -0.396558 -0.583639 
3.29 0 0.726014 0 -0.742885 0.726014 0.972769 1 0 -0.726014 0.726014 -0.392609 -0.58016 
3.3 0 0.713527 0 -0.744781 0.713527 0.965321 1 0 -0.713527 0.713527 -0.388608 -0.576713 
3.31 0 0.70109 0 -0.746659 0.70109 0.957854 1 0 -0.70109 0.70109 -0.38455 -0.573305 
3.32 0 0.688702 -7.64613e-017 -0.748518 0.688702 0.950369 1 0 -0.688702 0.688702 -0.380431 -0.569938 
3.33 0 0.676358 0 -0.750358 0.676358 0.942866 1 0 -0.676358 0.676358 -0.376248 -0.566618 
3.34 0 0.664058 -7.37252e-017 -0.752178 0.664058 0.935344 1 0 -0.664058 0.664058 -0.371997 -0.563347 
3.35 0 0.651797 0 -0.753978 0.651797 0.927804 1 0 -0.651797 0.651797 -0.367673 -0.560131 
3.36 0 0.639574 -7.1007e-017 -0.755759 0.639574 0.920247 1 0 -0.639574 0.639574 -0.363275 -0.556972 
3.37 0 0.627385 0 -0.757519 0.627385 0.912671 1 0 -0.627385 0.627385 -0.358798 -0.553873 
3.38 0 0.615228 0 -0.759259 0.615228 0.905079 1 0 -0.615228 0.615228 -0.35424 -0.550838 
3.39 0 0.6031 -6.69575e-017 -0.760978 0.6031 0.897469 1 0 -0.6031 0.6031 -0.349598 -0.547871 
3.4 0 0.590997 0 -0.762676 0.590997 0.889842 1 0 -0.590997 0.590997 -0.344869 -0.544973 
3.41 0 0.578918 0 -0.764353 0.578918 0.882199 1 0 -0.578918 0.578918 -0.340051 -0.542148 
3.42 0 0.566859 0 -0.766008 0.566859 0.874539 1 0 -0.566859 0.566859 -0.33514 -0.539398 
3.43 0 0.554817 0 -0.767643 0.554817 0.866862 1 0 -0.554817 0.554817 -0.330135 -0.536727 
3.44 0 0.542789 -6.02617e-017 -0.769255 0.542789 0.85917 1 0 -0.542789 0.542789 -0.325034 -0.534136 
3.45 0 0.530773 0 -0.770846 0.530773 0.851461 1 0 -0.530773 0.530773 -0.319834 -0.531627 
3.46 0 0.518764 0 -0.772416 0.518764 0.843737 1 0 -0.518764 0.518764 -0.314533 -0.529204 
3.47 0 0.506761 0 -0.773963 0.506761 0.835997 1 0 -0.506761 0.506761 -0.309129 -0.526868 
3.48 0 0.494759 0 -0.775489 0.494759 0.828242 1 0 -0.494759 0.494759 -0.303621 -0.524622 
3.49 0 0.482757 -5.35968e-017 -0.776993 0.482757 0.820473 1 0 -0.482757 0.482757 -0.298006 -0.522467 
3.5 0 0.470751 0 -0.778475 0.470751 0.812688 1 0 -0.470751 0.470751 -0.292282 -0.520406 
3.51 0 0.458737 0 -0.779935 0.458737 0.804888 1 0 -0.458737 0.458737 -0.286449 -0.51844 
3.52 0 0.446713 0 -0.781374 0.446713 0.797075 1 0 -0.446713 0.446713 -0.280504 -0.516571 
3.53 0 0.434676 9.65176e-017 -0.78279 0.434676 0.789247 1 0 -0.434676 0.434676 -0.274446 -0.514801 
3.54 0 0.422623 0 -0.784185 0.422623 0.781405 1 0 -0.422623 0.422623 -0.268274 -0.513131 
3.55 0 0.410551 0 -0.785558 0.410551 0.773549 1 0 -0.410551 0.410551 -0.261986 -0.511564 
3.56 0 0.398456 0 -0.78691 0.398456 0.76568 1 0 -0.398456 0.398456 -0.25558 -0.5101 
3.57 0 0.386336 0 -0.78824 0.386336 0.757798 1 0 -0.386336 0.386336 -0.249057 -0.508741 
3.58 0 0.374188 8.30865e-017 -0.789549 0.374188 0.749902 1 0 -0.374188 0.374188 -0.242414 -0.507488 
3.59 0 0.362009 -4.0191e-017 -0.790837 0.362009 0.741994 1 0 -0.362009 0.362009 -0.235651 -0.506343 
3.6 0 0.349795 0 -0.792104 0.349795 0.734073 1 0 -0.349795 0.349795 -0.228767 -0.505306 
3.61 0 0.337544 -3.74749e-017 -0.79335 0.337544 0.726139 1 0 -0.337544 0.337544 -0.22176 -0.504379 
3.62 0 0.325253 0 -0.794575 0.325253 0.718194 1 0 -0.325253 0.325253 -0.214631 -0.503562 
3.63 0 0.312919 0 -0.79578 0.312919 0.710236 1 0 -0.312919 0.312919 -0.207379 -0.502857 
3.64 0 0.300539 0 -0.796965 0.300539 0.702266 1 0 -0.300539 0.300539 -0.200003 -0.502263 
3.65 0 0.288111 0 -0.79813 0.288111 0.694285 1 0 -0.288111 0.288111 -0.192504 -0.501781 
3.66 0 0.275631 0 -0.799275 0.275631 0.686292 1 0 -0.275631 0.275631 -0.18488 -0.501412 
3.67 0 0.263097 0 -0.800401 0.263097 0.678288 1 0 -0.263097 0.263097 -0.177133 -0.501155 
3.68 0 0.250506 0 -0.801508 0.250506 0.670273 1 2.77556e-017 -0.250506 0.250506 -0.169262 -0.501012 
3.69 0 0.237855 0 -0.802596 0.237855 0.662247 1 0 -0.237855 0.237855 -0.161267 -0.50098 
3.7 0 0.225143 4.99917e-017 -0.803666 0.225143 0.65421 1 0 -0.225143 0.225143 -0.15315 -0.501061 
3.71 0 0.212365 0 -0.804718 0.212365 0.646163 1 0 -0.212365 0.212365 -0.144911 -0.501253 
3.72 0 0.199521 0 -0.805752 0.199521 0.638106 1 0 -0.199521 0.199521 -0.136551 -0.501555 
3.73 0 0.186608 -2.07176e-017 -0.806768 0.186608 0.630038 1 0 -0.186608 0.186608 -0.128071 -0.501967 
3.74 0 0.173623 3.85519e-017 -0.807768 0.173623 0.62196 1 0 -0.173623 0.173623 -0.119474 -0.502487 
3.75 0 0.160563 0 -0.80875 0.160563 0.613873 1 0 -0.160563 0.160563 -0.11076 -0.503113 
3.76 0 0.147428 0 -0.809717 0.147428 0.605776 1 0 -0.147428 0.147428 -0.101932 -0.503844 
3.77 0 0.134215 -1.49009e-017 -0.810668 0.134215 0.597669 1 0 -0.134215 0.134215 -0.0929923 -0.504677 
3.78 0 0.120922 -1.34251e-017 -0.811603 0.120922 0.589553 1 0 -0.120922 0.120922 -0.0839435 -0.505609 
3.79 0 0.107548 0 -0.812523 0.107548 0.581428 1 0 -0.107548 0.107548 -0.0747887 -0.506639 
3.8 0 0.09409 0 -0.813429 0.09409 0.573294 1 0 -0.09409 0.09409 -0.0655313 -0.507762 
3.81 0 0.0805475 0 -0.81432 0.0805475 0.56515 1 0 -0.0805475 0.0805475 -0.0561749 -0.508975 
3.82 0 0.0669188 0 -0.815198 0.0669188 0.556998 1 0 -0.0669188 0.0669188 -0.0467236 -0.510275 
3.83 0 0.0532029 0 -0.816063 0.0532029 0.548838 1 0 -0.0532029 0.0532029 -0.0371819 -0.511656 
3.84 0 0.0393987 0 -0.816915 0.0393987 0.540669 1 0 -0.0393987 0.0393987 -0.0275546 -0.513114 
3.85 0 0.0255053 0 -0.817754 0.0255053 0.532491 1 0 -0.0255053 0.0255053 -0.0178471 -0.514644 
3.86 0 0.0115221 0 -0.818582 0.0115221 0.524305 1 0 -0.0115221 0.0115221 -0.00806483 -0.51624 
3.87 0 -0.00255145 0 -0.819398 -0.00255145 0.516111 1 0 0.00255145 -0.00255145 0.00178601 -0.517897 
3.88 0 -0.0167155 0 -0.820203 -0.0167155 0.507909 1 0 0.0167155 -0.0167155 0.011699 -0.519608 
3.89 0 -0.0309702 0 -0.820998 -0.0309702 0.499699 1 0 0.0309702 -0.0309702 0.0216673 -0.521366 
3.9 0 -0.0453153 0 -0.821783 -0.0453153 0.491481 1 0 0.0453153 -0.0453153 0.0316835 -0.523165 
3.91 0 -0.0597504 0 -0.822558 -0.0597504 0.483256 1 0 0.0597504 -0.0597504 0.0417401 -0.524996 
3.92 0 -0.0742749 0 -0.823324 -0.0742749 0.475023 1 0 0.0742749 -0.0742749 0.051829 -0.526852 
3.93 0 -0.0888879 0 -0.824081 -0.0888879 0.466782 1 0 0.0888879 -0.0888879 0.0619417 -0.528723 
3.94 0 -0.103588 0 -0.82483 -0.103588 0.458533 1 0 0.103588 -0.103588 0.0720693 -0.530603 
3.95 0 -0.118374 0 -0.825571 -0.118374 0.450278 1 0 0.118374 -0.118374 0.0822032 -0.532481 
3.96 0 -0.133245 0 -0.826305 -0.133245 0.442015 1 0 0.133245 -0.133245 0.0923332 -0.534348 
3.97 0 -0.148197 0 -0.827031 -0.148197 0.433744 1 0 0.148197 -0.148197 0.10245 -0.536195 
3.98 0 -0.16323 0 -0.827751 -0.16323 0.425467 1 0 0.16323 -0.16323 0.112544 -0.538011 
3.99 0 -0.17834 0 -0.828465 -0.17834 0.417182 1 0 0.17834 -0.17834 0.122605 -0.539787 
4 0 -0.193525 0 -0.829173 -0.193525 0.40889 1 0 0.193525 -0.193525 0.132622 -0.541513 
4.01 0 -0.208782 0 -0.829875 -0.208782 0.400592 1 0 0.208782 -0.208782 0.142586 -0.543177 
4.02 0 -0.224107 0 -0.830572 -0.224107 0.392286 1 0 0.224107 -0.224107 0.152485 -0.544771 
4.03 0 -0.239496 0 -0.831264 -0.239496 0.383973 1 0 0.239496 -0.239496 0.162309 -0.546282 
4.04 0 -0.254947 0 -0.831951 -0.254947 0.375654 1 0 0.254947 -0.254947 0.172048 -0.547701 
4.05 0 -0.270454 3.00264e-017 -0.832634 -0.270454 0.367328 1 0 0.270454 -0.270454 0.181691 -0.549019 
4.06 0 -0.286014 0 -0.833313 -0.286014 0.358994 1 0 0.286014 -0.286014 0.191229 -0.550223 
4.07 0 -0.301621 0 -0.833988 -0.301621 0.350655 1 0 0.301621 -0.301621 0.200652 -0.551306 
4.08 0 -0.317271 0 -0.834659 -0.317271 0.342308 1 0 0.317271 -0.317271 0.209949 -0.552257 
4.09 0 -0.332959 0 -0.835326 -0.332959 0.333955 1 0 0.332959 -0.332959 0.219112 -0.553067 
4.1 0 -0.34868 0 -0.83599 -0.34868 0.325595 1 0 0.34868 -0.34868 0.228133 -0.553727 
4.11 0 -0.364428 0 -0.836651 -0.364428 0.317228 1 0 0.364428 -0.364428 0.237002 -0.55423 
4.12 0 -0.380197 0 -0.837308 -0.380197 0.308855 1 0 0.380197 -0.380197 0.245712 -0.554568 
4.13 0 -0.395983 0 -0.837961 -0.395983 0.300476 1 0 0.395983 -0.395983 0.254257 -0.554733 
4.14 0 -0.411778 0 -0.838612 -0.411778 0.292089 1 0 0.411778 -0.411778 0.262629 -0.554719 
4.15 0 -0.427579 0 -0.839259 -0.427579 0.283697 1 0 0.427579 -0.427579 0.270824 -0.554521 
4.16 0 -0.443377 0 -0.839903 -0.443377 0.275298 1 0 0.443377 -0.443377 0.278836 -0.554133 
4.17 0 -0.459168 0 -0.840543 -0.459168 0.266892 1 0 0.459168 -0.459168 0.28666 -0.553552 
4.18 0 -0.474945 0 -0.84118 -0.474945 0.258481 1 0 0.474945 -0.474945 0.294293 -0.552774 
4.19 0 -0.490703 0 -0.841813 -0.490703 0.250062 1 0 0.490703 -0.490703 0.301735 -0.551797 
4.2 0 -0.506436 0 -0.842442 -0.506436 0.241638 1 0 0.506436 -0.506436 0.308981 -0.550619 
4.21 0 -0.522137 0 -0.843067 -0.522137 0.233207 1 0 0.522137 -0.522137 0.316032 -0.549239 
4.22 0 -0.537801 0 -0.843688 -0.537801 0.22477 1 0 0.537801 -0.537801 0.322887 -0.547658 
4.23 0 -0.553423 0 -0.844304 -0.553423 0.216327 1 0 0.553423 -0.553423 0.329549 -0.545876 
4.24 0 -0.568997 0 -0.844915 -0.568997 0.207878 1 0 0.568997 -0.568997 0.336017 -0.543896 
4.25 0 -0.584517 0 -0.845521 -0.584517 0.199423 1 0 0.584517 -0.584517 0.342296 -0.541719 
4.26 0 -0.599979 0 -0.846121 -0.599979 0.190962 1 0 0.599979 -0.599979 0.348387 -0.539349 
4.27 0 -0.615377 0 -0.846716 -0.615377 0.182495 1 0 0.615377 -0.615377 0.354296 -0.536791 
4.28 0 -0.630707 0 -0.847304 -0.630707 0.174022 1 0 0.630707 -0.630707 0.360027 -0.534048 
4.29 0 -0.645965 0 -0.847885 -0.645965 0.165543 1 0 0.645965 -0.645965 0.365585 -0.531128 
4.3 0 -0.661146 0 -0.848459 -0.661146 0.157058 1 0 0.661146 -0.661146 0.370977 -0.528035 
4.31 0 -0.676246 0 -0.849026 -0.676246 0.148568 1 0 0.676246 -0.676246 0.376209 -0.524777 
4.32 0 -0.691263 0 -0.849585 -0.691263 0.140072 1 0 0.691263 -0.691263 0.381288 -0.52136 
4.33 0 -0.706191 0 -0.850135 -0.706191 0.131571 1 0 0.706191 -0.706191 0.386222 -0.517793 
4.34 0 -0.721029 0 -0.850676 -0.721029 0.123064 1 0 0.721029 -0.721029 0.39102 -0.514084 
4.35 0 -0.735774 0 -0.851207 -0.735774 0.114552 1 0 0.735774 -0.735774 0.395689 -0.510241 
4.36 0 -0.750423 0 -0.851729 -0.750423 0.106035 1 0 0.750423 -0.750423 0.400236 -0.506271 
4.37 0 -0.764975 0 -0.85224 -0.764975 0.0975123 1 0 0.764975 -0.764975 0.404673 -0.502186 
4.38 0 -0.779426 0 -0.85274 -0.779426 0.0889849 1 0 0.779426 -0.779426 0.409008 -0.497993 
4.39 0 -0.793777 0 -0.853228 -0.793777 0.0804526 1 0 0.793777 -0.793777 0.41325 -0.493703 
4.4 0 -0.808026 0 -0.853704 -0.808026 0.0719156 1 0 0.808026 -0.808026 0.417409 -0.489325 
4.41 0 -0.822171 9.12793e-017 -0.854168 -0.822171 0.0633739 1 0 0.822171 -0.822171 0.421494 -0.484868 
4.42 0 -0.836213 0 -0.854618 -0.836213 0.0548277 1 0 0.836213 -0.836213 0.425513 -0.480341 
4.43 0 -0.850152 0 -0.855055 -0.850152 0.0462772 1 0 0.850152 -0.850152 0.429477 -0.475755 
4.44 0 -0.863986 0 -0.855477 -0.863986 0.0377224 1 0 0.863986 -0.863986 0.433396 -0.471118 
4.45 0 -0.877717 0 -0.855885 -0.877717 0.0291635 1 0 0.877717 -0.877717 0.437277 -0.466441 
4.46 0 -0.891345 0 -0.856277 -0.891345 0.0206008 1 0 0.891345 -0.891345 0.441131 -0.461732 
4.47 0 -0.904872 0 -0.856654 -0.904872 0.0120342 1 0 0.904872 -0.904872 0.444966 -0.457 
4.48 0 -0.918297 0 -0.857015 -0.918297 0.00346407 1 0 0.918297 -0.918297 0.448791 -0.452255 
4.49 0 -0.931624 1.03431e-016 -0.857359 -0.931624 -0.00510952 1 0 0.931624 -0.931624 0.452617 -0.447507 
4.5 0 -0.944852 0 -0.857686 -0.944852 -0.0136864 1 0 0.944852 -0.944852 0.456447 -0.442761 
4.51 0 -0.957985 0 -0.857995 -0.957985 -0.0222663 1 0 0.957985 -0.957985 0.460296 -0.43803 
4.52 0 -0.971024 0 -0.858286 -0.971024 -0.0308492 1 0 0.971024 -0.971024 0.464168 -0.433319 
4.53 0 -0.983971 0 -0.858559 -0.983971 -0.0394348 1 0 0.983971 -0.983971 0.468071 -0.428636 
4.54 0 -0.996829 0 -0.858813 -0.996829 -0.0480229 1 0 0.996829 -0.996829 0.472015 -0.423992 
4.55 0 -1.0096 0 -0.859047 -1.0096 -0.0566134 1 0 1.0096 -1.0096 0.476006 -0.419393 
4.56 0 -1.02229 0 -0.859262 -1.02229 -0.065206 1 0 1.02229 -1.02229 0.480053 -0.414847 
4.57 0 -1.0349 0 -0.859458 -1.0349 -0.0738006 1 0 1.0349 -1.0349 0.484163 -0.410363 
4.58 0 -1.04743 0 -0.859633 -1.04743 -0.0823969 1 0 1.04743 -1.04743 0.488343 -0.405946 
4.59 0 -1.05988 0 -0.859787 -1.05988 -0.0909948 1 0 1.05988 -1.05988 0.492599 -0.401604 
4.6 0 -1.07227 0 -0.85992 -1.07227 -0.099594 1 0 1.07227 -1.07227 0.49694 -0.397346 
4.61 0 -1.08459 0 -0.860033 -1.08459 -0.108194 1 0 1.08459 -1.08459 0.501373 -0.393178 
4.62 0 -1.09685 0 -0.860124 -1.09685 -0.116796 1 0 1.09685 -1.09685 0.505902 -0.389106 
4.63 0 -1.10905 0 -0.860194 -1.10905 -0.125397 1 0 1.10905 -1.10905 0.510534 -0.385137 
4.64 0 -1.12119 0 -0.860242 -1.12119 -0.134 1 0 1.12119 -1.12119 0.515279 -0.381279 
4.65 0 -1.13329 0 -0.860268 -1.13329 -0.142603 1 0 1.13329 -1.13329 0.520141 -0.377539 
4.66 0 -1.14533 0 -0.860272 -1.14533 -0.151205 1 0 1.14533 -1.14533 0.525128 -0.373923 
4.67 0 -1.15734 0 -0.860255 -1.15734 -0.159808 1 0 1.15734 -1.15734 0.530247 -0.370439 
4.68 0 -1.16931 0 -0.860215 -1.16931 -0.16841 1 0 1.16931 -1.16931 0.535504 -0.367094 
4.69 0 -1.18125 0 -0.860152 -1.18125 -0.177012 1 0 1.18125 -1.18125 0.540905 -0.363893 
4.7 0 -1.19316 0 -0.860068 -1.19316 -0.185612 1 0 1.19316 -1.19316 0.546456 -0.360844 
4.71 0 -1.20505 0 -0.859962 -1.20505 -0.194212 1 0 1.20505 -1.20505 0.552166 -0.357954 
4.72 0 -1.21693 0 -0.859833 -1.21693 -0.20281 1 0 1.21693 -1.21693 0.558041 -0.35523 
4.73 0 -1.22879 0 -0.859682 -1.22879 -0.211407 1 0 1.22879 -1.22879 0.564087 -0.35268 
4.74 0 -1.24065 0 -0.85951 -1.24065 -0.220002 1 0 1.24065 -1.24065 0.570314 -0.350312 
4.75 0 -1.25251 0 -0.859315 -1.25251 -0.228595 1 0 1.25251 -1.25251 0.576727 -0.348131 
4.76 0 -1.26437 0 -0.859099 -1.26437 -0.237186 1 0 1.26437 -1.26437 0.583334 -0.346147 
