t 1 2 3 4 5 6 jO0300 jO0600 jV0200 
2.644e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.645e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.646e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.647e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.648e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.649e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.65e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.651e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.652e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.653e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.654e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.655e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.656e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.657e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.658e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.659e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.66e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.661e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.662e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.663e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.664e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.665e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.666e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.667e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.668e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.669e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.67e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.671e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.672e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.673e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.674e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.675e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.676e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.677e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.678e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.679e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.68e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.681e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.682e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.683e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.684e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.685e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.686e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.687e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.688e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.689e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.69e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.691e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.692e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.693e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.694e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.695e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.696e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.697e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.698e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.699e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.7e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.701e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.702e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.703e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.704e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.705e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.706e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.707e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.708e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.709e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.71e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.711e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.712e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.713e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.714e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.715e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.716e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.717e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.718e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.719e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.72e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.721e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.722e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.723e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.724e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.725e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.726e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.727e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.728e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.729e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.73e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.731e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.732e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.733e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.734e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.735e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.736e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.737e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.738e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.739e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.74e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.741e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.742e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.743e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.744e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.745e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.746e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.747e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.748e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.749e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.75e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.751e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.752e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.753e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.754e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.755e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.756e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.757e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.758e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.759e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.76e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.761e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.762e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.763e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.764e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.765e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.766e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.767e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.768e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.769e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.77e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.771e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.772e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.773e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.774e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.775e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.776e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.777e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.778e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.779e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.78e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.781e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.782e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.783e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.784e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.785e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.786e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.787e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.788e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.789e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.79e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.791e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.792e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.793e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.794e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.795e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.796e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.797e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.798e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.799e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.8e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.801e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.802e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.803e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.804e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.805e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.806e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.807e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.808e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.809e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.81e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.811e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.812e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.813e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.814e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.815e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.816e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.817e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.818e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.819e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.82e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.821e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.822e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.823e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.824e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.825e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.826e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.827e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.828e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.829e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.83e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.831e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.832e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.833e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.834e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.835e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.836e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.837e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.838e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.839e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.84e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.841e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.842e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.843e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.844e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.845e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.846e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.847e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.848e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.849e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.85e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.851e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.852e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.853e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.854e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.855e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.856e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.857e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.858e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.859e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.86e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.861e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.862e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.863e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.864e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.865e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.866e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.867e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.868e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.869e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.87e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.871e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.872e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.873e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.874e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.875e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.876e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.877e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.878e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.879e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.88e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.881e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.882e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.883e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.884e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.885e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.886e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.887e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.888e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.889e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.89e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.891e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.892e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.893e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.894e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.895e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.896e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.897e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.898e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.899e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.9e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.901e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.902e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.903e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.904e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.905e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.906e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.907e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.908e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.909e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.91e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.911e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.912e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.913e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.914e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.915e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.916e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.917e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.918e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.919e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.92e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.921e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.922e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.923e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.924e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.925e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.926e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.927e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.928e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.929e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.93e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.931e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.932e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.933e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.934e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.935e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.936e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.937e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.938e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.939e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.94e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.941e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.942e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.943e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.944e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.945e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
2.946e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
