t 1 2 3 4 5 6 7 8 9 10 11 12 13 jE1000 jE0800 jE1200 jE0900 jF0602 jF0102 jV1110 jV0700 jV1312 jV0400 
0.0089 9.99987e-06 0.81598 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.081597 1.0816 -0.91839 0.08161 0 0 0 0 8.1597e-10 -9.1839e-09 0 0.000102422 0 -0.000918412
0.00892 9.99987e-06 0.817984 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0817974 1.0818 -0.91819 0.0818104 0 0 0 0 8.17974e-10 -9.1819e-09 0 0.000100217 0 -0.000918212
0.00894 9.99987e-06 0.819945 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0819935 1.08199 -0.917993 0.0820065 0 0 0 0 8.19935e-10 -9.17993e-09 0 9.806e-05 0 -0.000918015
0.00896 9.99987e-06 0.821864 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0821854 1.08219 -0.917802 0.0821984 0 0 0 0 8.21854e-10 -9.17802e-09 0 9.59491e-05 0 -0.000917824
0.00898 9.99987e-06 0.823742 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0823732 1.08237 -0.917614 0.0823862 0 0 0 0 8.23732e-10 -9.17614e-09 0 9.38837e-05 0 -0.000917636
0.009 9.99987e-06 0.825579 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0825569 1.08256 -0.91743 0.0825699 0 0 0 0 8.25569e-10 -9.1743e-09 0 9.18627e-05 0 -0.000917452
0.00902 9.99987e-06 0.843033 9.99987e-06 10 9.99988 9.99988 -0.084 0 0 0.0843023 1.0843 -0.915685 0.0843153 0 0 0 0 8.43023e-10 -9.15685e-09 0 7.26641e-05 0 -0.000915707
0.00904 9.99987e-06 0.86011 9.99987e-06 10 9.99988 9.99988 -0.068 0 0 0.08601 1.08601 -0.913977 0.086023 0 0 0 0 8.601e-10 -9.13977e-09 0 5.38787e-05 0 -0.000913999
0.00906 9.99987e-06 0.87682 9.99987e-06 10 9.99988 9.99988 -0.052 0 0 0.087681 1.08768 -0.912306 0.087694 0 0 0 0 8.7681e-10 -9.12306e-09 0 3.54978e-05 0 -0.000912328
0.00908 9.99987e-06 0.89317 9.99987e-06 10 9.99988 9.99988 -0.036 0 0 0.089316 1.08932 -0.910671 0.089329 0 0 0 0 8.9316e-10 -9.10671e-09 0 1.75125e-05 0 -0.000910693
0.0091 9.99987e-06 0.909169 9.99987e-06 10 9.99988 9.99988 -0.02 0 0 0.0909159 1.09092 -0.909071 0.0909289 0 0 0 0 9.09159e-10 -9.09071e-09 0 -8.56092e-08 0 -0.000909093
0.00912 9.99987e-06 0.924823 9.99987e-06 10 9.99988 9.99988 -0.004 0 0 0.0924813 1.09248 -0.907506 0.0924943 0 0 0 0 9.24813e-10 -9.07506e-09 0 -1.73049e-05 0 -0.000907528
0.00914 9.99987e-06 0.94014 9.99987e-06 10 9.99988 9.99988 0.012 0 0 0.094013 1.09401 -0.905974 0.094026 0 0 0 0 9.4013e-10 -9.05974e-09 0 -3.41535e-05 0 -0.000905996
0.00916 9.99987e-06 0.955127 9.99987e-06 10 9.99988 9.99988 0.028 0 0 0.0955117 1.09551 -0.904475 0.0955247 0 0 0 0 9.55117e-10 -9.04475e-09 0 -5.06395e-05 0 -0.000904497
0.00918 9.99987e-06 0.969791 9.99987e-06 10 9.99988 9.99988 0.044 0 0 0.0969781 1.09698 -0.903009 0.0969911 0 0 0 0 9.69781e-10 -9.03009e-09 0 -6.67705e-05 0 -0.000903031
0.0092 9.99987e-06 0.98414 9.99987e-06 10 9.99988 9.99988 0.06 0 0 0.098413 1.09841 -0.901574 0.098426 0 0 0 0 9.8413e-10 -9.01574e-09 0 -8.25543e-05 0 -0.000901596
0.00922 9.99987e-06 0.99818 9.99987e-06 10 9.99988 9.99988 0.076 0 0 0.099817 1.09982 -0.90017 0.09983 0 0 0 0 9.9817e-10 -9.0017e-09 0 -9.79983e-05 0 -0.000900192
0.00924 9.99987e-06 1.01192 9.99987e-06 10 9.99988 9.99988 0.092 0 0 0.101191 1.10119 -0.898796 0.101204 0 0 0 0 1.01191e-09 -8.98796e-09 0 -0.00011311 0 -0.000898818
0.00926 9.99987e-06 1.01753 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101752 1.10175 -0.898235 0.101765 0 0 0 0 1.01752e-09 -8.98235e-09 0 -0.000119286 0 -0.000898257
0.00928 9.99987e-06 1.0152 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101519 1.10152 -0.898468 0.101532 0 0 0 0 1.01519e-09 -8.98468e-09 0 -0.000116718 0 -0.00089849
0.0093 9.99987e-06 1.01291 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.10129 1.10129 -0.898697 0.101303 0 0 0 0 1.0129e-09 -8.98697e-09 0 -0.000114205 0 -0.000898719
0.00932 9.99987e-06 1.01068 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101067 1.10107 -0.89892 0.10108 0 0 0 0 1.01067e-09 -8.9892e-09 0 -0.000111747 0 -0.000898942
0.00934 9.99987e-06 1.00849 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100848 1.10085 -0.899139 0.100861 0 0 0 0 1.00848e-09 -8.99139e-09 0 -0.000109341 0 -0.000899161
0.00936 9.99987e-06 1.00635 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100634 1.10063 -0.899353 0.100647 0 0 0 0 1.00634e-09 -8.99353e-09 0 -0.000106988 0 -0.000899375
0.00938 9.99987e-06 1.00426 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100425 1.10042 -0.899562 0.100438 0 0 0 0 1.00425e-09 -8.99562e-09 0 -0.000104685 0 -0.000899584
0.0094 9.99987e-06 1.00221 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.10022 1.10022 -0.899767 0.100233 0 0 0 0 1.0022e-09 -8.99767e-09 0 -0.000102431 0 -0.000899789
0.00942 9.99987e-06 1.00021 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.10002 1.10002 -0.899967 0.100033 0 0 0 0 1.0002e-09 -8.99967e-09 0 -0.000100226 0 -0.000899989
0.00944 9.99987e-06 0.998244 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0998234 1.09982 -0.900164 0.0998364 0 0 0 0 9.98234e-10 -9.00164e-09 0 -9.80686e-05 0 -0.000900186
0.00946 9.99987e-06 0.996325 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0996315 1.09963 -0.900355 0.0996445 0 0 0 0 9.96315e-10 -9.00355e-09 0 -9.59576e-05 0 -0.000900377
0.00948 9.99987e-06 0.994447 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0994437 1.09944 -0.900543 0.0994567 0 0 0 0 9.94437e-10 -9.00543e-09 0 -9.38919e-05 0 -0.000900565
0.0095 9.99987e-06 0.99261 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.09926 1.09926 -0.900727 0.099273 0 0 0 0 9.926e-10 -9.00727e-09 0 -9.18708e-05 0 -0.000900749
0.00952 9.99987e-06 0.975156 9.99987e-06 10 9.99988 9.99988 0.084 0 0 0.0975146 1.09751 -0.902472 0.0975276 0 0 0 0 9.75146e-10 -9.02472e-09 0 -7.2672e-05 0 -0.000902494
0.00954 9.99987e-06 0.958079 9.99987e-06 10 9.99988 9.99988 0.068 0 0 0.0958069 1.09581 -0.90418 0.0958199 0 0 0 0 9.58069e-10 -9.0418e-09 0 -5.38865e-05 0 -0.000904202
0.00956 9.99987e-06 0.941369 9.99987e-06 10 9.99988 9.99988 0.052 0 0 0.0941359 1.09414 -0.905851 0.0941489 0 0 0 0 9.41359e-10 -9.05851e-09 0 -3.55054e-05 0 -0.000905873
0.00958 9.99987e-06 0.925018 9.99987e-06 10 9.99988 9.99988 0.036 0 0 0.0925008 1.0925 -0.907486 0.0925138 0 0 0 0 9.25008e-10 -9.07486e-09 0 -1.75199e-05 0 -0.000907508
0.0096 9.99987e-06 0.90902 9.99987e-06 10 9.99988 9.99988 0.02 0 0 0.090901 1.0909 -0.909086 0.090914 0 0 0 0 9.0901e-10 -9.09086e-09 0 7.83353e-08 0 -0.000909108
0.00962 9.99987e-06 0.893366 9.99987e-06 10 9.99988 9.99988 0.004 0 0 0.0893356 1.08934 -0.910651 0.0893486 0 0 0 0 8.93356e-10 -9.10651e-09 0 1.72978e-05 0 -0.000910673
0.00964 9.99987e-06 0.878049 9.99987e-06 10 9.99988 9.99988 -0.012 0 0 0.0878039 1.0878 -0.912183 0.0878169 0 0 0 0 8.78039e-10 -9.12183e-09 0 3.41466e-05 0 -0.000912205
0.00966 9.99987e-06 0.863061 9.99987e-06 10 9.99988 9.99988 -0.028 0 0 0.0863051 1.08631 -0.913682 0.0863181 0 0 0 0 8.63051e-10 -9.13682e-09 0 5.06326e-05 0 -0.000913704
0.00968 9.99987e-06 0.848397 9.99987e-06 10 9.99988 9.99988 -0.044 0 0 0.0848387 1.08484 -0.915148 0.0848517 0 0 0 0 8.48387e-10 -9.15148e-09 0 6.67638e-05 0 -0.00091517
0.0097 9.99987e-06 0.834047 9.99987e-06 10 9.99988 9.99988 -0.06 0 0 0.0834037 1.0834 -0.916583 0.0834167 0 0 0 0 8.34037e-10 -9.16583e-09 0 8.25478e-05 0 -0.000916605
0.00972 9.99987e-06 0.820007 9.99987e-06 10 9.99988 9.99988 -0.076 0 0 0.0819997 1.082 -0.917987 0.0820127 0 0 0 0 8.19997e-10 -9.17987e-09 0 9.7992e-05 0 -0.000918009
0.00974 9.99987e-06 0.806269 9.99987e-06 10 9.99988 9.99988 -0.092 0 0 0.0806259 1.08063 -0.919361 0.0806389 0 0 0 0 8.06259e-10 -9.19361e-09 0 0.000113104 0 -0.000919383
0.00976 9.99987e-06 0.800655 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0800645 1.08006 -0.919923 0.0800775 0 0 0 0 8.00645e-10 -9.19923e-09 0 0.00011928 0 -0.000919945
0.00978 9.99987e-06 0.802989 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0802979 1.0803 -0.919689 0.0803109 0 0 0 0 8.02979e-10 -9.19689e-09 0 0.000116712 0 -0.000919711
0.0098 9.99987e-06 0.805273 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0805263 1.08053 -0.919461 0.0805393 0 0 0 0 8.05263e-10 -9.19461e-09 0 0.000114199 0 -0.000919483
0.00982 9.99987e-06 0.807508 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0807498 1.08075 -0.919237 0.0807628 0 0 0 0 8.07498e-10 -9.19237e-09 0 0.000111741 0 -0.000919259
0.00984 9.99987e-06 0.809695 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0809685 1.08097 -0.919019 0.0809815 0 0 0 0 8.09685e-10 -9.19019e-09 0 0.000109336 0 -0.000919041
0.00986 9.99987e-06 0.811834 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0811824 1.08118 -0.918805 0.0811954 0 0 0 0 8.11824e-10 -9.18805e-09 0 0.000106982 0 -0.000918827
0.00988 9.99987e-06 0.813928 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0813918 1.08139 -0.918595 0.0814048 0 0 0 0 8.13918e-10 -9.18595e-09 0 0.000104679 0 -0.000918617
0.0099 9.99987e-06 0.815976 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0815966 1.0816 -0.91839 0.0816096 0 0 0 0 8.15966e-10 -9.1839e-09 0 0.000102426 0 -0.000918412
0.00992 9.99987e-06 0.817981 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0817971 1.0818 -0.91819 0.0818101 0 0 0 0 8.17971e-10 -9.1819e-09 0 0.000100221 0 -0.000918212
0.00994 9.99987e-06 0.819942 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0819932 1.08199 -0.917994 0.0820062 0 0 0 0 8.19932e-10 -9.17994e-09 0 9.80636e-05 0 -0.000918016
0.00996 9.99987e-06 0.821861 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0821851 1.08219 -0.917802 0.0821981 0 0 0 0 8.21851e-10 -9.17802e-09 0 9.59526e-05 0 -0.000917824
0.00998 9.99987e-06 0.823739 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0823729 1.08237 -0.917614 0.0823859 0 0 0 0 8.23729e-10 -9.17614e-09 0 9.38871e-05 0 -0.000917636
0.01 9.99987e-06 0.825576 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0825566 1.08256 -0.91743 0.0825696 0 0 0 0 8.25566e-10 -9.1743e-09 0 9.18661e-05 0 -0.000917452
0.01002 9.99987e-06 0.84303 9.99987e-06 10 9.99988 9.99988 -0.084 0 0 0.084302 1.0843 -0.915685 0.084315 0 0 0 0 8.4302e-10 -9.15685e-09 0 7.26674e-05 0 -0.000915707
0.01004 9.99987e-06 0.860107 9.99987e-06 10 9.99988 9.99988 -0.068 0 0 0.0860097 1.08601 -0.913977 0.0860227 0 0 0 0 8.60097e-10 -9.13977e-09 0 5.3882e-05 0 -0.000913999
0.01006 9.99987e-06 0.876817 9.99987e-06 10 9.99988 9.99988 -0.052 0 0 0.0876807 1.08768 -0.912306 0.0876937 0 0 0 0 8.76807e-10 -9.12306e-09 0 3.5501e-05 0 -0.000912328
0.01008 9.99987e-06 0.893168 9.99987e-06 10 9.99988 9.99988 -0.036 0 0 0.0893158 1.08932 -0.910671 0.0893288 0 0 0 0 8.93158e-10 -9.10671e-09 0 1.75156e-05 0 -0.000910693
0.0101 9.99987e-06 0.909166 9.99987e-06 10 9.99988 9.99988 -0.02 0 0 0.0909156 1.09092 -0.909071 0.0909286 0 0 0 0 9.09156e-10 -9.09071e-09 0 -8.25571e-08 0 -0.000909093
0.01012 9.99987e-06 0.92482 9.99987e-06 10 9.99988 9.99988 -0.004 0 0 0.092481 1.09248 -0.907506 0.092494 0 0 0 0 9.2481e-10 -9.07506e-09 0 -1.73019e-05 0 -0.000907528
0.01014 9.99987e-06 0.940137 9.99987e-06 10 9.99988 9.99988 0.012 0 0 0.0940127 1.09401 -0.905974 0.0940257 0 0 0 0 9.40127e-10 -9.05974e-09 0 -3.41506e-05 0 -0.000905996
0.01016 9.99987e-06 0.955124 9.99987e-06 10 9.99988 9.99988 0.028 0 0 0.0955114 1.09551 -0.904476 0.0955244 0 0 0 0 9.55114e-10 -9.04476e-09 0 -5.06366e-05 0 -0.000904498
0.01018 9.99987e-06 0.969789 9.99987e-06 10 9.99988 9.99988 0.044 0 0 0.0969779 1.09698 -0.903009 0.0969909 0 0 0 0 9.69779e-10 -9.03009e-09 0 -6.67677e-05 0 -0.000903031
0.0102 9.99987e-06 0.984138 9.99987e-06 10 9.99988 9.99988 0.06 0 0 0.0984128 1.09841 -0.901574 0.0984258 0 0 0 0 9.84128e-10 -9.01574e-09 0 -8.25516e-05 0 -0.000901596
0.01022 9.99987e-06 0.998178 9.99987e-06 10 9.99988 9.99988 0.076 0 0 0.0998168 1.09982 -0.90017 0.0998298 0 0 0 0 9.98168e-10 -9.0017e-09 0 -9.79957e-05 0 -0.000900192
0.01024 9.99987e-06 1.01192 9.99987e-06 10 9.99988 9.99988 0.092 0 0 0.101191 1.10119 -0.898796 0.101204 0 0 0 0 1.01191e-09 -8.98796e-09 0 -0.000113107 0 -0.000898818
0.01026 9.99987e-06 1.01753 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101752 1.10175 -0.898235 0.101765 0 0 0 0 1.01752e-09 -8.98235e-09 0 -0.000119283 0 -0.000898257
0.01028 9.99987e-06 1.0152 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101519 1.10152 -0.898468 0.101532 0 0 0 0 1.01519e-09 -8.98468e-09 0 -0.000116715 0 -0.00089849
0.0103 9.99987e-06 1.01291 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.10129 1.10129 -0.898697 0.101303 0 0 0 0 1.0129e-09 -8.98697e-09 0 -0.000114203 0 -0.000898719
0.01032 9.99987e-06 1.01068 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101067 1.10107 -0.89892 0.10108 0 0 0 0 1.01067e-09 -8.9892e-09 0 -0.000111744 0 -0.000898942
0.01034 9.99987e-06 1.00849 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100848 1.10085 -0.899139 0.100861 0 0 0 0 1.00848e-09 -8.99139e-09 0 -0.000109339 0 -0.000899161
0.01036 9.99987e-06 1.00635 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100634 1.10063 -0.899353 0.100647 0 0 0 0 1.00634e-09 -8.99353e-09 0 -0.000106985 0 -0.000899375
0.01038 9.99987e-06 1.00426 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100425 1.10042 -0.899562 0.100438 0 0 0 0 1.00425e-09 -8.99562e-09 0 -0.000104682 0 -0.000899584
0.0104 9.99987e-06 1.00221 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.10022 1.10022 -0.899767 0.100233 0 0 0 0 1.0022e-09 -8.99767e-09 0 -0.000102429 0 -0.000899789
0.01042 9.99987e-06 1.0002 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100019 1.10002 -0.899968 0.100032 0 0 0 0 1.00019e-09 -8.99968e-09 0 -0.000100224 0 -0.00089999
0.01044 9.99987e-06 0.998242 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0998232 1.09982 -0.900164 0.0998362 0 0 0 0 9.98232e-10 -9.00164e-09 0 -9.80665e-05 0 -0.000900186
0.01046 9.99987e-06 0.996323 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0996313 1.09963 -0.900356 0.0996443 0 0 0 0 9.96313e-10 -9.00356e-09 0 -9.59555e-05 0 -0.000900378
0.01048 9.99987e-06 0.994445 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0994435 1.09944 -0.900543 0.0994565 0 0 0 0 9.94435e-10 -9.00543e-09 0 -9.38899e-05 0 -0.000900565
0.0105 9.99987e-06 0.992608 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0992598 1.09926 -0.900727 0.0992728 0 0 0 0 9.92598e-10 -9.00727e-09 0 -9.18688e-05 0 -0.000900749
0.01052 9.99987e-06 0.975155 9.99987e-06 10 9.99988 9.99988 0.084 0 0 0.0975145 1.09751 -0.902473 0.0975275 0 0 0 0 9.75145e-10 -9.02473e-09 0 -7.26701e-05 0 -0.000902495
0.01054 9.99987e-06 0.958077 9.99987e-06 10 9.99988 9.99988 0.068 0 0 0.0958067 1.09581 -0.90418 0.0958197 0 0 0 0 9.58067e-10 -9.0418e-09 0 -5.38846e-05 0 -0.000904202
0.01056 9.99987e-06 0.941367 9.99987e-06 10 9.99988 9.99988 0.052 0 0 0.0941357 1.09414 -0.905851 0.0941487 0 0 0 0 9.41357e-10 -9.05851e-09 0 -3.55035e-05 0 -0.000905873
0.01058 9.99987e-06 0.925016 9.99987e-06 10 9.99988 9.99988 0.036 0 0 0.0925006 1.0925 -0.907486 0.0925136 0 0 0 0 9.25006e-10 -9.07486e-09 0 -1.75181e-05 0 -0.000907508
0.0106 9.99987e-06 0.909018 9.99987e-06 10 9.99988 9.99988 0.02 0 0 0.0909008 1.0909 -0.909086 0.0909138 0 0 0 0 9.09008e-10 -9.09086e-09 0 8.01068e-08 0 -0.000909108
0.01062 9.99987e-06 0.893364 9.99987e-06 10 9.99988 9.99988 0.004 0 0 0.0893354 1.08934 -0.910652 0.0893484 0 0 0 0 8.93354e-10 -9.10652e-09 0 1.72995e-05 0 -0.000910674
0.01064 9.99987e-06 0.878047 9.99987e-06 10 9.99988 9.99988 -0.012 0 0 0.0878037 1.0878 -0.912183 0.0878167 0 0 0 0 8.78037e-10 -9.12183e-09 0 3.41483e-05 0 -0.000912205
0.01066 9.99987e-06 0.86306 9.99987e-06 10 9.99988 9.99988 -0.028 0 0 0.086305 1.0863 -0.913682 0.086318 0 0 0 0 8.6305e-10 -9.13682e-09 0 5.06343e-05 0 -0.000913704
0.01068 9.99987e-06 0.848395 9.99987e-06 10 9.99988 9.99988 -0.044 0 0 0.0848385 1.08484 -0.915148 0.0848515 0 0 0 0 8.48385e-10 -9.15148e-09 0 6.67655e-05 0 -0.00091517
0.0107 9.99987e-06 0.834046 9.99987e-06 10 9.99988 9.99988 -0.06 0 0 0.0834036 1.0834 -0.916583 0.0834166 0 0 0 0 8.34036e-10 -9.16583e-09 0 8.25494e-05 0 -0.000916605
0.01072 9.99987e-06 0.820006 9.99987e-06 10 9.99988 9.99988 -0.076 0 0 0.0819996 1.082 -0.917987 0.0820126 0 0 0 0 8.19996e-10 -9.17987e-09 0 9.79935e-05 0 -0.000918009
0.01074 9.99987e-06 0.806268 9.99987e-06 10 9.99988 9.99988 -0.092 0 0 0.0806258 1.08063 -0.919361 0.0806388 0 0 0 0 8.06258e-10 -9.19361e-09 0 0.000113105 0 -0.000919383
0.01076 9.99987e-06 0.800654 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0800644 1.08006 -0.919923 0.0800774 0 0 0 0 8.00644e-10 -9.19923e-09 0 0.000119281 0 -0.000919945
0.01078 9.99987e-06 0.802988 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0802978 1.0803 -0.919689 0.0803108 0 0 0 0 8.02978e-10 -9.19689e-09 0 0.000116713 0 -0.000919711
0.0108 9.99987e-06 0.805272 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0805262 1.08053 -0.919461 0.0805392 0 0 0 0 8.05262e-10 -9.19461e-09 0 0.000114201 0 -0.000919483
0.01082 9.99987e-06 0.807507 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0807497 1.08075 -0.919237 0.0807627 0 0 0 0 8.07497e-10 -9.19237e-09 0 0.000111743 0 -0.000919259
0.01084 9.99987e-06 0.809693 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0809683 1.08097 -0.919019 0.0809813 0 0 0 0 8.09683e-10 -9.19019e-09 0 0.000109337 0 -0.000919041
0.01086 9.99987e-06 0.811833 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0811823 1.08118 -0.918805 0.0811953 0 0 0 0 8.11823e-10 -9.18805e-09 0 0.000106984 0 -0.000918827
0.01088 9.99987e-06 0.813927 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0813917 1.08139 -0.918595 0.0814047 0 0 0 0 8.13917e-10 -9.18595e-09 0 0.000104681 0 -0.000918617
0.0109 9.99987e-06 0.815975 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0815965 1.0816 -0.91839 0.0816095 0 0 0 0 8.15965e-10 -9.1839e-09 0 0.000102427 0 -0.000918412
0.01092 9.99987e-06 0.81798 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.081797 1.0818 -0.91819 0.08181 0 0 0 0 8.1797e-10 -9.1819e-09 0 0.000100222 0 -0.000918212
0.01094 9.99987e-06 0.819941 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0819931 1.08199 -0.917994 0.0820061 0 0 0 0 8.19931e-10 -9.17994e-09 0 9.80648e-05 0 -0.000918016
0.01096 9.99987e-06 0.82186 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.082185 1.08219 -0.917802 0.082198 0 0 0 0 8.2185e-10 -9.17802e-09 0 9.59538e-05 0 -0.000917824
0.01098 9.99987e-06 0.823738 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0823728 1.08237 -0.917614 0.0823858 0 0 0 0 8.23728e-10 -9.17614e-09 0 9.38883e-05 0 -0.000917636
0.011 9.99987e-06 0.825575 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0825565 1.08256 -0.91743 0.0825695 0 0 0 0 8.25565e-10 -9.1743e-09 0 9.18672e-05 0 -0.000917452
0.01102 9.99987e-06 0.843029 9.99987e-06 10 9.99988 9.99988 -0.084 0 0 0.0843019 1.0843 -0.915685 0.0843149 0 0 0 0 8.43019e-10 -9.15685e-09 0 7.26685e-05 0 -0.000915707
0.01104 9.99987e-06 0.860106 9.99987e-06 10 9.99988 9.99988 -0.068 0 0 0.0860096 1.08601 -0.913977 0.0860226 0 0 0 0 8.60096e-10 -9.13977e-09 0 5.38831e-05 0 -0.000913999
0.01106 9.99987e-06 0.876816 9.99987e-06 10 9.99988 9.99988 -0.052 0 0 0.0876806 1.08768 -0.912306 0.0876936 0 0 0 0 8.76806e-10 -9.12306e-09 0 3.5502e-05 0 -0.000912328
0.01108 9.99987e-06 0.893167 9.99987e-06 10 9.99988 9.99988 -0.036 0 0 0.0893157 1.08932 -0.910671 0.0893287 0 0 0 0 8.93157e-10 -9.10671e-09 0 1.75167e-05 0 -0.000910693
0.0111 9.99987e-06 0.909165 9.99987e-06 10 9.99988 9.99988 -0.02 0 0 0.0909155 1.09092 -0.909071 0.0909285 0 0 0 0 9.09155e-10 -9.09071e-09 0 -8.15289e-08 0 -0.000909093
0.01112 9.99987e-06 0.924819 9.99987e-06 10 9.99988 9.99988 -0.004 0 0 0.0924809 1.09248 -0.907506 0.0924939 0 0 0 0 9.24809e-10 -9.07506e-09 0 -1.73009e-05 0 -0.000907528
0.01114 9.99987e-06 0.940136 9.99987e-06 10 9.99988 9.99988 0.012 0 0 0.0940126 1.09401 -0.905974 0.0940256 0 0 0 0 9.40126e-10 -9.05974e-09 0 -3.41496e-05 0 -0.000905996
0.01116 9.99987e-06 0.955123 9.99987e-06 10 9.99988 9.99988 0.028 0 0 0.0955113 1.09551 -0.904476 0.0955243 0 0 0 0 9.55113e-10 -9.04476e-09 0 -5.06356e-05 0 -0.000904498
0.01118 9.99987e-06 0.969788 9.99987e-06 10 9.99988 9.99988 0.044 0 0 0.0969778 1.09698 -0.903009 0.0969908 0 0 0 0 9.69778e-10 -9.03009e-09 0 -6.67668e-05 0 -0.000903031
0.0112 9.99987e-06 0.984137 9.99987e-06 10 9.99988 9.99988 0.06 0 0 0.0984127 1.09841 -0.901574 0.0984257 0 0 0 0 9.84127e-10 -9.01574e-09 0 -8.25507e-05 0 -0.000901596
0.01122 9.99987e-06 0.998177 9.99987e-06 10 9.99988 9.99988 0.076 0 0 0.0998167 1.09982 -0.90017 0.0998297 0 0 0 0 9.98167e-10 -9.0017e-09 0 -9.79948e-05 0 -0.000900192
0.01124 9.99987e-06 1.01191 9.99987e-06 10 9.99988 9.99988 0.092 0 0 0.10119 1.10119 -0.898797 0.101203 0 0 0 0 1.0119e-09 -8.98797e-09 0 -0.000113106 0 -0.000898819
0.01126 9.99987e-06 1.01753 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101752 1.10175 -0.898235 0.101765 0 0 0 0 1.01752e-09 -8.98235e-09 0 -0.000119282 0 -0.000898257
0.01128 9.99987e-06 1.01519 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101518 1.10152 -0.898469 0.101531 0 0 0 0 1.01518e-09 -8.98469e-09 0 -0.000116714 0 -0.000898491
0.0113 9.99987e-06 1.01291 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.10129 1.10129 -0.898697 0.101303 0 0 0 0 1.0129e-09 -8.98697e-09 0 -0.000114202 0 -0.000898719
0.01132 9.99987e-06 1.01068 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101067 1.10107 -0.89892 0.10108 0 0 0 0 1.01067e-09 -8.9892e-09 0 -0.000111744 0 -0.000898942
0.01134 9.99987e-06 1.00849 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100848 1.10085 -0.899139 0.100861 0 0 0 0 1.00848e-09 -8.99139e-09 0 -0.000109338 0 -0.000899161
